year,area,subarea,closure_type,total_days_closed
2015,2,57,biotoxins,364
2015,2,58,biotoxins,364
2015,2,59,biotoxins,364
2015,2,60,biotoxins,364
2015,2,61,biotoxins,364
2015,2,62,biotoxins,364
2015,2,63,biotoxins,364
2015,2,64,biotoxins,364
2015,2,65,biotoxins,364
2015,2,66,biotoxins,364
2015,2,67,biotoxins,364
2015,2,68,biotoxins,364
2015,2,69,biotoxins,364
2015,2,70,biotoxins,364
2015,2,71,biotoxins,364
2015,2,72,biotoxins,364
2015,2,73,biotoxins,364
2015,2,74,biotoxins,364
2015,2,75,biotoxins,364
2015,2,76,biotoxins,364
2015,2,77,biotoxins,364
2015,2,78,biotoxins,364
2015,2,79,biotoxins,364
2015,2,80,biotoxins,364
2015,2,81,biotoxins,364
2015,2,82,biotoxins,364
2015,2,83,biotoxins,364
2015,2,84,biotoxins,364
2015,2,85,biotoxins,364
2015,2,86,biotoxins,364
2015,2,87,biotoxins,364
2015,2,88,biotoxins,364
2015,2,89,biotoxins,364
2015,2,90,biotoxins,364
2015,2,91,biotoxins,364
2015,2,92,biotoxins,364
2015,2,93,biotoxins,364
2015,2,94,biotoxins,364
2015,2,95,biotoxins,364
2015,2,96,biotoxins,364
2015,2,97,biotoxins,364
2015,2,98,biotoxins,364
2015,2,99,biotoxins,364
2015,2,100,biotoxins,364
2015,3,1,biotoxins,364
2015,3,2,biotoxins,364
2015,3,3,biotoxins,364
2015,3,4,biotoxins,364
2015,3,5,biotoxins,364
2015,3,6,biotoxins,364
2015,3,7,biotoxins,364
2015,3,8,biotoxins,364
2015,3,9,biotoxins,364
2015,3,10,biotoxins,364
2015,3,11,biotoxins,364
2015,3,12,biotoxins,364
2015,3,13,biotoxins,364
2015,3,14,biotoxins,364
2015,3,15,biotoxins,364
2015,3,16,biotoxins,364
2015,3,17,biotoxins,364
2015,3,18,biotoxins,364
2015,4,1,biotoxins,364
2015,4,2,biotoxins,358
2015,4,3,biotoxins,358
2015,4,4,biotoxins,358
2015,4,5,biotoxins,362
2015,4,6,biotoxins,358
2015,4,7,biotoxins,358
2015,4,8,biotoxins,358
2015,4,9,biotoxins,364
2015,4,10,biotoxins,358
2015,4,11,biotoxins,358
2015,4,12,biotoxins,358
2015,4,13,biotoxins,358
2015,4,14,biotoxins,358
2015,4,15,biotoxins,358
2015,5,1,biotoxins,20
2015,5,2,biotoxins,20
2015,5,3,biotoxins,31
2015,5,4,biotoxins,31
2015,5,5,biotoxins,31
2015,5,6,biotoxins,20
2015,5,7,biotoxins,20
2015,5,8,biotoxins,20
2015,5,9,biotoxins,20
2015,5,10,biotoxins,20
2015,5,11,biotoxins,20
2015,5,12,biotoxins,20
2015,5,13,biotoxins,20
2015,5,14,biotoxins,20
2015,5,15,biotoxins,20
2015,5,16,biotoxins,20
2015,5,17,biotoxins,20
2015,5,18,biotoxins,20
2015,5,19,biotoxins,20
2015,5,20,biotoxins,20
2015,5,21,biotoxins,20
2015,5,22,biotoxins,20
2015,5,23,biotoxins,20
2015,5,24,biotoxins,20
2015,6,1,biotoxins,364
2015,6,2,biotoxins,364
2015,6,3,biotoxins,364
2015,6,4,biotoxins,364
2015,6,5,biotoxins,364
2015,6,6,biotoxins,364
2015,6,7,biotoxins,364
2015,6,8,biotoxins,364
2015,6,9,biotoxins,364
2015,6,10,biotoxins,364
2015,6,11,biotoxins,364
2015,6,12,biotoxins,364
2015,6,13,biotoxins,364
2015,6,14,biotoxins,364
2015,6,15,biotoxins,364
2015,6,16,biotoxins,364
2015,6,17,biotoxins,364
2015,6,18,biotoxins,364
2015,6,19,biotoxins,364
2015,6,20,biotoxins,364
2015,6,21,biotoxins,364
2015,6,22,biotoxins,364
2015,6,23,biotoxins,364
2015,6,24,biotoxins,364
2015,6,25,biotoxins,364
2015,6,26,biotoxins,364
2015,6,27,biotoxins,364
2015,6,28,biotoxins,364
2015,7,1,biotoxins,360
2015,7,2,biotoxins,360
2015,7,3,biotoxins,360
2015,7,4,biotoxins,360
2015,7,5,biotoxins,360
2015,7,6,biotoxins,360
2015,7,7,biotoxins,360
2015,7,8,biotoxins,360
2015,7,9,biotoxins,360
2015,7,10,biotoxins,360
2015,7,11,biotoxins,360
2015,7,12,biotoxins,360
2015,7,13,biotoxins,360
2015,7,14,biotoxins,360
2015,7,15,biotoxins,360
2015,7,16,biotoxins,360
2015,7,17,biotoxins,360
2015,7,18,biotoxins,360
2015,7,19,biotoxins,360
2015,7,20,biotoxins,360
2015,7,21,biotoxins,360
2015,7,22,biotoxins,360
2015,7,23,biotoxins,360
2015,7,24,biotoxins,360
2015,7,25,biotoxins,360
2015,7,26,biotoxins,360
2015,7,27,biotoxins,360
2015,7,28,biotoxins,360
2015,7,29,biotoxins,360
2015,7,30,biotoxins,360
2015,7,31,biotoxins,360
2015,7,32,biotoxins,360
2015,8,1,biotoxins,9
2015,8,2,biotoxins,9
2015,8,3,biotoxins,9
2015,8,4,biotoxins,9
2015,8,5,biotoxins,9
2015,8,6,biotoxins,9
2015,8,8,biotoxins,9
2015,8,9,biotoxins,9
2015,8,10,biotoxins,9
2015,8,11,biotoxins,9
2015,8,12,biotoxins,9
2015,8,13,biotoxins,9
2015,8,14,biotoxins,9
2015,8,15,biotoxins,9
2015,8,16,biotoxins,9
2015,10,1,biotoxins,0
2015,10,2,biotoxins,0
2015,10,3,biotoxins,0
2015,10,4,biotoxins,0
2015,10,5,biotoxins,0
2015,10,6,biotoxins,0
2015,10,7,biotoxins,0
2015,10,8,biotoxins,0
2015,10,9,biotoxins,0
2015,10,10,biotoxins,0
2015,10,11,biotoxins,0
2015,10,12,biotoxins,0
2015,11,1,biotoxins,0
2015,11,2,biotoxins,0
2015,11,3,biotoxins,0
2015,11,4,biotoxins,0
2015,11,5,biotoxins,0
2015,11,6,biotoxins,0
2015,11,7,biotoxins,0
2015,11,8,biotoxins,0
2015,11,9,biotoxins,0
2015,11,10,biotoxins,0
2015,12,1,biotoxins,363
2015,12,2,biotoxins,363
2015,12,3,biotoxins,363
2015,12,4,biotoxins,363
2015,12,5,biotoxins,363
2015,12,6,biotoxins,363
2015,12,7,biotoxins,363
2015,12,8,biotoxins,363
2015,12,9,biotoxins,363
2015,12,10,biotoxins,363
2015,12,11,biotoxins,363
2015,12,12,biotoxins,363
2015,12,13,biotoxins,363
2015,12,14,biotoxins,363
2015,12,15,biotoxins,363
2015,12,16,biotoxins,363
2015,12,17,biotoxins,363
2015,12,18,biotoxins,363
2015,12,19,biotoxins,363
2015,12,20,biotoxins,363
2015,12,21,biotoxins,363
2015,12,22,biotoxins,363
2015,12,23,biotoxins,363
2015,12,24,biotoxins,363
2015,12,25,biotoxins,363
2015,12,26,biotoxins,363
2015,12,27,biotoxins,363
2015,12,28,biotoxins,363
2015,12,29,biotoxins,363
2015,12,30,biotoxins,363
2015,12,31,biotoxins,363
2015,12,32,biotoxins,363
2015,12,33,biotoxins,363
2015,12,34,biotoxins,363
2015,12,35,biotoxins,363
2015,12,36,biotoxins,363
2015,12,37,biotoxins,363
2015,12,38,biotoxins,363
2015,12,39,biotoxins,363
2015,12,40,biotoxins,363
2015,12,41,biotoxins,363
2015,12,42,biotoxins,363
2015,12,43,biotoxins,363
2015,12,44,biotoxins,363
2015,12,45,biotoxins,363
2015,12,46,biotoxins,363
2015,12,47,biotoxins,363
2015,12,48,biotoxins,363
2015,13,1,biotoxins,364
2015,13,2,biotoxins,364
2015,13,3,biotoxins,356
2015,13,4,biotoxins,356
2015,13,5,biotoxins,356
2015,13,6,biotoxins,356
2015,13,7,biotoxins,356
2015,13,8,biotoxins,356
2015,13,9,biotoxins,356
2015,13,10,biotoxins,356
2015,13,11,biotoxins,356
2015,13,12,biotoxins,364
2015,13,13,biotoxins,364
2015,13,14,biotoxins,364
2015,13,15,biotoxins,150
2015,13,16,biotoxins,169
2015,13,17,biotoxins,343
2015,13,18,biotoxins,364
2015,13,19,biotoxins,364
2015,13,20,biotoxins,364
2015,13,21,biotoxins,364
2015,13,22,biotoxins,364
2015,13,23,biotoxins,364
2015,13,24,biotoxins,364
2015,13,25,biotoxins,364
2015,13,26,biotoxins,364
2015,13,27,biotoxins,364
2015,13,28,biotoxins,364
2015,13,29,biotoxins,364
2015,13,30,biotoxins,364
2015,13,31,biotoxins,364
2015,13,32,biotoxins,364
2015,13,33,biotoxins,364
2015,13,34,biotoxins,364
2015,13,35,biotoxins,364
2015,13,36,biotoxins,364
2015,13,37,biotoxins,364
2015,13,38,biotoxins,364
2015,13,39,biotoxins,364
2015,13,40,biotoxins,364
2015,13,41,biotoxins,364
2015,13,42,biotoxins,364
2015,13,43,biotoxins,364
2015,14,1,biotoxins,364
2015,14,1,sanitary closure,0
2015,14,2,biotoxins,364
2015,14,2,sanitary closure,0
2015,14,3,biotoxins,364
2015,14,3,sanitary closure,0
2015,14,4,biotoxins,364
2015,14,4,sanitary closure,0
2015,14,5,biotoxins,351
2015,14,5,sanitary closure,13
2015,14,6,biotoxins,351
2015,14,6,sanitary closure,13
2015,14,7,biotoxins,351
2015,14,7,sanitary closure,13
2015,14,8,biotoxins,351
2015,14,8,sanitary closure,13
2015,14,9,biotoxins,351
2015,14,9,sanitary closure,13
2015,14,10,biotoxins,351
2015,14,10,sanitary closure,13
2015,14,11,biotoxins,337
2015,14,11,sanitary closure,27
2015,14,12,biotoxins,351
2015,14,12,sanitary closure,13
2015,14,13,biotoxins,363
2015,14,13,sanitary closure,1
2015,14,14,biotoxins,351
2015,14,14,sanitary closure,13
2015,14,15,biotoxins,294
2015,14,15,sanitary closure,13
2015,15,1,biotoxins,364
2015,15,2,biotoxins,364
2015,15,3,biotoxins,364
2015,15,4,biotoxins,67
2015,15,4,sanitary closure,38
2015,15,5,biotoxins,67
2015,15,6,biotoxins,364
2015,16,1,biotoxins,364
2015,16,2,biotoxins,364
2015,16,3,biotoxins,364
2015,16,4,biotoxins,364
2015,16,5,biotoxins,364
2015,16,6,biotoxins,364
2015,16,7,biotoxins,364
2015,16,8,biotoxins,364
2015,16,9,biotoxins,226
2015,16,10,biotoxins,352
2015,16,11,biotoxins,352
2015,16,12,biotoxins,226
2015,16,13,biotoxins,225
2015,16,14,biotoxins,363
2015,16,15,biotoxins,363
2015,16,16,biotoxins,352
2015,16,17,biotoxins,351
2015,16,18,biotoxins,352
2015,16,19,biotoxins,364
2015,16,20,biotoxins,352
2015,16,21,biotoxins,352
2015,16,22,biotoxins,364
2015,17,1,biotoxins,129
2015,17,1,sanitary closure,235
2015,17,2,biotoxins,129
2015,17,2,sanitary closure,235
2015,17,3,biotoxins,129
2015,17,3,sanitary closure,235
2015,17,4,biotoxins,129
2015,17,4,sanitary closure,235
2015,17,5,biotoxins,17
2015,17,5,sanitary closure,347
2015,17,6,biotoxins,129
2015,17,6,sanitary closure,235
2015,17,7,biotoxins,129
2015,17,7,sanitary closure,235
2015,17,8,biotoxins,129
2015,17,8,sanitary closure,235
2015,17,9,biotoxins,129
2015,17,9,sanitary closure,235
2015,17,10,biotoxins,129
2015,17,10,sanitary closure,235
2015,17,11,biotoxins,129
2015,17,11,sanitary closure,235
2015,17,12,biotoxins,129
2015,17,12,sanitary closure,235
2015,17,13,biotoxins,129
2015,17,13,sanitary closure,235
2015,17,14,biotoxins,129
2015,17,14,sanitary closure,235
2015,17,15,biotoxins,129
2015,17,15,sanitary closure,235
2015,17,16,biotoxins,129
2015,17,16,sanitary closure,235
2015,17,17,biotoxins,129
2015,17,17,sanitary closure,235
2015,17,18,biotoxins,129
2015,17,18,sanitary closure,235
2015,17,19,biotoxins,129
2015,17,19,sanitary closure,235
2015,17,20,biotoxins,129
2015,17,20,sanitary closure,235
2015,17,21,biotoxins,129
2015,17,21,sanitary closure,235
2015,18,1,biotoxins,364
2015,18,2,biotoxins,364
2015,18,3,biotoxins,364
2015,18,4,biotoxins,364
2015,18,5,biotoxins,364
2015,18,6,biotoxins,364
2015,18,7,biotoxins,364
2015,18,8,biotoxins,364
2015,18,9,biotoxins,364
2015,18,10,biotoxins,362
2015,18,11,biotoxins,364
2015,19,1,biotoxins,364
2015,19,2,biotoxins,364
2015,19,3,biotoxins,364
2015,19,4,biotoxins,364
2015,19,5,biotoxins,364
2015,19,6,biotoxins,364
2015,19,7,biotoxins,364
2015,19,8,biotoxins,364
2015,19,9,biotoxins,364
2015,19,10,biotoxins,364
2015,19,11,biotoxins,364
2015,19,12,biotoxins,364
2015,19,12,sanitary closure,0
2015,20,5,sanitary closure,14
2015,20,6,biotoxins,14
2015,20,6,sanitary closure,14
2015,20,7,biotoxins,14
2015,20,7,sanitary closure,14
2015,21,0,biotoxins,0
2015,22,0,biotoxins,0
2015,23,1,biotoxins,361
2015,23,2,biotoxins,361
2015,23,3,biotoxins,344
2015,23,4,biotoxins,356
2015,23,5,biotoxins,344
2015,23,5,sanitary closure,4
2015,23,6,biotoxins,343
2015,23,6,sanitary closure,4
2015,23,7,biotoxins,361
2015,23,8,biotoxins,361
2015,23,9,biotoxins,354
2015,23,10,biotoxins,354
2015,23,11,biotoxins,361
2015,24,1,biotoxins,364
2015,24,2,biotoxins,364
2015,24,3,biotoxins,364
2015,24,4,biotoxins,364
2015,24,5,biotoxins,364
2015,24,6,biotoxins,361
2015,24,7,biotoxins,364
2015,24,8,biotoxins,364
2015,24,9,biotoxins,359
2015,24,10,biotoxins,364
2015,24,11,biotoxins,364
2015,24,12,biotoxins,364
2015,24,13,biotoxins,364
2015,24,14,biotoxins,364
2015,24,14,sanitary closure,0
2015,25,1,biotoxins,324
2015,25,2,biotoxins,324
2015,25,3,biotoxins,324
2015,25,4,biotoxins,337
2015,25,5,biotoxins,330
2015,25,6,biotoxins,309
2015,25,7,biotoxins,310
2015,25,8,biotoxins,183
2015,25,9,biotoxins,168
2015,25,10,biotoxins,168
2015,25,11,biotoxins,268
2015,25,12,biotoxins,356
2015,25,13,biotoxins,183
2015,25,14,biotoxins,168
2015,25,15,biotoxins,312
2015,25,16,biotoxins,176
2015,26,1,biotoxins,315
2015,26,2,biotoxins,315
2015,26,3,biotoxins,279
2015,26,4,biotoxins,315
2015,26,5,biotoxins,315
2015,26,6,biotoxins,315
2015,26,7,biotoxins,315
2015,26,8,biotoxins,315
2015,26,9,biotoxins,315
2015,26,10,biotoxins,315
2015,26,11,biotoxins,315
2015,27,1,biotoxins,364
2015,27,2,biotoxins,364
2015,27,3,biotoxins,364
2015,27,4,biotoxins,364
2015,27,5,biotoxins,364
2015,27,6,biotoxins,364
2015,27,7,biotoxins,364
2015,27,8,biotoxins,364
2015,27,9,biotoxins,364
2015,27,10,biotoxins,364
2015,27,11,biotoxins,321
2015,27,11,sanitary closure,43
2015,28,1,biotoxins,0
2015,28,2,biotoxins,0
2015,28,3,biotoxins,0
2015,28,4,biotoxins,0
2015,28,5,biotoxins,0
2015,28,6,biotoxins,0
2015,28,7,biotoxins,0
2015,28,8,biotoxins,0
2015,28,9,biotoxins,0
2015,28,10,biotoxins,0
2015,28,11,biotoxins,0
2015,28,12,biotoxins,0
2015,28,13,biotoxins,0
2015,28,14,biotoxins,0
2015,29,1,biotoxins,364
2015,29,2,biotoxins,364
2015,29,3,biotoxins,364
2015,29,4,biotoxins,364
2015,29,5,biotoxins,364
2015,29,6,biotoxins,364
2015,29,7,biotoxins,364
2015,29,8,biotoxins,364
2015,29,9,biotoxins,364
2015,29,10,biotoxins,364
2015,29,11,biotoxins,364
2015,29,12,biotoxins,364
2015,29,13,biotoxins,364
2015,29,14,biotoxins,364
2015,29,15,biotoxins,364
2015,29,16,biotoxins,364
2015,29,17,biotoxins,364
2015,101,1,biotoxins,25
2015,101,1,sanitary closure,14
2015,101,2,biotoxins,25
2015,101,3,biotoxins,25
2015,101,4,biotoxins,25
2015,101,5,biotoxins,25
2015,101,6,biotoxins,25
2015,101,7,biotoxins,25
2015,101,8,biotoxins,25
2015,101,9,biotoxins,25
2015,101,10,biotoxins,25
2015,106,1,biotoxins,6
2015,106,2,biotoxins,6
2015,111,0,biotoxins,0
2015,121,1,biotoxins,0
2015,121,2,biotoxins,0
2015,121,3,biotoxins,0
2015,130,1,biotoxins,253
2015,130,2,biotoxins,253
2015,130,3,biotoxins,253
2015,142,1,biotoxins,239
2015,142,2,biotoxins,239
2016,1,1,biotoxins,119
2016,1,2,biotoxins,119
2016,1,3,biotoxins,119
2016,1,4,biotoxins,119
2016,1,5,biotoxins,28
2016,1,6,biotoxins,119
2016,1,7,biotoxins,119
2016,2,1,biotoxins,212
2016,2,2,biotoxins,212
2016,2,3,biotoxins,212
2016,2,4,biotoxins,212
2016,2,5,biotoxins,212
2016,2,6,biotoxins,212
2016,2,7,biotoxins,212
2016,2,8,biotoxins,212
2016,2,9,biotoxins,212
2016,2,10,biotoxins,212
2016,2,11,biotoxins,212
2016,2,12,biotoxins,212
2016,2,13,biotoxins,212
2016,2,14,biotoxins,212
2016,2,15,biotoxins,212
2016,2,16,biotoxins,212
2016,2,17,biotoxins,212
2016,2,18,biotoxins,212
2016,2,19,biotoxins,212
2016,2,31,biotoxins,212
2016,2,32,biotoxins,212
2016,2,33,biotoxins,212
2016,2,34,biotoxins,212
2016,2,35,biotoxins,212
2016,2,36,biotoxins,212
2016,2,37,biotoxins,212
2016,2,38,biotoxins,212
2016,2,39,biotoxins,212
2016,2,40,biotoxins,212
2016,2,41,biotoxins,212
2016,2,42,biotoxins,212
2016,2,43,biotoxins,212
2016,2,44,biotoxins,212
2016,2,45,biotoxins,212
2016,2,46,biotoxins,212
2016,2,47,biotoxins,212
2016,2,48,biotoxins,212
2016,2,49,biotoxins,212
2016,2,50,biotoxins,212
2016,2,51,biotoxins,212
2016,2,52,biotoxins,212
2016,2,53,biotoxins,212
2016,2,54,biotoxins,212
2016,2,55,biotoxins,212
2016,2,56,biotoxins,212
2016,2,57,biotoxins,212
2016,2,58,biotoxins,212
2016,2,59,biotoxins,212
2016,2,60,biotoxins,212
2016,2,61,biotoxins,212
2016,2,62,biotoxins,212
2016,2,63,biotoxins,212
2016,2,64,biotoxins,212
2016,2,65,biotoxins,212
2016,2,66,biotoxins,212
2016,2,67,biotoxins,212
2016,2,68,biotoxins,212
2016,2,69,biotoxins,212
2016,2,70,biotoxins,212
2016,2,71,biotoxins,212
2016,2,72,biotoxins,212
2016,2,73,biotoxins,212
2016,2,74,biotoxins,212
2016,2,75,biotoxins,212
2016,2,76,biotoxins,212
2016,2,77,biotoxins,212
2016,2,78,biotoxins,212
2016,2,79,biotoxins,212
2016,2,80,biotoxins,212
2016,2,81,biotoxins,212
2016,2,82,biotoxins,212
2016,2,83,biotoxins,212
2016,2,84,biotoxins,212
2016,2,85,biotoxins,212
2016,2,86,biotoxins,212
2016,2,87,biotoxins,212
2016,2,88,biotoxins,212
2016,2,89,biotoxins,212
2016,2,90,biotoxins,212
2016,2,91,biotoxins,212
2016,2,92,biotoxins,212
2016,2,93,biotoxins,212
2016,2,94,biotoxins,212
2016,2,95,biotoxins,212
2016,2,96,biotoxins,212
2016,2,97,biotoxins,212
2016,2,98,biotoxins,212
2016,2,99,biotoxins,212
2016,2,100,biotoxins,212
2016,3,1,biotoxins,21
2016,3,2,biotoxins,21
2016,3,3,biotoxins,21
2016,3,4,biotoxins,21
2016,3,5,biotoxins,21
2016,3,6,biotoxins,21
2016,3,7,biotoxins,21
2016,3,8,biotoxins,21
2016,3,9,biotoxins,21
2016,3,10,biotoxins,21
2016,3,11,biotoxins,21
2016,3,12,biotoxins,21
2016,3,13,biotoxins,21
2016,3,14,biotoxins,21
2016,3,15,biotoxins,21
2016,3,16,biotoxins,21
2016,3,17,biotoxins,21
2016,3,18,biotoxins,21
2016,4,1,biotoxins,27
2016,4,2,biotoxins,27
2016,4,3,biotoxins,27
2016,4,4,biotoxins,27
2016,4,5,biotoxins,27
2016,4,6,biotoxins,27
2016,4,7,biotoxins,27
2016,4,8,biotoxins,27
2016,4,9,biotoxins,70
2016,4,10,biotoxins,27
2016,4,11,biotoxins,27
2016,4,12,biotoxins,27
2016,4,13,biotoxins,27
2016,4,14,biotoxins,27
2016,4,15,biotoxins,27
2016,6,1,biotoxins,41
2016,6,2,biotoxins,41
2016,6,3,biotoxins,41
2016,6,4,biotoxins,41
2016,6,5,biotoxins,41
2016,6,6,biotoxins,41
2016,6,7,biotoxins,41
2016,6,8,biotoxins,41
2016,6,9,biotoxins,41
2016,6,10,biotoxins,41
2016,6,11,biotoxins,41
2016,6,12,biotoxins,41
2016,6,13,biotoxins,41
2016,6,14,biotoxins,41
2016,6,15,biotoxins,41
2016,6,16,biotoxins,41
2016,6,17,biotoxins,41
2016,6,18,biotoxins,41
2016,6,19,biotoxins,41
2016,6,20,biotoxins,41
2016,6,21,biotoxins,41
2016,6,22,biotoxins,41
2016,6,23,biotoxins,41
2016,6,24,biotoxins,41
2016,6,25,biotoxins,41
2016,6,26,biotoxins,41
2016,6,27,biotoxins,41
2016,6,28,biotoxins,41
2016,7,1,biotoxins,18
2016,7,2,biotoxins,18
2016,7,3,biotoxins,18
2016,7,4,biotoxins,18
2016,7,5,biotoxins,18
2016,7,6,biotoxins,18
2016,7,7,biotoxins,18
2016,7,8,biotoxins,18
2016,7,9,biotoxins,18
2016,7,10,biotoxins,18
2016,7,11,biotoxins,18
2016,7,12,biotoxins,18
2016,7,13,biotoxins,18
2016,7,14,biotoxins,18
2016,7,15,biotoxins,18
2016,7,16,biotoxins,18
2016,7,17,biotoxins,18
2016,7,18,biotoxins,18
2016,7,19,biotoxins,18
2016,7,20,biotoxins,18
2016,7,21,biotoxins,18
2016,7,22,biotoxins,18
2016,7,23,biotoxins,18
2016,7,24,biotoxins,18
2016,7,25,biotoxins,18
2016,7,26,biotoxins,18
2016,7,27,biotoxins,18
2016,7,28,biotoxins,18
2016,7,29,biotoxins,18
2016,7,30,biotoxins,18
2016,7,31,biotoxins,18
2016,7,32,biotoxins,18
2016,12,1,biotoxins,28
2016,12,2,biotoxins,28
2016,12,3,biotoxins,28
2016,12,4,biotoxins,28
2016,12,5,biotoxins,28
2016,12,6,biotoxins,28
2016,12,7,biotoxins,28
2016,12,8,biotoxins,28
2016,12,9,biotoxins,28
2016,12,10,biotoxins,28
2016,12,11,biotoxins,28
2016,12,12,biotoxins,28
2016,12,13,biotoxins,28
2016,12,14,biotoxins,28
2016,12,15,biotoxins,28
2016,12,16,biotoxins,28
2016,12,17,biotoxins,28
2016,12,18,biotoxins,28
2016,12,19,biotoxins,28
2016,12,20,biotoxins,28
2016,12,21,biotoxins,28
2016,12,22,biotoxins,28
2016,12,23,biotoxins,28
2016,12,24,biotoxins,28
2016,12,25,biotoxins,28
2016,12,26,biotoxins,28
2016,12,27,biotoxins,28
2016,12,28,biotoxins,28
2016,12,29,biotoxins,28
2016,12,30,biotoxins,28
2016,12,31,biotoxins,28
2016,12,32,biotoxins,28
2016,12,33,biotoxins,28
2016,12,34,biotoxins,28
2016,12,35,biotoxins,28
2016,12,36,biotoxins,28
2016,12,37,biotoxins,28
2016,12,38,biotoxins,28
2016,12,39,biotoxins,28
2016,12,40,biotoxins,28
2016,12,41,biotoxins,28
2016,12,42,biotoxins,28
2016,12,43,biotoxins,28
2016,12,44,biotoxins,28
2016,12,45,biotoxins,28
2016,12,46,biotoxins,28
2016,12,47,biotoxins,28
2016,12,48,biotoxins,28
2016,13,1,biotoxins,7
2016,13,2,biotoxins,110
2016,13,3,biotoxins,110
2016,13,4,biotoxins,110
2016,13,5,biotoxins,110
2016,13,6,biotoxins,110
2016,13,7,biotoxins,110
2016,13,8,biotoxins,110
2016,13,9,biotoxins,110
2016,13,10,biotoxins,110
2016,13,11,biotoxins,110
2016,13,12,biotoxins,110
2016,13,13,biotoxins,110
2016,13,14,biotoxins,110
2016,13,15,biotoxins,24
2016,13,16,biotoxins,24
2016,13,17,biotoxins,24
2016,13,18,biotoxins,110
2016,13,19,biotoxins,110
2016,13,20,biotoxins,110
2016,13,21,biotoxins,110
2016,13,22,biotoxins,110
2016,13,23,biotoxins,110
2016,13,24,biotoxins,110
2016,13,25,biotoxins,110
2016,13,26,biotoxins,110
2016,13,27,biotoxins,110
2016,13,28,biotoxins,110
2016,13,29,biotoxins,110
2016,13,30,biotoxins,110
2016,13,31,biotoxins,110
2016,13,32,biotoxins,110
2016,13,33,biotoxins,110
2016,13,34,biotoxins,110
2016,13,35,biotoxins,110
2016,13,36,biotoxins,110
2016,13,37,biotoxins,110
2016,13,38,biotoxins,110
2016,13,39,biotoxins,110
2016,13,40,biotoxins,110
2016,13,41,biotoxins,110
2016,13,42,biotoxins,110
2016,13,43,biotoxins,110
2016,14,1,biotoxins,110
2016,14,2,biotoxins,110
2016,14,3,biotoxins,110
2016,14,4,biotoxins,110
2016,14,5,biotoxins,212
2016,14,6,biotoxins,91
2016,14,7,biotoxins,91
2016,14,8,biotoxins,212
2016,14,9,biotoxins,212
2016,14,10,biotoxins,91
2016,14,11,biotoxins,91
2016,14,12,biotoxins,212
2016,14,13,biotoxins,110
2016,14,14,biotoxins,212
2016,14,15,biotoxins,212
2016,15,1,biotoxins,91
2016,15,2,biotoxins,91
2016,15,3,biotoxins,91
2016,15,4,biotoxins,3
2016,15,5,biotoxins,3
2016,15,6,biotoxins,91
2016,16,1,biotoxins,212
2016,16,2,biotoxins,212
2016,16,3,biotoxins,5
2016,16,4,biotoxins,5
2016,16,5,biotoxins,5
2016,16,6,biotoxins,5
2016,16,7,biotoxins,5
2016,16,8,biotoxins,5
2016,16,10,biotoxins,5
2016,16,11,biotoxins,5
2016,16,14,biotoxins,5
2016,16,15,biotoxins,5
2016,16,16,biotoxins,5
2016,16,17,biotoxins,226
2016,16,18,biotoxins,5
2016,16,19,biotoxins,5
2016,16,20,biotoxins,5
2016,16,21,biotoxins,5
2016,16,22,biotoxins,5
2016,17,1,biotoxins,101
2016,17,2,biotoxins,101
2016,17,3,biotoxins,101
2016,17,4,biotoxins,101
2016,17,5,biotoxins,101
2016,17,6,biotoxins,101
2016,17,7,biotoxins,101
2016,17,8,biotoxins,101
2016,17,9,biotoxins,101
2016,17,10,biotoxins,91
2016,17,11,biotoxins,101
2016,17,12,biotoxins,91
2016,17,13,biotoxins,91
2016,17,14,biotoxins,91
2016,17,15,biotoxins,91
2016,17,16,biotoxins,91
2016,17,17,biotoxins,101
2016,17,18,biotoxins,101
2016,17,19,biotoxins,101
2016,17,20,biotoxins,101
2016,17,21,biotoxins,101
2016,18,1,biotoxins,7
2016,18,2,biotoxins,7
2016,18,3,biotoxins,7
2016,18,4,biotoxins,7
2016,18,5,biotoxins,7
2016,18,6,biotoxins,7
2016,18,7,biotoxins,7
2016,18,8,biotoxins,7
2016,18,9,biotoxins,7
2016,18,10,biotoxins,7
2016,18,11,biotoxins,7
2016,19,1,biotoxins,48
2016,19,2,biotoxins,48
2016,19,3,biotoxins,48
2016,19,4,biotoxins,48
2016,19,5,biotoxins,48
2016,19,6,biotoxins,48
2016,19,7,biotoxins,48
2016,19,8,biotoxins,48
2016,19,9,biotoxins,48
2016,19,10,biotoxins,48
2016,19,11,biotoxins,48
2016,19,12,biotoxins,48
2016,23,1,biotoxins,91
2016,23,2,biotoxins,91
2016,23,3,biotoxins,91
2016,23,4,biotoxins,91
2016,23,5,biotoxins,91
2016,23,6,biotoxins,91
2016,23,7,biotoxins,91
2016,23,8,biotoxins,91
2016,23,9,biotoxins,91
2016,23,10,biotoxins,7
2016,23,11,biotoxins,91
2016,24,1,biotoxins,6
2016,24,2,biotoxins,6
2016,24,3,biotoxins,6
2016,24,4,biotoxins,6
2016,24,5,biotoxins,6
2016,24,6,biotoxins,6
2016,24,7,biotoxins,6
2016,24,8,biotoxins,6
2016,24,9,biotoxins,35
2016,24,10,biotoxins,6
2016,24,11,biotoxins,6
2016,24,12,biotoxins,6
