sgc,pop,year,csdname,csdtype,rgn_id,area_total_km2,area_ohibc_km2,prop_area,fn
5923033,443,2016,Alberni-Clayoquot B,RDA,5,92.38941115115541,91.28336301948427,0.9880284102053473,TRUE
5923033,443,2016,Alberni-Clayoquot B,RDA,6,92.38941115115541,1.3614518064285652,0.014736015626305233,TRUE
5923035,1616,2016,Alberni-Clayoquot D,RDA,5,1526.2777688477115,1431.4351869317388,0.9378602087694852,TRUE
5923035,1616,2016,Alberni-Clayoquot D,RDA,6,1526.2777688477115,98.96769283136373,0.06484251743120194,TRUE
5923037,2754,2016,Alberni-Clayoquot E,RDA,5,22.269417244940147,22.32069332926607,1.002302533728743,TRUE
5923039,1935,2016,Alberni-Clayoquot F,RDA,5,187.02211184977605,186.23825656057338,0.9958087560799639,TRUE
5923039,1935,2016,Alberni-Clayoquot F,RDA,6,187.02211184977605,1.0568884913137393,0.0056511418936530675,TRUE
5923047,243,2016,Alberni-Clayoquot A,RDA,5,1677.0158717613333,1676.1674021423685,0.9994940598754897,TRUE
5923049,677,2016,Alberni-Clayoquot C,RDA,5,3308.492174206965,3313.5041634258205,1.0015148862245855,TRUE
5923049,677,2016,Alberni-Clayoquot C,RDA,6,3308.492174206965,2.3305521493329233,7.04415191760745e-4,TRUE
5923801,119,2016,Ahahswinis 1,IRI,5,0.40716382183361055,0.4079943453885615,1.0020397773829974,TRUE
5923802,10,2016,Alberni 2,IRI,5,0.5450725137576178,0.5459748584328066,1.001655458039827,TRUE
5923803,82,2016,Anacla 12,IRI,5,0.9294079228002019,0.9279697857799316,0.9984526309869004,TRUE
5923804,0,2016,Clakamucus 2,IRI,5,0.0970581112151742,0.0970419477842981,0.9998334664596937,TRUE
5923805,5,2016,Elhlateese 2,IRI,5,2.432467522726208,2.4329364959508646,1.000192797322174,TRUE
5923806,5,2016,Hesquiat 1,IRI,5,1.5473853188318014,1.552075906693073,1.0030312991885,TRUE
5923807,274,2016,Ittatsoo 1,IRI,5,0.6922705089757443,0.6919495683750212,0.9995363942323675,TRUE
5923808,622,2016,Marktosis 15,IRI,5,1.197755264425412,1.2003441454754504,1.0021614441004194,TRUE
5923809,5,2016,Numukamis 1,IRI,5,7.045022514334739,7.039500602964038,0.9992161967744653,TRUE
5923810,19,2016,Macoah 1,IRI,5,0.4320052367193699,0.4319868061798471,0.9999573372312273,TRUE
5923813,150,2016,Opitsat 1,IRI,5,0.7193950531976223,0.7203730877569952,1.0013595236094905,TRUE
5923814,0,2016,Sachsa 4,IRI,5,0.06919276612795144,0.0691049962059334,0.9987315159238503,TRUE
5923816,542,2016,Tsahaheh 1,IRI,5,4.379503021663785,4.388649821134958,1.0020885473593528,TRUE
5923822,15,2016,Klehkoot 2,IRI,5,1.2807649816524833,1.2836590042855591,1.0022596047475796,TRUE
5923823,94,2016,Esowista 3,IRI,5,0.09619432857502996,0.09624794825754361,1.0005574100189474,TRUE
5923824,44,2016,Refuge Cove 6,IRI,5,0.16594333444046974,0.1664092626054585,1.0028077546263596,TRUE
5923825,0,2016,Tin Wis 11,IRI,5,0.1383388552200794,0.1384781652378165,1.0010070201717043,TRUE
5924025,1212,2016,Gold River,VL,5,11.476811074596405,11.540660491534352,1.0055633412907943,FALSE
5924029,107,2016,Zeballos,VL,5,1.784320544027567,1.7976250844649075,1.007456362300974,FALSE
5924030,248,2016,Tahsis,VL,5,5.404775412546471,5.442503190079282,1.0069804524060761,FALSE
5924034,32588,2016,Campbell River,CY,4,148.84706176103754,85.85099470719817,0.5767731904914947,FALSE
5924034,32588,2016,Campbell River,CY,6,148.84706176103754,64.12205157801559,0.4307915172753533,FALSE
5924039,311,2016,Sayward,VL,4,4.4575329532448444,4.503262350766444,1.0102589028508047,FALSE
5924042,4396,2016,Strathcona D (Oyster Bay - Buttle Lake),RDA,4,1683.5885551888068,79.60240718312158,0.0472813900627844,TRUE
5924042,4396,2016,Strathcona D (Oyster Bay - Buttle Lake),RDA,5,1683.5885551888068,9.567916364080151,0.005683049064803813,TRUE
5924042,4396,2016,Strathcona D (Oyster Bay - Buttle Lake),RDA,6,1683.5885551888068,1604.5418310967775,0.953048668661706,TRUE
5924048,764,2016,Strathcona A,RDA,4,7199.275420380358,2170.1595974815154,0.3014413910791678,TRUE
5924048,764,2016,Strathcona A,RDA,5,7199.275420380358,5059.8419972645825,0.7028265626483362,TRUE
5924048,764,2016,Strathcona A,RDA,6,7199.275420380358,22.517252253130792,0.0031277109067652732,TRUE
5924052,1035,2016,Strathcona B,RDA,6,136.42226578478966,137.56651505739922,1.008387555110796,TRUE
5924054,2431,2016,Strathcona C,RDA,4,9261.106215081792,5926.592461486759,0.6399443353576111,TRUE
5924054,2431,2016,Strathcona C,RDA,6,9261.106215081792,3424.2125978169174,0.36974120783115055,TRUE
5924803,0,2016,Ahaminaquus 12,IRI,5,0.18451013065934183,0.1854721874923706,1.0052141138786848,TRUE
5924804,381,2016,Campbell River 11,IRI,4,1.1656751752241254,1.1747838976678178,1.0078141172063144,TRUE
5924805,0,2016,Chenahkint 12,IRI,5,0.235883254519701,0.23744652906423808,1.0066273231125293,TRUE
5924806,181,2016,Houpsitas 6,IRI,5,0.13424837853765487,0.1352929906949643,1.0077811901245155,TRUE
5924812,294,2016,Quinsam 12,IRI,4,1.3872108921212851,1.3978728739913293,1.007685912740881,TRUE
5924813,0,2016,Village Island 1,IRI,5,0.5443373193637431,0.5484925341619495,1.0076335291562655,TRUE
5924814,5,2016,Yuquot 1,IRI,5,1.0305534057457446,1.0352382735984507,1.004545972898237,TRUE
5924817,147,2016,Cape Mudge 10,IRI,4,4.9072591419909,4.944800704816759,1.0076502099725322,TRUE
5924818,0,2016,Squirrel Cove 8,IRI,6,0.16929397004215418,0.1707521104398519,1.0086130675376956,TRUE
5924820,64,2016,Tork 7,IRI,6,2.6039728249828333,2.626085530461226,1.0084919110008523,TRUE
5924833,30,2016,Oclucje 7,IRI,5,0.12229607239663601,0.12321023634207248,1.0074750065764306,TRUE
5924835,187,2016,Tsa Xana 18,IRI,5,1.8644186509272604,1.8759506964870802,1.006185330507225,TRUE
5924836,88,2016,Ehatis 11,IRI,5,0.22945024720156937,0.23115411237524822,1.0074258589583562,TRUE
5924840,202,2016,Homalco 9,IRI,6,0.5594937321807034,0.5635253210777091,1.0072057802708387,TRUE
5926005,14028,2016,Comox,T,6,16.647280802697647,16.735442668012137,1.0052958718219136,FALSE
5926010,25599,2016,Courtenay,CY,6,32.50934303943125,32.682063782470294,1.0053129570422124,FALSE
5926014,3753,2016,Cumberland,VL,6,30.284558771299672,30.430006230122018,1.0048026936737209,FALSE
5926021,7213,2016,Comox Valley A,RDA,5,492.5441434887187,22.072975966946903,0.0448142085511417,TRUE
5926021,7213,2016,Comox Valley A,RDA,6,492.5441434887187,472.4450143489491,0.9591932430717655,TRUE
5926022,7095,2016,Comox Valley B (Lazo North),RDA,6,54.056896480512506,54.35925145032214,1.0055932728198451,TRUE
5926024,8617,2016,Comox Valley C (Puntledge - Black Creek),RDA,5,1102.5941482115584,0.2744015290235904,2.488690235375166e-4,TRUE
5926024,8617,2016,Comox Valley C (Puntledge - Black Creek),RDA,6,1102.5941482115584,1108.3476027423799,1.005218107261093,TRUE
5926801,222,2016,Comox 1,IRI,6,0.5789918300888837,0.5819892509281933,1.0051769656902578,TRUE
5926802,0,2016,Pentledge 2,IRI,6,0.9027490484375004,0.9075371997590242,1.005303967176494,TRUE
5927008,13157,2016,Powell River,CY,6,30.922266112967492,31.124183014974832,1.0065298222733639,FALSE
5927010,1105,2016,Powell River A,RDA,6,3996.5075723791165,4038.3161137009706,1.0104612691367842,TRUE
5927012,1541,2016,Powell River B,RDA,6,156.45217140633892,157.51856707336395,1.0068161129208963,TRUE
5927016,2064,2016,Powell River C,RDA,6,701.64814565798,706.4255461853775,1.0068088265563895,TRUE
5927018,1076,2016,Powell River D,RDA,6,300.48519505738415,301.97900130603585,1.004971313972279,TRUE
5927020,399,2016,Powell River E,RDA,6,72.82670881574485,73.09591170306554,1.0036964856945794,TRUE
5927802,707,2016,Sliammon 1,IRI,6,8.085011172124267,8.140438814250343,1.006855604889846,TRUE
5927806,21,2016,Sechelt (Part),IGD,6,0.24794799557822944,0.24940610253913748,1.005880696706209,TRUE
5929005,4605,2016,Gibsons,T,6,4.2803321070826055,4.293569113330543,1.0030925185048223,FALSE
5929011,10216,2016,Sechelt,DM,6,38.86031902119983,39.00340766895208,1.0036821274594834,FALSE
5929018,2624,2016,Sunshine Coast A,RDA,6,1924.0168225965613,1938.7670526977402,1.0076663727301889,TRUE
5929022,2726,2016,Sunshine Coast B,RDA,6,1284.758460401369,1291.7795310159156,1.0054648954110434,TRUE
5929024,3421,2016,Sunshine Coast D,RDA,6,143.91970980449102,144.4673619750053,1.0038052617758766,TRUE
5929026,3664,2016,Sunshine Coast E,RDA,6,21.533942235114335,21.603356160261573,1.0032234657448855,TRUE
5929028,2043,2016,Sunshine Coast F,RDA,6,379.92391484480726,381.4969217925762,1.0041403209598203,TRUE
5929801,0,2016,Chekwelp 26,IRI,6,0.14280490143889188,0.14325244554366545,1.0031339547891154,TRUE
5929803,671,2016,Sechelt (Part),IGD,6,10.815486944403302,10.881790575803631,1.0061304342320565,TRUE
5931006,19512,2016,Squamish,DM,6,111.24901366091932,111.8825406130018,1.0056946747771933,FALSE
5931012,2574,2016,Pemberton,VL,6,61.13466949946267,61.736748461513876,1.009848404628351,FALSE
5931017,1663,2016,Squamish-Lillooet C,RDA,6,5555.643716430207,5228.507833235694,0.9411164754451325,TRUE
5931020,11854,2016,Whistler,DM,6,242.96264513826466,244.9585870176085,1.0082150154325493,FALSE
5931021,1057,2016,Squamish-Lillooet D,RDA,6,3079.7419012545893,3101.5508847567826,1.0070814322113515,TRUE
5931032,187,2016,Squamish-Lillooet A,RDA,6,3754.2027521182017,18.040646246731065,0.004805453364646367,TRUE
5931034,363,2016,Squamish-Lillooet B,RDA,6,3486.8414606310234,2.126163651514135,6.097678014673364e-4,TRUE
5931801,57,2016,Cheakamus 11,IRI,6,18.807183899771072,18.924973154991427,1.006262992686629,TRUE
5931802,35,2016,Kowtain 17,IRI,6,0.2816718339765817,0.2832624395074602,1.005647016630746,TRUE
5931806,51,2016,Seaichem 16,IRI,6,0.028434928365044295,0.02859793969229795,1.0057327848750288,TRUE
5931807,107,2016,Stawamus 24,IRI,6,0.25644909005271643,0.25779751017581204,1.0052580421432513,TRUE
5931808,160,2016,Waiwakum 14,IRI,6,0.1332601610865295,0.1340406464921832,1.005856854736555,TRUE
5931809,28,2016,Yekwaupsum 18,IRI,6,0.024302311762705444,0.02443649891428277,1.0055215797117396,TRUE
5931812,138,2016,Nesuch 3,IRI,6,5.167432405245945,5.218019564621697,1.0097896122113559,TRUE
5931843,1285,2016,Mount Currie,IRI,6,23.024712302892873,23.252967251671386,1.0099134766930329,TRUE
5933037,1262,2016,Thompson-Nicola I (Blue Sky Country),RDA,6,5726.575633858674,0.39388067138218413,6.878118732132766e-5,TRUE
5941039,642,2016,Cariboo J,RDA,3,26089.522786949623,1667.54883259488,0.0639164175677837,TRUE
5941039,642,2016,Cariboo J,RDA,4,26089.522786949623,5747.403231598423,0.2202954526432872,TRUE
5941039,642,2016,Cariboo J,RDA,6,26089.522786949623,5.924104359391908,2.2706832960376093e-4,TRUE
5943008,489,2016,Alert Bay,VL,4,1.671580018749401,1.691253755752098,1.0117695454492306,FALSE
5943012,2337,2016,Port McNeill,T,4,13.75793740354189,13.920385393455891,1.011807583153575,FALSE
5943017,664,2016,Port Alice,VL,4,6.923483161704391,6.996745164174218,1.010581668324848,FALSE
5943023,4132,2016,Port Hardy,DM,4,38.437565823960355,38.92040271531185,1.0125615886698662,FALSE
5943027,60,2016,Mount Waddington B,RDA,3,2571.6160559454756,1.1228379248771094,4.366273582252499e-4,TRUE
5943027,60,2016,Mount Waddington B,RDA,4,2571.6160559454756,2549.203587397106,0.99128467544890575,TRUE
5943027,60,2016,Mount Waddington B,RDA,5,2571.6160559454756,51.3745931623033,0.019977551875804807,TRUE
5943031,750,2016,Mount Waddington C,RDA,4,1550.6263794753934,1560.876327219969,1.0066101982271471,TRUE
5943031,750,2016,Mount Waddington C,RDA,5,1550.6263794753934,7.392032084824119,0.004767126486862029,TRUE
5943033,228,2016,Mount Waddington D,RDA,4,3413.267824019115,3436.236040104185,1.0067290987022592,TRUE
5943033,228,2016,Mount Waddington D,RDA,5,3413.267824019115,9.746688480502494,0.002855529944622333,TRUE
5943037,885,2016,Mount Waddington A,RDA,3,12838.6543135032,148.11120969755532,0.01153635000062099,TRUE
5943037,885,2016,Mount Waddington A,RDA,4,12838.6543135032,12894.404373185764,1.0043423600574655,TRUE
5943804,27,2016,Fort Rupert 1,IRI,4,0.04709447090474516,0.047686310448324776,1.0125670706605174,TRUE
5943806,431,2016,Tsulquate 4,IRI,4,0.6075487251164242,0.6153614185563102,1.0128593693261208,TRUE
5943807,10,2016,Dead Point 5,IRI,4,0.4135380310331881,0.4184404018548102,1.0118547036880114,TRUE
5943808,27,2016,Gwayasdums 1,IRI,4,0.31408474330449104,0.3180293049300909,1.0125589087330351,TRUE
5943809,0,2016,Hopetown 10A,IRI,4,0.030598177433907987,0.031031719989523292,1.0141689012867436,TRUE
5943813,78,2016,Quaee 7,IRI,4,2.238275884998071,2.2707274407031792,1.0144984610353946,TRUE
5943815,228,2016,Kippase 2,IRI,4,0.13783562867167407,0.1395660916341592,1.012554540354781,TRUE
5943816,224,2016,Quatsino Subdivision 18,IRI,4,0.23871645628853141,0.2415808858860135,1.0119992967473508,TRUE
5943817,0,2016,Thomas Point 5,IRI,4,0.22482727867948263,0.22765520524892396,1.0125782182039968,TRUE
5943835,0,2016,Nimpkish 2,IRI,4,0.03002316119810939,0.03037642144845333,1.0117662576573112,TRUE
5943836,0,2016,Hope Island 1,IRI,4,36.36785156322442,36.880980034244175,1.0141093974200728,TRUE
5943837,465,2016,Alert Bay,IRI,4,2.453687405536562,2.4827705742516915,1.0118528418287942,TRUE
5945006,203,2016,Central Coast A,RDA,3,19933.384252349926,18787.91230617514,0.9425349989909643,TRUE
5945006,203,2016,Central Coast A,RDA,4,19933.384252349926,1550.034418642949,0.07776072537508111,TRUE
5945006,203,2016,Central Coast A,RDA,8,19933.384252349926,27.680482881700776,0.0013886494401189077,TRUE
5945010,653,2016,Central Coast C,RDA,3,3950.5509088928875,3282.0217389771574,0.830775710696238,TRUE
5945010,653,2016,Central Coast C,RDA,4,3950.5509088928875,0.1740718731564451,4.406268319808273e-5,TRUE
5945012,399,2016,Central Coast D,RDA,3,300.3739939394599,307.52780251966226,1.023816338047042,TRUE
5945014,148,2016,Central Coast E,RDA,3,353.7447876963688,362.28945308177276,1.024154887033242,TRUE
5945801,1019,2016,Bella Bella 1,IRI,3,6.01540998497057,6.150459993985481,1.0224506740774666,TRUE
5945802,807,2016,Bella Coola 1,IRI,3,16.016766002969742,16.39885581332806,1.0238556154399379,TRUE
5945803,90,2016,Katit 1,IRI,3,6.53564181415391,6.6619946221708055,1.0193328844526426,TRUE
5947007,467,2016,Port Edward,DM,1,177.1714905015874,183.33066994257518,1.0347639421193027,FALSE
5947012,12220,2016,Prince Rupert,CY,1,64.07236502169613,66.32668609815514,1.0351839841668968,FALSE
5947016,41,2016,Skeena-Queen Charlotte A,RDA,1,2930.3211565845477,3036.188075306056,1.036128094179582,TRUE
5947021,68,2016,Skeena-Queen Charlotte C,RDA,1,6684.619788710656,6898.983075890494,1.0320681346068277,TRUE
5947023,793,2016,Masset,VL,2,20.217740755383073,20.898998644927694,1.0336960443695091,FALSE
5947026,852,2016,Queen Charlotte,VL,2,34.446566403929694,35.45497479086439,1.0292745690560223,FALSE
5947027,539,2016,Skeena-Queen Charlotte D,RDA,2,6308.466132669653,6509.856279603517,1.0319237898244273,TRUE
5947030,282,2016,Port Clements,VL,2,12.780822558421336,13.184496016154393,1.0315843096864743,FALSE
5947032,340,2016,Skeena-Queen Charlotte E,RDA,2,3369.6606887720986,3457.7920215691342,1.0261543641740234,TRUE
5947803,555,2016,Masset 1,IRI,2,3.1012053761732057,3.206009744521895,1.0337947203219462,TRUE
5947804,837,2016,Skidegate 1,IRI,2,4.978424768609971,5.124739589217461,1.0293897823926228,TRUE
5947806,52,2016,Kulkayu (Hartley Bay) 4,IRI,1,1.1056015844761133,1.1390491146613475,1.0302527878531247,TRUE
5947807,353,2016,Dolphin Island 1,IRI,1,15.146537636989883,15.635668579934155,1.03229325108266,TRUE
5947809,646,2016,Lax Kw'alaams 1,IRI,1,107.16089672338893,111.04207187990376,1.036218203422963,TRUE
5947810,88,2016,S1/2 Tsimpsean 2,IRI,1,32.47905405891727,33.63341150243354,1.035541596791035,TRUE
5949005,8131,2016,Kitimat,DM,1,249.40445842105524,257.7619311952012,1.0335097168152325,FALSE
5949011,11643,2016,Terrace,CY,1,57.0134763922227,59.07785164165473,1.0362085489267523,FALSE
5949013,2834,2016,Kitimat-Stikine C (Part 1),RDA,1,9486.343354124498,8619.284735720468,0.908599279402316,TRUE
5949018,3993,2016,Kitimat-Stikine E,RDA,1,16.709602285484134,17.317438406148224,1.0363764564996334,TRUE
5949020,5,2016,Kitimat-Stikine C (Part 2),RDA,1,18076.06561056026,11893.715218792962,0.6579814144868177,TRUE
5949020,5,2016,Kitimat-Stikine C (Part 2),RDA,3,18076.06561056026,4077.3764322498882,0.22556769377224625,TRUE
5949020,5,2016,Kitimat-Stikine C (Part 2),RDA,8,18076.06561056026,2631.754632172807,0.14559333257981225,TRUE
5949028,1473,2016,Kitimat-Stikine B,RDA,1,7195.055534386019,289.1988358604176,0.040194107533750405,TRUE
5949032,401,2016,Stewart,DM,1,538.3946954307232,34.142315968305574,0.06341503038210888,FALSE
5949035,1880,2016,Nisga'a,NL,1,2022.3695821708031,798.2333774409458,0.39470202898528833,TRUE
5949039,20,2016,Kitimat-Stikine A,RDA,1,24487.647699628003,4046.766245085758,0.16525745121477034,TRUE
5949802,292,2016,Kitasoo 1,IRI,3,3.2140868440271766,3.2950439581063984,1.0251882161272856,TRUE
5949803,525,2016,Kitamaat 2,IRI,1,1.5148750222530365,1.5654909150990843,1.0334125865847126,TRUE
5949804,334,2016,Kitsumkaylum 1,IRI,1,4.778814228829235,4.953093471931715,1.0364691395725538,TRUE
5949805,0,2016,Kshish 4,IRI,1,2.7958455421506465,2.898334464334987,1.0366575766218842,TRUE
5949807,87,2016,Kulspai 6,IRI,1,0.06908477059227228,0.07159173575965315,1.036288246250054,TRUE
5949844,269,2016,Kitselas 1,IRI,1,5.357415695398897,5.555181741947903,1.0369144486433737,TRUE
5951031,1593,2016,Bulkley-Nechako E,RDA,1,17200.931652640134,8.15612061768037,4.7416737548797275e-4,TRUE
5951031,1593,2016,Bulkley-Nechako E,RDA,3,17200.931652640134,212.52764191658895,0.012355588999969578,TRUE
5951051,5256,2016,Bulkley-Nechako A,RDA,1,3583.220412998357,312.65703542082593,0.08725587582796832,TRUE
5951053,903,2016,Bulkley-Nechako G,RDA,1,14490.521844807876,11.937448199103061,8.238107865922295e-4,TRUE
