ISO_3DIGIT,OHI gridcode,Country,Specie Common Name,Specie Scientific Name,Flagship Species,Priority Species_Regional and Local,Priority Species_Global,Nation Specific List,Taxa,Current Red List Category (Status),for pivot count,"Population Increasing, Decreasing, Stable or Unknown? (over 3 generations)",Year of last status assessment
NA,145,Guinea,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,144,Guinea-Bissau,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,119,Guyana,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,82,Haiti,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,99,Honduras,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,107,Iceland,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,165,Indonesia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,118,Jamaica,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,29,Kenya,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,161,Kiribati,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,70,Liberia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,9,Marshall Islands,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,106,Martinique,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,47,Mauritania,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,101,Mexico,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,7,"Micronesia, Federated States of",Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,85,Montserrat,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,45,Morocco,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,27,Mozambique,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,8,Nauru,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,3,New Caledonia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,115,New Zealand,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,97,Nicaragua,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,147,Nigeria,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,115,Niue,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,2,Norfolk Island,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,111,Northern Mariana Islands,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,6,Palau,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,95,Panama,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,13,Papua New Guinea,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,104,Peru,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,108,Pitcairn,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,84,Puerto Rico,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,86,Saint Kitts and Nevis,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,88,Saint Lucia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,93,Saint Vincent and the Grenadines,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,112,Samoa,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,36,Saudi Arabia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,49,Senegal,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,69,Sierra Leone,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,5,Solomon Islands,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,30,Somalia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,75,South Africa,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,35,Sudan,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,120,Suriname,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,152,"Tanzania, United Republic of",Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,171,Timor-Leste,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,71,Togo,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,115,Tokelau,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,113,Tonga,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,92,Trinidad and Tobago,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,15,Tuvalu,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,131,United Kingdom,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,116,United States,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,114,United States Minor Outlying Islands,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,124,Uruguay,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,4,Vanuatu,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,105,Venezuela,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,85,"Virgin Islands, British",Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,84,"Virgin Islands, U.S.",Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,109,Wallis and Futuna,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,46,Western Sahara,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,33,Yemen,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,12,Australia,Megamouth Shark,Megachasma pelagios,NA,NA,1,NA,Shark,Data deficient,1,unknown,2005
NA,122,Brazil,Megamouth Shark,Megachasma pelagios,NA,NA,1,NA,Shark,Data deficient,1,unknown,2005
NA,165,Indonesia,Megamouth Shark,Megachasma pelagios,NA,NA,1,NA,Shark,Data deficient,1,unknown,2005
NA,160,Japan,Megamouth Shark,Megachasma pelagios,NA,NA,1,NA,Shark,Data deficient,1,unknown,2005
NA,11,Philippines,Megamouth Shark,Megachasma pelagios,NA,NA,1,NA,Shark,Data deficient,1,unknown,2005
NA,49,Senegal,Megamouth Shark,Megachasma pelagios,NA,NA,1,NA,Shark,Data deficient,1,unknown,2005
NA,116,United States,Megamouth Shark,Megachasma pelagios,NA,NA,1,NA,Shark,Data deficient,1,unknown,2005
NA,123,Argentina,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,12,Australia,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,85,Bermuda,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,122,Brazil,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,166,Canada,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,170,Chile,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,126,Denmark,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,130,France,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,127,Germany,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,43,Gibraltar,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,126,Greenland,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,145,Guinea,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,132,Ireland,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,45,Morocco,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,74,Namibia,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,134,Portugal,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,75,South Africa,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,133,Spain,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,168,Sweden,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,131,United Kingdom,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,116,United States,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,124,Uruguay,Porbeagle,Lamna nasus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2006
NA,65,Albania,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,66,Algeria,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,151,Angola,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,123,Argentina,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,12,Australia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,80,Bahamas,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,122,Brazil,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,24,British Indian Ocean Territory,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,54,Bulgaria,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,148,Cameroon,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,166,Canada,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,41,Cape Verde,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,170,Chile,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,159,China,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,98,Colombia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,96,Costa Rica,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,146,Cªte d'Ivoire,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,138,Croatia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,81,Cuba,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,64,Cyprus,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,32,Djibouti,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,83,Dominican Republic,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,103,Ecuador,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,163,Egypt,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,100,El Salvador,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,130,France,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,121,French Guiana,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,109,French Polynesia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,149,Gabon,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,57,Georgia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,78,Ghana,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,43,Gibraltar,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,63,Greece,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,102,Guatemala,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,145,Guinea,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,144,Guinea-Bissau,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,119,Guyana,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,153,India,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,165,Indonesia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,132,Ireland,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,135,Italy,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,118,Jamaica,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,160,Japan,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,164,Jordan,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,29,Kenya,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,161,Kiribati,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,17,"Korea, Democratic People's Republic of",Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,16,"Korea, Republic of",Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,70,Liberia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,28,Madagascar,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,25,Maldives,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,47,Mauritania,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,101,Mexico,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,137,Montenegro,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,45,Morocco,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,27,Mozambique,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,74,Namibia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,3,New Caledonia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,115,New Zealand,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,97,Nicaragua,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,147,Nigeria,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,169,Norway,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,39,Pakistan,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,95,Panama,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,104,Peru,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,134,Portugal,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,84,Puerto Rico,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,55,Romania,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,49,Senegal,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,69,Sierra Leone,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,30,Somalia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,75,South Africa,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,133,Spain,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,26,Sri Lanka,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,35,Sudan,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,120,Suriname,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,60,Syrian Arab Republic,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,10,"Taiwan, Province of China",Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,152,"Tanzania, United Republic of",Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,44,Tunisia,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,59,Turkey,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,15,Tuvalu,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,58,Ukraine,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,131,United Kingdom,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,116,United States,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,124,Uruguay,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,4,Vanuatu,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,105,Venezuela,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,85,"Virgin Islands, British",Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,84,"Virgin Islands, U.S.",Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,46,Western Sahara,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,33,Yemen,Thresher Shark,Alopias vulpinus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2007
NA,12,Australia,Gray reef shark,Carcharhinus amblyrhynchos,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,24,British Indian Ocean Territory,Gray reef shark,Carcharhinus amblyrhynchos,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,109,French Polynesia,Gray reef shark,Carcharhinus amblyrhynchos,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,165,Indonesia,Gray reef shark,Carcharhinus amblyrhynchos,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,28,Madagascar,Gray reef shark,Carcharhinus amblyrhynchos,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,21,R_union,Gray reef shark,Carcharhinus amblyrhynchos,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,22,Seychelles,Gray reef shark,Carcharhinus amblyrhynchos,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,116,United States,Gray reef shark,Carcharhinus amblyrhynchos,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,12,Australia,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,159,China,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,32,Djibouti,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,31,Eritrea,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,153,India,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,160,Japan,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,29,Kenya,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,28,Madagascar,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,25,Maldives,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,9,Marshall Islands,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,23,Mauritius,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,27,Mozambique,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,3,New Caledonia,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,39,Pakistan,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,11,Philippines,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,22,Seychelles,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,5,Solomon Islands,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,30,Somalia,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,75,South Africa,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,26,Sri Lanka,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,152,"Tanzania, United Republic of",Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,19,Thailand,Blacktip reef shark,Carcharhinus melanopterus,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2005
NA,87,Antigua and Barbuda,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,80,Bahamas,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,90,Barbados,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,117,Belize,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,85,Bermuda,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,122,Brazil,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,98,Colombia,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,96,Costa Rica,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
NA,81,Cuba,Caribbean reef shark,Carcharhinus perezi,NA,NA,1,NA,Shark,Near Threatened,1,decreasing,2006
