filename,rgn_id,location,spp,area_km2
Finfish_Tenure_ChinookSalmon,4,"Mayne Passage, East Thurlow Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.342
Finfish_Tenure_ChinookSalmon,4,"Lees Bay, N. Shore, West Thurlow Is.","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.099
Finfish_Tenure_ChinookSalmon,5,"Jane Bay, Barkley Sound","Atlantic Salmon (Salmo salar), Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Pacific Halibut (Hippoglossus stenolepis), Rainbow Trout (Oncorhynchus mykiss), Sockeye Salmon (Oncorhynchus ner",0.141
Finfish_Tenure_ChinookSalmon,5,"Indian Bay, Tofino Inlet",Chinook Salmon (Oncorhynchus tshawytscha),0.265
Finfish_Tenure_ChinookSalmon,5,Tofino Inlet (Eagle site),Chinook Salmon (Oncorhynchus tshawytscha),0.287
Finfish_Tenure_ChinookSalmon,5,Warne Island,Chinook Salmon (Oncorhynchus tshawytscha),0.896
Finfish_Tenure_ChinookSalmon,5,"Baxter Islet, Dawley Passage",Chinook Salmon (Oncorhynchus tshawytscha),0.295
Finfish_Tenure_ChinookSalmon,5,Ridout Islets & McCall Island,Chinook Salmon (Oncorhynchus tshawytscha),0.481
Finfish_Tenure_ChinookSalmon,5,"Dawley Passage, Fortune Ch., Dark Isl.",Chinook Salmon (Oncorhynchus tshawytscha),0.348
Finfish_Tenure_ChinookSalmon,5,"East side Warn Bay, Fortune Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.28
Finfish_Tenure_ChinookSalmon,5,"Saranac Island, NW of Meares Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.119
Finfish_Tenure_ChinookSalmon,5,"Hecate Bay, Cypress Bay, S-5 (Cormorant)","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.212
Finfish_Tenure_ChinookSalmon,5,"Mussel Rock, Clayoquot Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch)",0.217
Finfish_Tenure_ChinookSalmon,5,"Rant Point, Clayoquot Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha)",0.536
Finfish_Tenure_ChinookSalmon,5,East Shore of Bedwell Sound,"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.116
Finfish_Tenure_ChinookSalmon,5,"West Side, Bedwell Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.28
Finfish_Tenure_ChinookSalmon,5,"McIntyre Lake, Bedwell Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.302
Finfish_Tenure_ChinookSalmon,5,"Bawden Point, Herbert Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.895
Finfish_Tenure_ChinookSalmon,5,"Northeast McKay Island, Ross Passage","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.381
Finfish_Tenure_ChinookSalmon,5,"Clayoquot Snd, Bedwell Snd, Bare Bluff","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha)",0.278
Finfish_Tenure_ChinookSalmon,5,"Herbert Inlet, NE of Binns Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.727
Finfish_Tenure_ChinookSalmon,5,"Millar Channel, 2km S Hayden Passage","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.547
Finfish_Tenure_ChinookSalmon,5,"Dixon Point, Shelter Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.442
Finfish_Tenure_ChinookSalmon,5,"Whiteley Island, Kyuquot Sound","Chinook Salmon (Oncorhynchus tshawytscha) , Black Cod (Anaplopoma fimbria), Pacific Halibut (Hippoglossus stenolepis)",0.701
Finfish_Tenure_ChinookSalmon,5,"Amai Inlet, Amai Pt.",Chinook Salmon (Oncorhynchus tshawytscha),0.257
Finfish_Tenure_ChinookSalmon,5,"South Point of Hohoae, Pinnace Channel",Chinook Salmon (Oncorhynchus tshawytscha),0.336
Finfish_Tenure_ChinookSalmon,5,"E. Pinnace Ch, Kyuquot Sound (Charlie's)","Chinook Salmon (Oncorhynchus tshawytscha) , Black Cod (Anaplopoma fimbria)",0.715
Finfish_Tenure_ChinookSalmon,5,"Hohoae Island, Markale Passage",Chinook Salmon (Oncorhynchus tshawytscha),0.935
Finfish_Tenure_ChinookSalmon,6,Northwest Sechelt Inlet (Salten),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.163
Finfish_Tenure_ChinookSalmon,6,Sechelt Inlet (Site 13),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.128
Finfish_Tenure_ChinookSalmon,6,North Salmon Inlet (Kunechin-Site 5),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.206
Finfish_Tenure_ChinookSalmon,6,"East Newcomb Point, Salmon Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.165
Finfish_Tenure_ChinookSalmon,6,North Salmon Inlet (Site 9),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.206
Finfish_Tenure_ChinookSalmon,6,Sechelt Inlet (Vantage Point),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.132
Finfish_Tenure_ChinookSalmon,6,"Ahlstrom Point, Jervis Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.176
Finfish_Tenure_ChinookSalmon,6,"Culloden Point, Jervis Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.258
Finfish_Tenure_ChinookSalmon,6,"St. Vincent Bay, Jervis Inlet","Atlantic Salmon (Salmo salar), Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss), Wolf Eel (Anarrhichthys ocellatus)",0.122
Finfish_Tenure_ChinookSalmon,6,Jervis Inlet near Glacial Creek,"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Rainbow Trout (Oncorhynchus mykiss)",0.088
Finfish_Tenure_ChinookSalmon,6,"West Redonda Island, Doctor Bay","Atlantic Salmon (Salmo salar), Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.047
Finfish_Tenure_ChinookSalmon,6,"Raza Island, Raza Passage","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha)",0.472
Finfish_Tenure_CohoSalmon,3,"Lochalsh Bay, Jackson Passage","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.181
Finfish_Tenure_CohoSalmon,4,"Thurlow Point South, Nodales Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Steelhead Trout (Oncorhynchus mykiss)",0.163
Finfish_Tenure_CohoSalmon,4,"Middle Point Bay, N. of Duncan Bay","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch)",0.111
Finfish_Tenure_CohoSalmon,4,"Young Passage, Sonora Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch)",0.198
Finfish_Tenure_CohoSalmon,4,"Mayne Passage, East Thurlow Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0
Finfish_Tenure_CohoSalmon,4,"Mayne Passage, East Thurlow Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.342
Finfish_Tenure_CohoSalmon,4,"Lees Bay, N. Shore, West Thurlow Is.","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.099
Finfish_Tenure_CohoSalmon,5,"Jane Bay, Barkley Sound","Atlantic Salmon (Salmo salar), Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Pacific Halibut (Hippoglossus stenolepis), Rainbow Trout (Oncorhynchus mykiss), Sockeye Salmon (Oncorhynchus ner",0.141
Finfish_Tenure_CohoSalmon,5,"East side Warn Bay, Fortune Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.28
Finfish_Tenure_CohoSalmon,5,"Saranac Island, NW of Meares Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.119
Finfish_Tenure_CohoSalmon,5,"Hecate Bay, Cypress Bay, S-5 (Cormorant)","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.212
Finfish_Tenure_CohoSalmon,5,"Mussel Rock, Clayoquot Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch)",0.217
Finfish_Tenure_CohoSalmon,5,East Shore of Bedwell Sound,"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.116
Finfish_Tenure_CohoSalmon,5,"West Side, Bedwell Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.28
Finfish_Tenure_CohoSalmon,5,"McIntyre Lake, Bedwell Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.302
Finfish_Tenure_CohoSalmon,5,"Bawden Point, Herbert Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.895
Finfish_Tenure_CohoSalmon,5,"Northeast McKay Island, Ross Passage","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.381
Finfish_Tenure_CohoSalmon,5,"Herbert Inlet, NE of Binns Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.727
Finfish_Tenure_CohoSalmon,5,"Millar Channel, 2km S Hayden Passage","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.547
Finfish_Tenure_CohoSalmon,5,"Dixon Point, Shelter Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.442
Finfish_Tenure_CohoSalmon,6,Northwest Sechelt Inlet (Salten),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.163
Finfish_Tenure_CohoSalmon,6,Sechelt Inlet (Site 13),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.128
Finfish_Tenure_CohoSalmon,6,North Salmon Inlet (Kunechin-Site 5),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.206
Finfish_Tenure_CohoSalmon,6,"East Newcomb Point, Salmon Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.165
Finfish_Tenure_CohoSalmon,6,North Salmon Inlet (Site 9),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.206
Finfish_Tenure_CohoSalmon,6,Sechelt Inlet (Vantage Point),"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.132
Finfish_Tenure_CohoSalmon,6,"Ahlstrom Point, Jervis Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.176
Finfish_Tenure_CohoSalmon,6,"Culloden Point, Jervis Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Rainbow Trout (Oncorhynchus mykiss)",0.258
Finfish_Tenure_CohoSalmon,6,"St. Vincent Bay, Jervis Inlet","Atlantic Salmon (Salmo salar), Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss), Wolf Eel (Anarrhichthys ocellatus)",0.122
Finfish_Tenure_CohoSalmon,6,"West Redonda Island, Doctor Bay","Atlantic Salmon (Salmo salar), Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.047
Finfish_Tenure_Sablefish,3,"Lochalsh Bay, Jackson Passage","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.181
Finfish_Tenure_Sablefish,3,Jackson Passage S.of Finlayson Channel,"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.185
Finfish_Tenure_Sablefish,3,"Goat Cove, Roderick Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.732
Finfish_Tenure_Sablefish,3,"Kid Bay, Roderick Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.878
Finfish_Tenure_Sablefish,4,"Bickley Bay, East Thurlow Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.172
Finfish_Tenure_Sablefish,4,Frederick Arm,"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.189
Finfish_Tenure_Sablefish,4,"Althorpe, Sunderland Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.654
Finfish_Tenure_Sablefish,4,"Shaw Point, Sunderland Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.359
Finfish_Tenure_Sablefish,4,"Cleagh Creek, Quatsino Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.466
Finfish_Tenure_Sablefish,4,"Thorpe Point, Holberg Inlet","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss), Pilchard",0.412
Finfish_Tenure_Sablefish,4,North side Swanson Island,"Atlantic Salmon (Salmo salar) , Black Cod (Anaplopoma fimbria)",0.244
Finfish_Tenure_Sablefish,4,Upper Retreat Passage,"Atlantic Salmon (Salmo salar) , Black Cod (Anaplopoma fimbria)",0.113
Finfish_Tenure_Sablefish,4,"Hardy Bay, Port Hardy","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.147
Finfish_Tenure_Sablefish,4,"Blunden Passage, Baker Island","Atlantic Salmon (Salmo salar) , Black Cod (Anaplopoma fimbria)",0.139
Finfish_Tenure_Sablefish,4,"Doyle Island, Gordon Group","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.449
Finfish_Tenure_Sablefish,4,"Duncan Island, Goletas Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.426
Finfish_Tenure_Sablefish,4,"Shelter Passage, Wishart Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.284
Finfish_Tenure_Sablefish,4,"Varg Island, Raynor Group","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.326
Finfish_Tenure_Sablefish,4,"Shelter Bay, Richards Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.282
Finfish_Tenure_Sablefish,4,"Thurlow Point South, Nodales Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Steelhead Trout (Oncorhynchus mykiss)",0.163
Finfish_Tenure_Sablefish,4,"East of Maude Island, Discovery Passage","Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria)",0.114
Finfish_Tenure_Sablefish,4,"Sonora Island, Okisollo Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.5
Finfish_Tenure_Sablefish,4,"Brougham Point, East Thurlow Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Black Cod (Anaplopoma fimbria), Steelhead Trout (Oncorhynchus mykiss)",0.213
Finfish_Tenure_Sablefish,4,"Mayne Passage, East Thurlow Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0
Finfish_Tenure_Sablefish,4,"Mayne Passage, East Thurlow Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.342
Finfish_Tenure_Sablefish,4,"Lees Bay, N. Shore, West Thurlow Is.","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.099
Finfish_Tenure_Sablefish,5,"Jane Bay, Barkley Sound","Atlantic Salmon (Salmo salar), Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Pacific Halibut (Hippoglossus stenolepis), Rainbow Trout (Oncorhynchus mykiss), Sockeye Salmon (Oncorhynchus ner",0.141
Finfish_Tenure_Sablefish,5,"East side Warn Bay, Fortune Channel","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.28
Finfish_Tenure_Sablefish,5,"Saranac Island, NW of Meares Island","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.119
Finfish_Tenure_Sablefish,5,"Hecate Bay, Cypress Bay, S-5 (Cormorant)","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria)",0.212
Finfish_Tenure_Sablefish,5,East Shore of Bedwell Sound,"Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.116
Finfish_Tenure_Sablefish,5,"West Side, Bedwell Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.28
Finfish_Tenure_Sablefish,5,"McIntyre Lake, Bedwell Sound","Atlantic Salmon (Salmo salar) , Chinook Salmon (Oncorhynchus tshawytscha), Coho Salmon (Oncorhynchus kisutch), Black Cod (Anaplopoma fimbria), Rainbow Trout (Oncorhynchus mykiss)",0.302
