am_sid,iucn_sid,sciname,spp_group,map_iucn_sid,map_subpop,pr_score,pop_trend,spatial_source,year,cat_ts,cat_ts_score
Fis-23893,190346,Zu cristatus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-25456,190350,Avocettina infans,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-34848,190353,Aristostomias tittmanni,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-26565,190356,Aldrovandia affinis,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-30575,190378,Regalecus glesne,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-32810,190384,Cubiceps caeruleus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-23905,190385,Antimora rostrata,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-26349,190403,Polyacanthonotus challengeri,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-23639,190422,Mola mola,NA,NA,NA,NA,decreasing,am,2015,VU,0.4
Fis-23605,190425,Lobianchia gemellarii,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-30588,190432,Ruvettus pretiosus,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-53389,190447,Caulophryne jordani,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-23192,190452,Naucrates ductor,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-136019,190464,Lagocephalus lagocephalus,PUFFERFISH,190464,NA,NA,unknown,am,2014,LC,0
Fis-139729,190485,Melanolagus bericoides,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-29881,192929,Cymatogaster aggregata,NA,NA,NA,NA,stable,am,2013,LC,0
Fis-27300,194989,Dysomma brevirostre,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-136946,194997,Arctozenus risso,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-23580,195038,Lampris guttatus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-29523,195097,Seriola lalandi,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-27254,195838,Aldrovandia phalacra,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-30362,195852,Notacanthus chemnitzii,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-24017,196019,Eptatretus deani,NA,NA,NA,NA,NA,am,NA,DD,NA
Fis-131623,196032,Eptatretus mcconnaugheyi,NA,NA,NA,NA,NA,am,NA,DD,NA
Fis-24018,196044,Eptatretus stoutii,NA,NA,NA,NA,NA,am,NA,DD,NA
Fis-32714,196052,Myxine circifrons,NA,NA,NA,NA,unknown,am,2011,LC,0
Fis-131582,196058,Myxine hubbsi,NA,NA,NA,NA,unknown,am,2011,LC,0
Fis-29731,198578,Beryx decadactylus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-31166,198579,Hoplostethus mediterraneus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-26531,198614,Diogenichthys atlanticus,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-23484,198615,Electrona risso,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-23637,198628,Microstoma microstoma,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-24929,198650,Remora australis,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-23759,198651,Remora remora,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-30711,198716,Tetragonurus cuvieri,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-29880,198757,Cyclothone braueri,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-23888,198758,Vinciguerria attenuata,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-33178,199068,Ilyophis brunneus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-32379,199187,Stemonidium hypomelas,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-26350,199249,Histiobranchus bathybius,NA,NA,NA,NA,NA,am,NA,DD,NA
Fis-22922,202413,Osmerus mordax,NA,NA,NA,NA,unknown,am,2013,LC,0
Fis-22963,202415,Thaleichthys pacificus,NA,NA,NA,0.5,unknown,am,2013,LC,0.5
Fis-48267,202625,Lampetra ayresii,NA,NA,NA,0.2,unknown,am,2013,LC,0.2
Fis-30832,202670,Leptocottus armatus,NA,NA,NA,NA,stable,am,2014,LC,0
Fis-13152,13462250,Guentherus altivela,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-49902,13462713,Evermannella melanoderma,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-49909,13462731,Odontostomops normalops,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-47643,13485635,Magnisudis atlantica,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-49913,13485675,Benthalbella infans,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-27598,15147816,Bajacalifornia megalops,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-126093,15148566,Conocara salmoneum,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-27984,15148858,Herwigia kreffti,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-26352,15149121,Rouleina attrita,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-50841,15522140,Coryphaenoides leptolepis,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-26206,15598524,Benthosema suborbitale,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-25165,15598887,Hygophum reinhardtii,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-24154,15601872,Notoscopelus resplendens,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-32350,15601909,Neoscopelus macrolepidotus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-33227,15601934,Leptochilichthys agassizii,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-31237,15622831,Ectreposebastes imus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-30341,16509242,Nealotus tripes,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-25421,16509297,Promethichthys prometheus,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-23904,18123960,Anoplogaster cornuta,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-25475,18125776,Coryphaenoides armatus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-31020,18127741,Ceratias holboelli,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-64697,18127840,Melanocetus johnsonii,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-50491,18128749,Oneirodes eschrichtii,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-27245,18139045,Spectrunculus grandis,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-26351,18140291,Narcetes stomias,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-32336,18155920,Opisthoproctus soleatus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-28109,18155933,Barbantus curvifrons,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-32421,18158583,Nesiarchus nasutus,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-57570,18180983,Pachycara bulbiceps,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-33181,18227109,Cyema atrum,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-31004,18227119,Eurypharynx pelecanoides,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-31240,18252612,Cyclothone acclinidens,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-32102,18252619,Cyclothone pallida,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-32103,18252629,Cyclothone pseudopallida,NA,NA,NA,NA,stable,am,2015,LC,0
Fis-32330,18253296,Sternoptyx diaphana,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-28170,18253303,Valenciennellus tripunctulatus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-33821,18256560,Echiostoma barbatum,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-34827,18257303,Melanostomias bartonbeani,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-28178,18257501,Rhadinesthes decimus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-24899,19014407,Platichthys stellatus,NA,NA,NA,NA,stable,am,2013,LC,0
Fis-28451,20431538,Decapterus muroadsi,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-49921,20662028,Scopelarchoides danae,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-28112,21104612,Holtbyrnia innesi,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-27275,21110056,Diretmoides pauciradiatus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-30920,21110276,Barbourisia rufa,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-50370,21112867,Caulophryne polynema,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-50569,21112879,Ceratias uranoscopus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-50633,21112898,Linophryne pennibarbata,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-50301,21132822,Melamphaes simus,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-34782,21133028,Heterophotus ophistoma,NA,NA,NA,NA,unknown,am,2015,LC,0
Fis-49750,21133058,Neonesthes microcephalus,NA,NA,NA,NA,unknown,am,2015,LC,0
ITS-175160,22680409,Somateria spectabilis,BOTW_marine,22680409,NA,NA,decreasing,am,1988,LC,0
ITS-175160,22680409,Somateria spectabilis,BOTW_marine,22680409,NA,NA,decreasing,am,1994,LC,0
ITS-175160,22680409,Somateria spectabilis,BOTW_marine,22680409,NA,NA,decreasing,am,2000,LC,0
ITS-175160,22680409,Somateria spectabilis,BOTW_marine,22680409,NA,NA,decreasing,am,2004,LC,0
ITS-175160,22680409,Somateria spectabilis,BOTW_marine,22680409,NA,NA,decreasing,am,2008,LC,0
ITS-175160,22680409,Somateria spectabilis,BOTW_marine,22680409,NA,NA,decreasing,am,2009,LC,0
ITS-175160,22680409,Somateria spectabilis,BOTW_marine,22680409,NA,NA,decreasing,am,2012,LC,0
ITS-175160,22680409,Somateria spectabilis,BOTW_marine,22680409,NA,NA,decreasing,am,2016,LC,0
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,1988,LC,0
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,1994,VU,0.4
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,1996,VU,0.4
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2000,LC,0
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2004,LC,0
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2005,VU,0.4
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2006,VU,0.4
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2008,VU,0.4
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2010,VU,0.4
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2012,VU,0.4
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2013,VU,0.4
ITS-175153,22680415,Polysticta stelleri,BOTW_marine,22680415,NA,NA,decreasing,am,2016,VU,0.4
ITS-660062,22694218,Catharacta maccormicki,BOTW_marine,22694218,NA,NA,stable,am,1988,LC,0
ITS-660062,22694218,Catharacta maccormicki,BOTW_marine,22694218,NA,NA,stable,am,1994,LC,0
ITS-660062,22694218,Catharacta maccormicki,BOTW_marine,22694218,NA,NA,stable,am,2000,LC,0
ITS-660062,22694218,Catharacta maccormicki,BOTW_marine,22694218,NA,NA,stable,am,2004,LC,0
ITS-660062,22694218,Catharacta maccormicki,BOTW_marine,22694218,NA,NA,stable,am,2008,LC,0
ITS-660062,22694218,Catharacta maccormicki,BOTW_marine,22694218,NA,NA,stable,am,2009,LC,0
ITS-660062,22694218,Catharacta maccormicki,BOTW_marine,22694218,NA,NA,stable,am,2012,LC,0
ITS-660062,22694218,Catharacta maccormicki,BOTW_marine,22694218,NA,NA,stable,am,2016,LC,0
ITS-176793,22694245,Stercorarius parasiticus,BOTW_marine,22694245,NA,0.8,stable,am,1988,LC,0.8
ITS-176793,22694245,Stercorarius parasiticus,BOTW_marine,22694245,NA,0.8,stable,am,1994,LC,0.8
ITS-176793,22694245,Stercorarius parasiticus,BOTW_marine,22694245,NA,0.8,stable,am,2000,LC,0.8
ITS-176793,22694245,Stercorarius parasiticus,BOTW_marine,22694245,NA,0.8,stable,am,2004,LC,0.8
ITS-176793,22694245,Stercorarius parasiticus,BOTW_marine,22694245,NA,0.8,stable,am,2008,LC,0.8
ITS-176793,22694245,Stercorarius parasiticus,BOTW_marine,22694245,NA,0.8,stable,am,2009,LC,0.8
ITS-176793,22694245,Stercorarius parasiticus,BOTW_marine,22694245,NA,0.8,stable,am,2012,LC,0.8
ITS-176793,22694245,Stercorarius parasiticus,BOTW_marine,22694245,NA,0.8,stable,am,2016,LC,0.8
ITS-176794,22694251,Stercorarius longicaudus,BOTW_marine,22694251,NA,NA,stable,am,1988,LC,0
ITS-176794,22694251,Stercorarius longicaudus,BOTW_marine,22694251,NA,NA,stable,am,1994,LC,0
ITS-176794,22694251,Stercorarius longicaudus,BOTW_marine,22694251,NA,NA,stable,am,2000,LC,0
ITS-176794,22694251,Stercorarius longicaudus,BOTW_marine,22694251,NA,NA,stable,am,2004,LC,0
ITS-176794,22694251,Stercorarius longicaudus,BOTW_marine,22694251,NA,NA,stable,am,2008,LC,0
ITS-176794,22694251,Stercorarius longicaudus,BOTW_marine,22694251,NA,NA,stable,am,2009,LC,0
ITS-176794,22694251,Stercorarius longicaudus,BOTW_marine,22694251,NA,NA,stable,am,2012,LC,0
ITS-176794,22694251,Stercorarius longicaudus,BOTW_marine,22694251,NA,NA,stable,am,2016,LC,0
ITS-176808,22694343,Larus hyperboreus,BOTW_marine,22694343,NA,NA,stable,am,1988,LC,0
ITS-176808,22694343,Larus hyperboreus,BOTW_marine,22694343,NA,NA,stable,am,1994,LC,0
ITS-176808,22694343,Larus hyperboreus,BOTW_marine,22694343,NA,NA,stable,am,2000,LC,0
ITS-176808,22694343,Larus hyperboreus,BOTW_marine,22694343,NA,NA,stable,am,2004,LC,0
ITS-176808,22694343,Larus hyperboreus,BOTW_marine,22694343,NA,NA,stable,am,2008,LC,0
ITS-176808,22694343,Larus hyperboreus,BOTW_marine,22694343,NA,NA,stable,am,2009,LC,0
ITS-176808,22694343,Larus hyperboreus,BOTW_marine,22694343,NA,NA,stable,am,2012,LC,0
ITS-176808,22694343,Larus hyperboreus,BOTW_marine,22694343,NA,NA,stable,am,2016,LC,0
ITS-176811,22694346,Larus glaucoides,BOTW_marine,22694346,NA,NA,stable,am,2000,LC,0
ITS-176811,22694346,Larus glaucoides,BOTW_marine,22694346,NA,NA,stable,am,2004,LC,0
ITS-176811,22694346,Larus glaucoides,BOTW_marine,22694346,NA,NA,stable,am,2008,LC,0
ITS-176811,22694346,Larus glaucoides,BOTW_marine,22694346,NA,NA,stable,am,2009,LC,0
ITS-176811,22694346,Larus glaucoides,BOTW_marine,22694346,NA,NA,stable,am,2012,LC,0
ITS-176811,22694346,Larus glaucoides,BOTW_marine,22694346,NA,NA,stable,am,2016,LC,0
ITS-176866,22694479,Xema sabini,BOTW_marine,22694479,NA,NA,stable,am,1988,LC,0
ITS-176866,22694479,Xema sabini,BOTW_marine,22694479,NA,NA,stable,am,1994,LC,0
ITS-176866,22694479,Xema sabini,BOTW_marine,22694479,NA,NA,stable,am,2000,LC,0
ITS-176866,22694479,Xema sabini,BOTW_marine,22694479,NA,NA,stable,am,2004,LC,0
ITS-176866,22694479,Xema sabini,BOTW_marine,22694479,NA,NA,stable,am,2008,LC,0
ITS-176866,22694479,Xema sabini,BOTW_marine,22694479,NA,NA,stable,am,2009,LC,0
ITS-176866,22694479,Xema sabini,BOTW_marine,22694479,NA,NA,stable,am,2012,LC,0
ITS-176866,22694479,Xema sabini,BOTW_marine,22694479,NA,NA,stable,am,2016,LC,0
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,1988,LC,0
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,1994,NT,0.2
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,2000,NT,0.2
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,2004,NT,0.2
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,2006,NT,0.2
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,2008,NT,0.2
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,2010,NT,0.2
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,2012,NT,0.2
ITS-176931,22694552,Thalasseus elegans,BOTW_marine,22694552,NA,NA,stable,am,2016,NT,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,1988,LC,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,1994,LC,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,2000,LC,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,2004,LC,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,2008,LC,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,2009,LC,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,2010,LC,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,2012,LC,0.2
ITS-176890,22694629,Sterna paradisaea,BOTW_marine,22694629,NA,0.2,decreasing,am,2016,LC,0.2
ITS-176887,22694646,Sterna forsteri,BOTW_marine,22694646,NA,0.8,increasing,am,1988,LC,0.8
ITS-176887,22694646,Sterna forsteri,BOTW_marine,22694646,NA,0.8,increasing,am,1994,LC,0.8
ITS-176887,22694646,Sterna forsteri,BOTW_marine,22694646,NA,0.8,increasing,am,2000,LC,0.8
ITS-176887,22694646,Sterna forsteri,BOTW_marine,22694646,NA,0.8,increasing,am,2004,LC,0.8
ITS-176887,22694646,Sterna forsteri,BOTW_marine,22694646,NA,0.8,increasing,am,2008,LC,0.8
ITS-176887,22694646,Sterna forsteri,BOTW_marine,22694646,NA,0.8,increasing,am,2009,LC,0.8
ITS-176887,22694646,Sterna forsteri,BOTW_marine,22694646,NA,0.8,increasing,am,2012,LC,0.8
ITS-176887,22694646,Sterna forsteri,BOTW_marine,22694646,NA,0.8,increasing,am,2016,LC,0.8
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,1988,LC,0
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,1994,LC,0
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,2000,LC,0
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,2004,LC,0
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,2008,LC,0
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,2009,LC,0
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,2012,LC,0
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,2015,LC,0
ITS-824103,22694716,Onychoprion aleuticus,BOTW_marine,22694716,NA,NA,stable,am,2016,LC,0
ITS-177021,22694918,Aethia pygmaea,BOTW_marine,22694918,NA,NA,decreasing,am,1988,LC,0
ITS-177021,22694918,Aethia pygmaea,BOTW_marine,22694918,NA,NA,decreasing,am,1994,LC,0
ITS-177021,22694918,Aethia pygmaea,BOTW_marine,22694918,NA,NA,decreasing,am,2000,LC,0
ITS-177021,22694918,Aethia pygmaea,BOTW_marine,22694918,NA,NA,decreasing,am,2004,LC,0
ITS-177021,22694918,Aethia pygmaea,BOTW_marine,22694918,NA,NA,decreasing,am,2008,LC,0
ITS-177021,22694918,Aethia pygmaea,BOTW_marine,22694918,NA,NA,decreasing,am,2009,LC,0
ITS-177021,22694918,Aethia pygmaea,BOTW_marine,22694918,NA,NA,decreasing,am,2012,LC,0
ITS-177021,22694918,Aethia pygmaea,BOTW_marine,22694918,NA,NA,decreasing,am,2016,LC,0
ITS-174728,22696887,Phalacrocorax urile,BOTW_marine,22696887,NA,NA,decreasing,am,1988,LC,0
ITS-174728,22696887,Phalacrocorax urile,BOTW_marine,22696887,NA,NA,decreasing,am,1994,LC,0
ITS-174728,22696887,Phalacrocorax urile,BOTW_marine,22696887,NA,NA,decreasing,am,2000,LC,0
ITS-174728,22696887,Phalacrocorax urile,BOTW_marine,22696887,NA,NA,decreasing,am,2004,LC,0
ITS-174728,22696887,Phalacrocorax urile,BOTW_marine,22696887,NA,NA,decreasing,am,2008,LC,0
ITS-174728,22696887,Phalacrocorax urile,BOTW_marine,22696887,NA,NA,decreasing,am,2009,LC,0
ITS-174728,22696887,Phalacrocorax urile,BOTW_marine,22696887,NA,NA,decreasing,am,2012,LC,0
ITS-174728,22696887,Phalacrocorax urile,BOTW_marine,22696887,NA,NA,decreasing,am,2016,LC,0
ITS-174684,22697611,Pelecanus erythrorhynchos,BOTW_marine,22697611,NA,0.8,increasing,am,1988,LC,0.8
ITS-174684,22697611,Pelecanus erythrorhynchos,BOTW_marine,22697611,NA,0.8,increasing,am,1994,LC,0.8
ITS-174684,22697611,Pelecanus erythrorhynchos,BOTW_marine,22697611,NA,0.8,increasing,am,2000,LC,0.8
ITS-174684,22697611,Pelecanus erythrorhynchos,BOTW_marine,22697611,NA,0.8,increasing,am,2004,LC,0.8
ITS-174684,22697611,Pelecanus erythrorhynchos,BOTW_marine,22697611,NA,0.8,increasing,am,2008,LC,0.8
ITS-174684,22697611,Pelecanus erythrorhynchos,BOTW_marine,22697611,NA,0.8,increasing,am,2009,LC,0.8
ITS-174684,22697611,Pelecanus erythrorhynchos,BOTW_marine,22697611,NA,0.8,increasing,am,2012,LC,0.8
ITS-174684,22697611,Pelecanus erythrorhynchos,BOTW_marine,22697611,NA,0.8,increasing,am,2016,LC,0.8
ITS-174763,22697724,Fregata magnificens,BOTW_marine,22697724,NA,NA,increasing,am,1988,LC,0
ITS-174763,22697724,Fregata magnificens,BOTW_marine,22697724,NA,NA,increasing,am,1994,LC,0
ITS-174763,22697724,Fregata magnificens,BOTW_marine,22697724,NA,NA,increasing,am,2000,LC,0
ITS-174763,22697724,Fregata magnificens,BOTW_marine,22697724,NA,NA,increasing,am,2004,LC,0
ITS-174763,22697724,Fregata magnificens,BOTW_marine,22697724,NA,NA,increasing,am,2008,LC,0
ITS-174763,22697724,Fregata magnificens,BOTW_marine,22697724,NA,NA,increasing,am,2009,LC,0
ITS-174763,22697724,Fregata magnificens,BOTW_marine,22697724,NA,NA,increasing,am,2012,LC,0
ITS-174763,22697724,Fregata magnificens,BOTW_marine,22697724,NA,NA,increasing,am,2016,LC,0
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,1988,LC,0
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,1994,LC,0
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,2000,VU,0.4
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,2004,VU,0.4
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,2005,VU,0.4
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,2007,NT,0.2
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,2008,NT,0.2
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,2009,LC,0
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,2012,LC,0
ITS-174594,22697852,Macronectes giganteus,BOTW_marine,22697852,NA,NA,increasing,am,2016,LC,0
ITS-174550,22698175,Ardenna pacifica,BOTW_marine,22698175,NA,NA,decreasing,am,1988,LC,0
ITS-174550,22698175,Ardenna pacifica,BOTW_marine,22698175,NA,NA,decreasing,am,1994,LC,0
ITS-174550,22698175,Ardenna pacifica,BOTW_marine,22698175,NA,NA,decreasing,am,2000,LC,0
ITS-174550,22698175,Ardenna pacifica,BOTW_marine,22698175,NA,NA,decreasing,am,2004,LC,0
ITS-174550,22698175,Ardenna pacifica,BOTW_marine,22698175,NA,NA,decreasing,am,2008,LC,0
ITS-174550,22698175,Ardenna pacifica,BOTW_marine,22698175,NA,NA,decreasing,am,2009,LC,0
ITS-174550,22698175,Ardenna pacifica,BOTW_marine,22698175,NA,NA,decreasing,am,2012,LC,0
ITS-174550,22698175,Ardenna pacifica,BOTW_marine,22698175,NA,NA,decreasing,am,2016,LC,0
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,1996,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2000,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2003,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2004,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2005,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2007,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2008,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2010,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2012,VU,0.4
ITS-174525,22698305,Diomedea exulans,BOTW_marine,22698305,NA,NA,decreasing,am,2016,VU,0.4
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2000,NT,0.2
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2002,VU,0.4
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2003,EN,0.6
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2004,EN,0.6
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2005,EN,0.6
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2008,EN,0.6
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2010,EN,0.6
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2012,EN,0.6
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2013,NT,0.2
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2014,NT,0.2
ITS-554453,22698375,Thalassarche melanophris,BOTW_marine,22698375,NA,NA,decreasing,am,2016,NT,0.2
