"country","commodity","year","tonnes","product"
"Bangladesh","Fish body oils, nei",1996,,"fish_oil"
"Bangladesh","Fish body oils, nei",1997,,"fish_oil"
"Bangladesh","Fish body oils, nei",1998,,"fish_oil"
"Bangladesh","Fish body oils, nei",1999,,"fish_oil"
"Bangladesh","Fish body oils, nei",2000,,"fish_oil"
"Bangladesh","Fish body oils, nei",2001,,"fish_oil"
"Bangladesh","Fish body oils, nei",2002,,"fish_oil"
"Bangladesh","Fish body oils, nei",2003,,"fish_oil"
"Bangladesh","Fish body oils, nei",2004,,"fish_oil"
"Bangladesh","Fish body oils, nei",2006,,"fish_oil"
"Bangladesh","Fish body oils, nei",2007,,"fish_oil"
"Bangladesh","Fish body oils, nei",2008,,"fish_oil"
"Bangladesh","Fish body oils, nei",2009,,"fish_oil"
"Bangladesh","Miscellaneous corals and shells",2005,118,"shells"
"Bangladesh","Miscellaneous corals and shells",2006,121,"shells"
"Bangladesh","Miscellaneous corals and shells",2007,248,"shells"
"Bangladesh","Miscellaneous corals and shells",2008,414,"shells"
"Bangladesh","Miscellaneous corals and shells",2009,1114,"shells"
"Bangladesh","Miscellaneous corals and shells",2010,1557,"shells"
"Bangladesh","Miscellaneous corals and shells",2011,2782,"shells"
"Bangladesh","Miscellaneous corals and shells",1976,,"shells"
"Bangladesh","Miscellaneous corals and shells",1977,,"shells"
"Bangladesh","Miscellaneous corals and shells",1978,,"shells"
"Bangladesh","Miscellaneous corals and shells",1979,,"shells"
"Bangladesh","Miscellaneous corals and shells",1980,,"shells"
"Bangladesh","Miscellaneous corals and shells",1981,,"shells"
"Bangladesh","Miscellaneous corals and shells",1982,,"shells"
"Bangladesh","Miscellaneous corals and shells",1983,,"shells"
"Bangladesh","Miscellaneous corals and shells",1984,,"shells"
"Bangladesh","Miscellaneous corals and shells",1985,,"shells"
"Bangladesh","Miscellaneous corals and shells",1986,,"shells"
"Bangladesh","Miscellaneous corals and shells",1987,,"shells"
"Bangladesh","Miscellaneous corals and shells",1988,,"shells"
"Bangladesh","Miscellaneous corals and shells",1989,,"shells"
"Bangladesh","Miscellaneous corals and shells",1990,,"shells"
"Bangladesh","Miscellaneous corals and shells",1991,,"shells"
"Bangladesh","Miscellaneous corals and shells",1992,,"shells"
"Bangladesh","Miscellaneous corals and shells",1993,,"shells"
"Bangladesh","Miscellaneous corals and shells",1994,,"shells"
"Bangladesh","Miscellaneous corals and shells",1995,,"shells"
"Bangladesh","Miscellaneous corals and shells",1996,,"shells"
"Bangladesh","Miscellaneous corals and shells",1997,,"shells"
"Bangladesh","Miscellaneous corals and shells",1998,,"shells"
"Bangladesh","Miscellaneous corals and shells",1999,,"shells"
"Bangladesh","Miscellaneous corals and shells",2000,,"shells"
"Bangladesh","Miscellaneous corals and shells",2001,,"shells"
"Bangladesh","Miscellaneous corals and shells",2002,,"shells"
"Bangladesh","Miscellaneous corals and shells",2003,,"shells"
"Bangladesh","Miscellaneous corals and shells",2004,,"shells"
"Bangladesh","Ornamental fish nei",1984,32,"ornamentals"
"Bangladesh","Ornamental fish nei",1985,10,"ornamentals"
"Bangladesh","Ornamental fish nei",1987,3,"ornamentals"
"Bangladesh","Ornamental fish nei",2001,1,"ornamentals"
"Bangladesh","Ornamental fish nei",2002,2,"ornamentals"
"Bangladesh","Ornamental fish nei",2003,1,"ornamentals"
"Bangladesh","Ornamental fish nei",2004,1,"ornamentals"
"Bangladesh","Ornamental fish nei",2005,11,"ornamentals"
"Bangladesh","Ornamental fish nei",2006,10,"ornamentals"
"Bangladesh","Ornamental fish nei",2007,2,"ornamentals"
"Bangladesh","Ornamental fish nei",2010,1,"ornamentals"
"Bangladesh","Ornamental fish nei",2011,0,"ornamentals"
"Bangladesh","Ornamental fish nei",1976,,"ornamentals"
"Bangladesh","Ornamental fish nei",1977,,"ornamentals"
"Bangladesh","Ornamental fish nei",1978,,"ornamentals"
"Bangladesh","Ornamental fish nei",1979,,"ornamentals"
"Bangladesh","Ornamental fish nei",1980,,"ornamentals"
"Bangladesh","Ornamental fish nei",1981,,"ornamentals"
"Bangladesh","Ornamental fish nei",1982,,"ornamentals"
"Bangladesh","Ornamental fish nei",1983,,"ornamentals"
"Bangladesh","Ornamental fish nei",1986,,"ornamentals"
"Bangladesh","Ornamental fish nei",1988,,"ornamentals"
"Bangladesh","Ornamental fish nei",1989,,"ornamentals"
"Bangladesh","Ornamental fish nei",1990,,"ornamentals"
"Bangladesh","Ornamental fish nei",1991,,"ornamentals"
"Bangladesh","Ornamental fish nei",1992,,"ornamentals"
"Bangladesh","Ornamental fish nei",1993,,"ornamentals"
"Bangladesh","Ornamental fish nei",1994,,"ornamentals"
"Bangladesh","Ornamental fish nei",1995,,"ornamentals"
"Bangladesh","Ornamental fish nei",1996,,"ornamentals"
"Bangladesh","Ornamental fish nei",1997,,"ornamentals"
"Bangladesh","Ornamental fish nei",1998,,"ornamentals"
"Bangladesh","Ornamental fish nei",1999,,"ornamentals"
"Bangladesh","Ornamental fish nei",2000,,"ornamentals"
"Bangladesh","Ornamental fish nei",2008,,"ornamentals"
"Bangladesh","Ornamental fish nei",2009,,"ornamentals"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2010,0.1,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2011,0,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",1999,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2000,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2001,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2002,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2003,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2004,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2005,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2006,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2007,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2008,,"seaweeds"
"Bangladesh","Other seaweeds and aquatic plants and products thereof",2009,,"seaweeds"
"Barbados","Fish liver oils, nei",1999,0.1,"fish_oil"
"Barbados","Fish liver oils, nei",2000,0,"fish_oil"
"Barbados","Fish liver oils, nei",2001,0,"fish_oil"
"Barbados","Fish liver oils, nei",2002,0,"fish_oil"
"Barbados","Fish liver oils, nei",2003,0.1,"fish_oil"
"Barbados","Fish liver oils, nei",2004,0,"fish_oil"
"Barbados","Fish liver oils, nei",2005,0.1,"fish_oil"
"Barbados","Fish liver oils, nei",2006,0.1,"fish_oil"
"Barbados","Fish liver oils, nei",2007,0.1,"fish_oil"
"Barbados","Fish liver oils, nei",2008,1,"fish_oil"
"Barbados","Fish liver oils, nei",2009,0,"fish_oil"
"Barbados","Fish liver oils, nei",2010,0.1,"fish_oil"
"Barbados","Fish liver oils, nei",2011,1,"fish_oil"
"Barbados","Fish liver oils, nei",1976,,"fish_oil"
"Barbados","Fish liver oils, nei",1977,,"fish_oil"
"Barbados","Fish liver oils, nei",1978,,"fish_oil"
"Barbados","Fish liver oils, nei",1979,,"fish_oil"
"Barbados","Fish liver oils, nei",1980,,"fish_oil"
"Barbados","Fish liver oils, nei",1981,,"fish_oil"
"Barbados","Fish liver oils, nei",1982,,"fish_oil"
"Barbados","Fish liver oils, nei",1983,,"fish_oil"
"Barbados","Fish liver oils, nei",1984,,"fish_oil"
"Barbados","Fish liver oils, nei",1985,,"fish_oil"
"Barbados","Fish liver oils, nei",1986,,"fish_oil"
"Barbados","Fish liver oils, nei",1987,,"fish_oil"
"Barbados","Fish liver oils, nei",1988,,"fish_oil"
"Barbados","Fish liver oils, nei",1989,,"fish_oil"
"Barbados","Fish liver oils, nei",1990,,"fish_oil"
"Barbados","Fish liver oils, nei",1991,,"fish_oil"
"Barbados","Fish liver oils, nei",1992,,"fish_oil"
"Barbados","Fish liver oils, nei",1993,,"fish_oil"
"Barbados","Fish liver oils, nei",1994,,"fish_oil"
"Barbados","Fish liver oils, nei",1995,,"fish_oil"
"Barbados","Fish liver oils, nei",1996,,"fish_oil"
"Barbados","Fish liver oils, nei",1997,,"fish_oil"
"Barbados","Fish liver oils, nei",1998,,"fish_oil"
"Barbados","Miscellaneous corals and shells",2001,0.1,"shells"
"Barbados","Miscellaneous corals and shells",2002,0.1,"shells"
"Barbados","Miscellaneous corals and shells",2003,0,"shells"
"Barbados","Miscellaneous corals and shells",2004,10,"shells"
"Barbados","Miscellaneous corals and shells",2005,0,"shells"
"Barbados","Miscellaneous corals and shells",2006,0,"shells"
"Barbados","Miscellaneous corals and shells",2007,0,"shells"
"Barbados","Miscellaneous corals and shells",2008,0.1,"shells"
"Barbados","Miscellaneous corals and shells",2009,0,"shells"
"Barbados","Miscellaneous corals and shells",2010,0,"shells"
"Barbados","Miscellaneous corals and shells",2011,0,"shells"
"Barbados","Miscellaneous corals and shells",1976,,"shells"
"Barbados","Miscellaneous corals and shells",1977,,"shells"
"Barbados","Miscellaneous corals and shells",1978,,"shells"
"Barbados","Miscellaneous corals and shells",1979,,"shells"
"Barbados","Miscellaneous corals and shells",1980,,"shells"
"Barbados","Miscellaneous corals and shells",1981,,"shells"
"Barbados","Miscellaneous corals and shells",1982,,"shells"
"Barbados","Miscellaneous corals and shells",1983,,"shells"
"Barbados","Miscellaneous corals and shells",1984,,"shells"
"Barbados","Miscellaneous corals and shells",1985,,"shells"
"Barbados","Miscellaneous corals and shells",1986,,"shells"
"Barbados","Miscellaneous corals and shells",1987,,"shells"
"Barbados","Miscellaneous corals and shells",1988,,"shells"
"Barbados","Miscellaneous corals and shells",1989,,"shells"
"Barbados","Miscellaneous corals and shells",1990,,"shells"
"Barbados","Miscellaneous corals and shells",1991,,"shells"
"Barbados","Miscellaneous corals and shells",1992,,"shells"
"Barbados","Miscellaneous corals and shells",1993,,"shells"
"Barbados","Miscellaneous corals and shells",1994,,"shells"
"Barbados","Miscellaneous corals and shells",1995,,"shells"
"Barbados","Miscellaneous corals and shells",1996,,"shells"
"Barbados","Miscellaneous corals and shells",1997,,"shells"
"Barbados","Miscellaneous corals and shells",1998,,"shells"
"Barbados","Miscellaneous corals and shells",1999,,"shells"
"Barbados","Miscellaneous corals and shells",2000,,"shells"
"Barbados","Ornamental fish nei",1976,0.1,"ornamentals"
"Barbados","Ornamental fish nei",1977,0.1,"ornamentals"
"Barbados","Ornamental fish nei",1992,0.1,"ornamentals"
"Barbados","Ornamental fish nei",1993,0,"ornamentals"
"Barbados","Ornamental fish nei",1994,0,"ornamentals"
"Barbados","Ornamental fish nei",1995,0,"ornamentals"
"Barbados","Ornamental fish nei",1996,0,"ornamentals"
"Barbados","Ornamental fish nei",1997,0,"ornamentals"
"Barbados","Ornamental fish nei",1998,0.1,"ornamentals"
"Barbados","Ornamental fish nei",1999,0.1,"ornamentals"
"Barbados","Ornamental fish nei",2000,10,"ornamentals"
"Barbados","Ornamental fish nei",2001,4,"ornamentals"
"Barbados","Ornamental fish nei",2002,3,"ornamentals"
"Barbados","Ornamental fish nei",2003,3,"ornamentals"
"Barbados","Ornamental fish nei",2004,3,"ornamentals"
"Barbados","Ornamental fish nei",2005,1,"ornamentals"
"Barbados","Ornamental fish nei",2006,0,"ornamentals"
"Barbados","Ornamental fish nei",2007,0,"ornamentals"
"Barbados","Ornamental fish nei",2008,0,"ornamentals"
"Barbados","Ornamental fish nei",2010,0,"ornamentals"
"Barbados","Ornamental fish nei",2011,0.1,"ornamentals"
"Barbados","Ornamental fish nei",1978,,"ornamentals"
"Barbados","Ornamental fish nei",1979,,"ornamentals"
"Barbados","Ornamental fish nei",1980,,"ornamentals"
"Barbados","Ornamental fish nei",1981,,"ornamentals"
"Barbados","Ornamental fish nei",1982,,"ornamentals"
"Barbados","Ornamental fish nei",1983,,"ornamentals"
"Barbados","Ornamental fish nei",1984,,"ornamentals"
"Barbados","Ornamental fish nei",1985,,"ornamentals"
"Barbados","Ornamental fish nei",1986,,"ornamentals"
"Barbados","Ornamental fish nei",1987,,"ornamentals"
"Barbados","Ornamental fish nei",1988,,"ornamentals"
"Barbados","Ornamental fish nei",1989,,"ornamentals"
"Barbados","Ornamental fish nei",1990,,"ornamentals"
"Barbados","Ornamental fish nei",1991,,"ornamentals"
"Barbados","Ornamental fish nei",2009,,"ornamentals"
"Barbados","Other seaweeds and aquatic plants and products thereof",2000,2,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2001,2,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2002,1,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2003,0,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2004,0,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2005,0,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2006,0.1,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2007,0,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2008,0,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2009,0,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2010,0,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",2011,0,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Barbados","Other seaweeds and aquatic plants and products thereof",1999,,"seaweeds"
"Belarus","Agar agar nei",1998,11,"seaweeds"
"Belarus","Agar agar nei",1999,15,"seaweeds"
"Belarus","Agar agar nei",2000,8,"seaweeds"
"Belarus","Agar agar nei",2001,0,"seaweeds"
"Belarus","Agar agar nei",2002,0,"seaweeds"
"Belarus","Agar agar nei",2003,0.1,"seaweeds"
"Belarus","Agar agar nei",2004,0,"seaweeds"
"Belarus","Agar agar nei",2005,0,"seaweeds"
"Belarus","Agar agar nei",2006,0,"seaweeds"
"Belarus","Agar agar nei",2007,0.1,"seaweeds"
"Belarus","Agar agar nei",2008,0,"seaweeds"
"Belarus","Agar agar nei",2009,0,"seaweeds"
"Belarus","Agar agar nei",2010,0,"seaweeds"
"Belarus","Agar agar nei",2011,4,"seaweeds"
"Belarus","Agar agar nei",1976,,"seaweeds"
"Belarus","Agar agar nei",1977,,"seaweeds"
"Belarus","Agar agar nei",1978,,"seaweeds"
"Belarus","Agar agar nei",1979,,"seaweeds"
"Belarus","Agar agar nei",1980,,"seaweeds"
"Belarus","Agar agar nei",1981,,"seaweeds"
"Belarus","Agar agar nei",1982,,"seaweeds"
"Belarus","Agar agar nei",1983,,"seaweeds"
"Belarus","Agar agar nei",1984,,"seaweeds"
"Belarus","Agar agar nei",1985,,"seaweeds"
"Belarus","Agar agar nei",1986,,"seaweeds"
"Belarus","Agar agar nei",1987,,"seaweeds"
"Belarus","Agar agar nei",1988,,"seaweeds"
"Belarus","Agar agar nei",1989,,"seaweeds"
"Belarus","Agar agar nei",1990,,"seaweeds"
