term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
factor(rgn_code)HG,-0.0015692643623140675,0.002082313798992695,-0.7536156957098341,0.45321256172282764,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(rgn_code)NC,-8.877898458115393e-4,0.0011942817795072035,-0.7433671525809161,0.45935848033611715,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(rgn_code)NV,-0.0017554984285492426,0.002136393113562454,-0.8217113308430085,0.4135953870534004,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(rgn_code)SG,-0.0029343322643702163,0.0011880077657882744,-2.4699605077271607,0.015561439131821966,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(rgn_code)WV,-0.0016889288998841586,0.002239098510532276,-0.7542896803958252,0.4528100444968586,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2002,-2.921153705144649e-5,3.5022817056530473e-4,-0.08340715997886756,0.9337286298973705,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2003,1.8579667057142354e-5,3.541581405889298e-4,0.05246149933542743,0.9582870309269153,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2004,4.09191485635599e-5,3.5369024212891206e-4,0.11569204826591116,0.9081760578163982,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2005,1.244804170360741e-5,3.5353209220966426e-4,0.035210499917571914,0.9719964327937164,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2006,4.254240850093081e-5,3.54841637125302e-4,0.1198912530265105,0.90485902494256365,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2007,-3.5720028002398427e-6,3.5752867446202385e-4,-0.00999081487831616,0.9920525907553689,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2008,8.273725715595429e-5,3.6997034624499856e-4,0.22363213159025655,0.8235930774836842,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2009,8.682511817892819e-5,3.863544055961267e-4,0.22472920438156024,0.8227422801968406,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2010,6.302856687674444e-4,3.911465301320331e-4,1.611379931082832,0.11089345110861563,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2011,6.37342401043434e-4,3.9545897420696353e-4,1.6116523902929074,0.11083402766028758,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2012,6.379598651175828e-4,3.9584447892781485e-4,1.6116427008040184,0.1108361405021029,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2013,6.405179305676291e-4,3.9745534493356284e-4,1.6115469039036214,0.11085703124089735,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2014,6.314323877622926e-4,3.918355041741842e-4,1.6114731335871988,0.11087312072873187,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
factor(year)2015,6.133495113050697e-4,3.8152388713856344e-4,1.6076306935987754,0.11171376483155876,0.537382010932977,-1207.5561180861405,14,6,41,TRUE,7.28146342096898e-4,0.43923987979604834,4.980319501526569e-4,prs_ecol_soc,CPP,1,NA
(Intercept),-1.8173835309332314e-4,2.908075314426323e-4,-0.6249437632916833,0.5337019518248087,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(rgn_code)CC,6.790059795216575e-19,2.3744335513094112e-4,2.859654586447412e-15,0.9999999999999978,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(rgn_code)HG,1.7517486098591866e-18,2.3744335513094112e-4,7.377543199274467e-15,0.9999999999999941,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(rgn_code)NC,9.389466242107247e-19,2.3744335513094125e-4,3.9544026140168474e-15,0.9999999999999969,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(rgn_code)NV,-1.449463018104072e-4,2.374433551309413e-4,-0.6104458123516433,0.5432146453334394,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(rgn_code)SG,-0.002051399802608646,2.374433551309412e-4,-8.639533422518289,3.154520511902904e-13,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(rgn_code)WV,7.46156170612732e-19,2.37443355130941e-4,3.1424596834948493e-15,0.9999999999999976,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2002,-5.58507013933091e-5,3.4758148139014505e-4,-0.16068376591852754,0.872728282278581,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2003,-2.940611241958774e-5,3.475814813901452e-4,-0.0846020688500969,0.9327790643274678,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2004,-5.037820383823092e-6,3.475814813901453e-4,-0.01449392632678366,0.988470294565329,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2005,-3.280325401617711e-5,3.4758148139014467e-4,-0.09437572417546872,0.9250354584033604,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2006,-8.266063886195527e-6,3.475814813901451e-4,-0.023781657909781533,0.9810831746703922,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2007,-6.42599003737505e-5,3.475814813901446e-4,-0.18487722682101596,0.8537709754424733,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2008,-1.1558327881956478e-5,3.475814813901452e-4,-0.033253577940139896,0.9735512627478182,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2009,-3.9755017021634524e-5,3.475814813901452e-4,-0.1143761079060804,0.9092125995370721,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2010,4.955020822960441e-4,3.4758148139014505e-4,1.425571006586121,0.1576977256034448,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2011,4.955020822960438e-4,3.4758148139014483e-4,1.4255710065861207,0.15769772560344483,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2012,4.955020822960439e-4,3.475814813901449e-4,1.425571006586121,0.1576977256034448,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2013,4.955020822960439e-4,3.4758148139014494e-4,1.4255710065861207,0.15769772560344483,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2014,4.955020822960442e-4,3.47581481390145e-4,1.4255710065861213,0.15769772560344467,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
factor(year)2015,4.955020822960441e-4,3.47581481390145e-4,1.4255710065861211,0.15769772560344475,0.5397201206929688,-1210.118808549556,14,6,40,TRUE,7.2701882860658e-4,0.4398356143950426,4.968469638674939e-4,intercept only,CPP,1,NA
(Intercept),-1.3646381168957067e-4,7.508744026486987e-5,-1.8173986382835337,0.07276484571213301,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
prs_omit_soc,1.9981384231313288e-5,7.970960445070748e-6,2.5067724735316936,0.014134733667698315,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(rgn_code)CC,-1.2101932196679367e-4,7.262196559776164e-5,-1.6664286207439658,0.09939779067537735,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(rgn_code)HG,-4.520840584338497e-4,1.8866986921245096e-4,-2.396164582722969,0.0188156767357103,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(rgn_code)NC,-1.6766811115794672e-4,8.594119913852156e-5,-1.9509631333825848,0.054435470623780485,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(rgn_code)NV,-6.620534201989061e-4,2.6123532297531307e-4,-2.53431814908687,0.013145230613381043,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(rgn_code)SG,-7.592366443181887e-4,1.1646194748967717e-4,-6.519182107833849,5.185756939781298e-9,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(rgn_code)WV,-9.019857666320826e-4,3.253890975471158e-4,-2.772022091187233,0.006875784395786607,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2002,1.3006520161604154e-5,8.146863141161448e-5,0.1596506524810713,0.8735441515696574,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2003,1.5860388792624493e-5,8.182639032062004e-5,0.1938297501634716,0.846782778347025,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2004,1.8879895869468104e-5,8.165221097665918e-5,0.2312233268841311,0.8177103629275891,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2005,2.5971492013782393e-6,8.155047589850003e-5,0.03184713728232221,0.9746704143847404,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2006,1.6412123108883745e-5,8.158303907752905e-5,0.20117077390665927,0.8410572245286376,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2007,2.7885189665532383e-5,8.208496970342023e-5,0.3397112743817032,0.7349321109279459,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2008,4.6338900087877044e-5,8.411464342109211e-5,0.5509017003840423,0.5831809342615295,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2009,7.867490841770045e-5,8.727031559177699e-5,0.9015082377576914,0.3699267410652002,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2010,2.3669927812379897e-4,8.886453155656879e-5,2.6635967576459065,0.009285054949386593,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2011,2.4594780453943534e-4,9.041629518521574e-5,2.720171226166885,0.007945909295006553,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2012,2.46747059908688e-4,9.055620642745227e-5,2.724794573924269,0.007844659789924706,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2013,2.484882948202737e-4,9.086414087543345e-5,2.734723428034485,0.00763118745264579,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2014,2.4420656962784946e-4,9.01146423789017e-5,2.709954377902796,0.008173892797370684,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
factor(year)2015,2.335593463160212e-4,8.836653266875345e-5,2.6430746942570504,0.009819428023135726,0.579722839171563,-1513.1646828338876,14,6,41,TRUE,1.7078782661227593e-4,0.48376605476367257,1.2535766736320104e-4,prs_ecol_only,CSS,1,NA
(Intercept),-3.433973633199903e-5,8.779863566779839e-5,-0.3911192477059606,0.6967113130750183,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
pressures,-8.434583110421865e-6,1.9676734085744946e-5,-0.4286576763027155,0.6692828191129769,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(rgn_code)CC,1.6786248745743066e-4,4.044444508448679e-4,0.4150446052771222,0.6791801579301497,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(rgn_code)HG,2.142702920249463e-4,5.033776692551742e-4,0.4256650723938402,0.6714536477886535,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(rgn_code)NC,1.1799783333612331e-4,2.8870517925447747e-4,0.40871394701275804,0.6838022290027195,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(rgn_code)NV,1.9783247122150789e-4,5.164507802032991e-4,0.38306161749553713,0.702653398001337,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(rgn_code)SG,-3.820267925960379e-4,2.8718850179489515e-4,-1.3302301109146581,0.1870860793027525,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(rgn_code)WV,1.324271311342876e-4,5.412787400293377e-4,0.24465607337009018,0.8073265715663892,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(year)2002,-3.420485888360981e-6,8.466401187561127e-5,-0.04040070642277587,0.9678706911848066,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(year)2003,-1.3730168759860082e-5,8.561404118996918e-5,-0.16037286137906026,0.8729770394890171,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(year)2004,-6.151800188392559e-6,8.550093161140051e-5,-0.07195009542530284,0.9428147181495946,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(year)2005,-1.931239915162159e-5,8.546270051588437e-5,-0.22597459517479354,0.8217767170970145,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(year)2006,-7.284151770235927e-6,8.577926935759189e-5,-0.08491739116907324,0.9325315619855743,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(year)2007,-8.635642026951852e-6,8.642883264263326e-5,-0.09991621734217544,0.9206517848763109,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(year)2008,-2.0548740355959523e-5,8.943647719014637e-5,-0.22975793548164788,0.8188451494653769,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
factor(year)2009,-1.8084806530058717e-5,9.339715286405246e-5,-0.19363338148415188,0.8469360486144433,0.548902416258322,-1505.7339076294477,14,6,41,TRUE,1.7590743759123164e-4,0.45289796760592405,1.1947265860628012e-4,prs_ecol_soc,CSS,1,NA
