term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,goal,model,lag,model_error
factor(year)2006,-0.05267427848408486,0.03068960706960701,-1.716355584632103,0.09134361514575952,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2007,-0.08680159071143013,0.030617333232118293,-2.835047391402895,0.006265692289168722,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2008,-0.06329084333957123,0.030569799999162033,-2.070371521609763,0.042802856729869276,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2009,0.016687183874715926,0.030548576016357062,0.5462507930248817,0.5869533533915985,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2010,0.04736015008584619,0.03055329155188488,1.550083401175297,0.12646942565378858,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2011,0.049083365078244554,0.03058398608767272,1.6048714166146005,0.11386210999644389,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2012,0.11865309446782153,0.030583986087672713,3.879582410470892,2.661244636139029e-4,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2013,0.14036572946992226,0.030583986087672713,4.589517176327076,2.3730627386007127e-5,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)HG,-0.04476713828290815,0.029110134175192537,-1.537854068740721,0.1294304723947466,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NC,-0.1290710991894084,0.045102498983879115,-2.8617283320718436,0.0058213928322396425,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NV,-0.05559672266232678,0.046062644295084915,-1.2069807001561825,0.23225649829934347,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)SG,-0.14208923389550684,0.05781605330684445,-2.4576086704051425,0.016944009054726185,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)WV,-0.14599318431752584,0.06119182684498969,-2.385828170931288,0.02026912917098667,0.6624052647053722,-204.19516784031632,12,5,35,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),3,NA
(Intercept),-0.6066985472624022,0.3334615407624713,-1.819395861589211,0.07401368727345814,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
res_reg,-0.09263393421401135,0.26391114090525997,-0.35100425808573765,0.7268569511328384,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
res_soc,0.7433326239231373,0.5119734495683191,1.451896821114246,0.15191847072173087,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2002,0.06481520779573546,0.030794503720128256,2.1047654602522528,0.03965492783318795,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2003,0.13159989716402726,0.030877413234675775,4.26201172241458,7.541553591448985e-5,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2004,0.1287201282804959,0.03099318416743728,4.153175342846334,1.0900494205018763e-4,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2005,0.03639226990343942,0.031133814670322925,1.1688985204286229,0.2472263190692189,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2006,-0.05102113889146339,0.031276854264932756,-1.6312746307312527,0.10825113630963579,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2007,-0.08513071696855802,0.03121253510001566,-2.7274528229049655,0.008430309095782157,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2008,-0.059310737771670084,0.03282053090330878,-1.8071230458277172,0.07593053349458793,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2009,0.020216942060042466,0.0323793099073866,0.6243784107156167,0.5348275251328647,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2010,0.05297401102132526,0.03468983227508879,1.5270760204674318,0.13217748867461737,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2011,0.05460197537896954,0.03459310178671619,1.578406461369613,0.1199112357324462,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2012,0.12493130302910142,0.035628842980873696,3.506465340347065,8.83521580104701e-4,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(year)2013,0.1466454819301057,0.035631051331585874,4.1156653101647,1.2363822059524574e-4,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)HG,-0.030337017665843853,0.05050043319907221,-0.6007278699225337,0.5503616546471625,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NC,-0.10945982651812772,0.0720179883581033,-1.5198956401537915,0.1339702358284677,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)NV,-0.03258668722459347,0.08031945072307325,-0.40571352183353937,0.6864459556579285,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)SG,-0.1095719522790356,0.10943226708100497,-1.0012764534790022,0.3208523324328034,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
factor(rgn_code)WV,-0.11245473466272664,0.11371333960466996,-0.98893177400014,0.32680430297713536,0.6573126046856261,-200.59752233987962,12,5,36,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),3,NA
(Intercept),-0.16659138766706202,0.02578825841269333,-6.459970464118798,6.47852544695185e-9,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2002,0.05627189604983669,0.029403138498258864,1.9138057678151905,0.059050658119607156,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2003,0.12229121630390048,0.029403138498258926,4.159121187390993,7.67243765158557e-5,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2004,0.10150161897217516,0.0294031384982592,3.4520675055890555,8.734012453776477e-4,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2005,0.012196316961359598,0.029403138498259086,0.41479643277134254,0.6793484032724225,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2006,-0.07056869531877612,0.029403138498259093,-2.400039550980395,0.018603585851211635,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2007,-0.1053116011879066,0.02940313849825912,-3.5816449048166,5.71011805050525e-4,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2008,-0.07511935216590203,0.02940313849825899,-2.554807275772618,0.012427746366130926,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2009,0.007923023816826472,0.029403138498259013,0.26946184052071864,0.7882351194009009,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2010,0.05072118305633361,0.029403138498259082,1.72502615866455,0.08820034399351002,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2011,0.05424468984316427,0.029403138498259027,1.8448605357681842,0.06858218343013714,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2012,0.11141902270849745,0.029403138498259044,3.7893581569564265,2.831976634312903e-4,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(year)2013,0.1308475944621537,0.02940313849825904,4.450123393116731,2.6166503790638956e-5,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(rgn_code)CC,0.04655784021574766,0.02306571953284526,2.0184863580539925,0.046731087265346596,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(rgn_code)HG,0.06430333008904938,0.02306571953284526,2.7878310926950425,0.006560891406456934,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(rgn_code)NC,0.04011398990181524,0.023065719532845256,1.7391172143879359,0.08567753611286302,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(rgn_code)NV,0.11689076524205913,0.023065719532845256,5.067726808851913,2.358423121538881e-6,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(rgn_code)PO,0.03131306716009911,0.023065719532845273,1.3575586538937023,0.1782397870286725,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(rgn_code)SG,0.06971872452493454,0.023065719532845266,3.022612168055544,0.003321931425529674,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
factor(rgn_code)WV,0.07684560831285624,0.023065719532845263,3.3315938054058605,0.0012851250863041913,0.6392229816556909,-263.17358789329694,12,7,38,FIS,intercept only,3,NA
(Intercept),-0.1161678779349085,0.030355512242961066,-3.8269121273631574,2.645277933059536e-4,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
res_reg,-0.6389466111197539,0.18207639706001827,-3.509222619937588,7.58872528407769e-4,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2002,0.0280148993487161,0.03103954145992641,0.902555193506474,0.3696137029410189,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2003,0.07602147911946862,0.031040682918481333,2.449091707135288,0.016625269531193698,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2004,0.014551645785163592,0.031041493929316096,0.46878045941663843,0.6405684648682315,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2005,-0.09686669954314413,0.03104149392931607,-3.1205553367926573,0.002551658106089944,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2006,-0.14631892562931983,0.0310398824834107,-4.713900760014802,1.0780950785621192e-5,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2007,-0.14984602540561015,0.031044227180162764,-4.826856359992161,7.004766055238107e-6,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2008,-0.08098538362784613,0.03153601887748033,-2.5680281313402333,0.012190102276539157,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2009,-0.013943347189175479,0.031536421219261694,-0.4421347334319347,0.6596473486818764,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2010,0.035532125915019336,0.03240596453683529,1.0964687033040044,0.27633593395362904,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2011,0.11585255943103212,0.03256091689024931,3.558025095593218,6.477268884900969e-4,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(year)2012,0.12723993134637296,0.03298448921498594,3.8575686443725092,2.382812013407702e-4,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)CC,0.027459027626548338,0.02662031548068636,1.031506469052573,0.3055748324182875,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)HG,0.07460517341158972,0.025423894988129477,2.9344509740314453,0.0044164126942690075,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)NC,0.021666217033642785,0.026990771584167947,0.8027268492891696,0.4246358420547609,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)NV,0.14107330849604724,0.025578494238241403,5.515309352539371,4.60598912497616e-7,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)PO,-0.013234554315611022,0.028396048677202638,-0.466070278511538,0.6424982575092308,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)SG,0.10219169232145807,0.02546026746293079,4.013771358460605,1.3889737993863843e-4,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)WV,0.10124176877052322,0.025370663883681904,3.9905053030811968,1.5063881472373016e-4,0.6877421834639049,-229.13881124478544,11,7,37,FIS,d_prs ~ 1 + res_reg + factor(year) + factor(rgn_code),4,NA
(Intercept),-0.8997846858860322,0.22543673241221907,-3.991295811725766,1.9968490560792485e-4,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
res_soc,1.2195477241156376,0.3477824151700757,3.5066399878764525,9.22028812832063e-4,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2002,0.041896424193863795,0.03371249817831457,1.2427564392369326,0.21932702631997514,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2003,0.090358861097853585,0.03373486198641135,2.6785009861386357,0.009778792576345964,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2004,0.03726375185622625,0.03377153701477497,1.103407044811832,0.2747434502372167,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2005,-0.077193789487028,0.03382368660148422,-2.282240561075937,0.02643994278174396,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2006,-0.12981565571622022,0.03388954803436061,-3.8305514014114364,3.351484720535033e-4,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2007,-0.14529471277287045,0.03379595398738654,-4.2991747718409705,7.217678862127654e-5,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2008,-0.09173428651969695,0.03373437795540303,-2.719311636366024,0.008779658627788125,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2009,-0.03369927924651465,0.03370687836892284,-0.9997745527685769,0.321878751414357,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2010,-0.014386250015938483,0.03371298850298599,-0.4267272245729351,0.6712745310460291,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2011,0.08845428536868863,0.03375275679760347,2.6206536520586994,0.011373966632473627,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(year)2012,0.09078760047393299,0.033752756797603464,2.689783267729383,0.009492637639005432,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)HG,-0.06302569012004625,0.034748186811910844,-1.8137835640518243,0.07526900907780887,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)NC,-0.16566063224865227,0.052457098839463014,-3.1580212385673763,0.0026002222002265564,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)NV,-0.0711308557397001,0.053585835679184846,-1.3274189874644529,0.1899549634594896,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)SG,-0.1847238464151296,0.06773507897407716,-2.7271518571023607,0.008598794760994826,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
factor(rgn_code)WV,-0.19605592042187991,0.0717058400197328,-2.734169495370629,0.008439816769567895,0.6711347855200472,-172.8453372267934,11,5,33,FIS,d_prs ~ 1 + res_soc + factor(year) + factor(rgn_code),4,NA
(Intercept),-0.9151847063438373,0.3836639583186166,-2.385380973377268,0.020668510517991442,0.6649454939085921,-168.99350997937952,11,5,34,FIS,d_prs ~ 1 + res_reg + res_soc + factor(year) + factor(rgn_code),4,NA
