csd_id,csd_name,year,area_sq_km,population,unemp_rate,med_income
5907803,Penticton 1 (IRI),2016,194.94141,1783,12.4,55296
5907805,Chopaka 7 & 8 (IRI),2016,17.30623,81,37.5,NA
5907806,Blind Creek 6 (IRI),2016,1.57933,26,NA,NA
5907807,Chuchuwayha 2 (IRI),2016,22.03706,58,0,NA
5907808,Alexis 9 (IRI),2016,1.87935,10,NA,NA
5907809,Ashnola 10 (IRI),2016,36.47303,83,25,NA
5909009,Hope (DM),2016,47.35957,6181,11.2,51226
5909014,Fraser Valley A (RDA),2016,2347.82335,405,29.4,31552
5909016,Fraser Valley B (RDA),2016,3111.52218,915,6,45824
5909020,Chilliwack (CY),2016,281.54488,83788,6.4,67800
5909027,Harrison Hot Springs (VL),2016,7.33071,1468,8.7,56875
5909032,Kent (DM),2016,201.93779,6067,8.1,62272
5909034,Fraser Valley D (RDA),2016,231.07924,1529,4.1,92160
5909035,Fraser Valley H (RDA),2016,115.48557,1847,6.5,61525
5909036,Fraser Valley E (RDA),2016,656.55016,1540,6.6,55744
5909048,Fraser Valley C (RDA),2016,3928.03967,1023,6.2,61824
5909052,Abbotsford (CY),2016,385.44797,141397,6.6,72511
5909056,Mission (DM),2016,262.40014,38833,6,78159
5909060,Fraser Valley F (RDA),2016,2122.47394,1293,5.6,63680
5909062,Fraser Valley G (RDA),2016,114.07904,1776,5.3,56192
5909804,Chawathil 4 (IRI),2016,5.45881,186,20,36736
5909805,Inkahtsaph 6 (IRI),2016,2.01831,0,NA,NA
5909806,Kopchitchin 2 (IRI),2016,1.48308,42,50,NA
5909807,Ohamil 1 (IRI),2016,1.72792,90,0,NA
5909808,Puckatholetchin 11 (IRI),2016,2.37113,5,NA,NA
5909809,Saddle Rock 9 (IRI),2016,0.37219,0,NA,NA
5909810,Lukseetsissum 9 (IRI),2016,0.66176,18,NA,NA
5909812,Schkam 2 (IRI),2016,0.88273,131,33.3,NA
5909814,Skawahlook 1 (IRI),2016,0.50404,0,NA,NA
5909815,Speyum 3 (IRI),2016,1.67757,5,NA,NA
5909816,Spuzzum 1 (IRI),2016,1.33573,39,NA,NA
5909817,Tuckkwiowhum 1 (IRI),2016,0.39824,34,NA,NA
5909818,Yale Town 1 (IRI),2016,0.08597,10,NA,NA
5909819,Kahmoose 4 (IRI),2016,0.21613,65,28.6,NA
5909821,Kwawkwawapilt 6 (IRI),2016,0.71457,324,25,35968
5909824,Skwah 4 (IRI),2016,1.19785,192,15.4,37504
5909825,Skwali 3 (IRI),2016,1.37869,10,NA,NA
5909826,Skway 5 (IRI),2016,2.77424,84,0,NA
5909827,Soowahlie 14 (IRI),2016,4.73462,247,28.6,41984
5909830,Tzeachten 13 (IRI),2016,2.51999,2358,6.5,55782
5909831,Yakweakwioose 12 (IRI),2016,0.20739,44,0,NA
5909832,Seabird Island (IRI),2016,16.73972,767,23.3,36352
5909833,Scowlitz 1 (IRI),2016,0.8833,10,NA,NA
5909834,Tseatah 2 (IRI),2016,1.03953,23,NA,NA
5909835,Aitchelitch 9 (IRI),2016,0.22998,15,NA,NA
5909836,Boston Bar 1A (IRI),2016,0.39887,0,NA,NA
5909837,Cheam 1 (IRI),2016,3.526,202,26.7,26240
5909838,Schelowat 1 (IRI),2016,0.96442,10,NA,NA
5909839,Chehalis 5 (IRI),2016,9.22326,537,11.6,51328
5909841,Stullawheets 8 (IRI),2016,0.51102,51,0,NA
5909842,Douglas 8 (IRI),2016,4.53507,67,33.3,NA
5909843,Peters 1 (IRI),2016,1.13765,30,NA,NA
5909844,Popkum 1 (IRI),2016,1.44528,10,NA,NA
5909845,Skookumchuck 4 (IRI),2016,2.27113,85,33.3,NA
5909847,Bucktum 4 (IRI),2016,0.38065,0,NA,NA
5909848,Tipella 7 (IRI),2016,0.00336,0,NA,NA
5909849,Skwahla 2 (IRI),2016,0.12031,0,NA,NA
5909850,Boothroyd 13 (IRI),2016,0.93469,0,NA,NA
5909852,Paqulh (IRI),2016,0.27695,0,NA,NA
5909875,Q'alatkú7em (IRI),2016,0.30943,80,NA,NA
5909876,Albert Flat 5 (IRI),2016,0.81895,20,NA,NA
5909877,Upper Sumas 6 (IRI),2016,2.60689,178,20,38528
5909878,Matsqui Main 2 (IRI),2016,1.54033,110,28.6,NA
5909879,Holachten 8 (IRI),2016,1.3503,300,0,38784
5909880,Lakahahmen 11 (IRI),2016,0.40835,177,12.5,35968
5909881,Skweahm 10 (IRI),2016,0.72008,213,10.5,47872
5909882,Squawkum Creek 3 (IRI),2016,1.58708,116,37.5,NA
5909883,Sachteen (IRI),2016,0.35506,10,NA,NA
5909884,Skowkale (IRI),2016,0.71574,841,7.3,52864
5909885,Squiaala (IRI),2016,1.46045,136,0,23424
5915001,Langley (DM),2016,314.76313,117285,4.4,90594
5915002,Langley (CY),2016,10.222,25888,5.9,59452
5915004,Surrey (CY),2016,324.14646,517887,6.5,77494
5915007,White Rock (CY),2016,5.12413,19952,6,62344
5915011,Delta (DM),2016,195.47396,102238,5.3,92300
5915015,Richmond (CY),2016,151.74256,198309,5.9,65241
5915020,Greater Vancouver A (RDA),2016,869.11446,16133,10.9,46322
5915022,Vancouver (CY),2016,116.34847,631486,5.6,65327
5915025,Burnaby (CY),2016,91.95612,232755,6.4,64737
5915029,New Westminster (CY),2016,18.20297,70996,6,64695
5915034,Coquitlam (CY),2016,129.69784,139284,6.1,74383
5915036,Belcarra (VL),2016,5.46254,643,3.2,128256
5915038,Anmore (VL),2016,29.28807,2210,3.8,139469
5915039,Port Coquitlam (CY),2016,33.72219,58612,4.7,84096
5915043,Port Moody (CY),2016,26.3453,33551,5.2,92922
5915046,North Vancouver (DM),2016,163.39359,85935,5.1,103981
5915051,North Vancouver (CY),2016,11.87779,52898,5,67119
5915055,West Vancouver (DM),2016,88.75433,42473,5.5,89808
5915062,Bowen Island (IM),2016,50.53494,3680,2.9,89856
5915065,Lions Bay (VL),2016,2.53457,1334,3.2,125082
5915070,Pitt Meadows (CY),2016,95.98686,18573,5,86912
5915075,Maple Ridge (CY),2016,284.51005,82256,5.1,86178
5915801,Semiahmoo (IRI),2016,1.37134,120,0,47232
5915802,Tsawwassen (IRI),2016,6.577,816,6.2,84053
5915803,Musqueam 2 (IRI),2016,3.19919,1652,9.1,81408
5915804,Coquitlam 2 (IRI),2016,0.82455,0,NA,NA
5915805,Coquitlam 1 (IRI),2016,0.02195,54,50,NA
5915806,Burrard Inlet 3 (IRI),2016,1.05651,1855,6.9,78702
5915807,Mission 1 (IRI),2016,0.27764,576,16.1,55168
5915808,Capilano 5 (IRI),2016,1.79039,2931,12.6,38933
5915809,Barnston Island 3 (IRI),2016,0.58363,49,NA,NA
5915810,Musqueam 4 (IRI),2016,0.53308,10,NA,NA
5915811,Seymour Creek 2 (IRI),2016,0.49049,123,0,NA
5915813,Katzie 2 (IRI),2016,0.30729,40,0,NA
5915816,McMillan Island 6 (IRI),2016,1.78376,94,0,NA
5915825,Matsqui 4 (IRI),2016,0.28012,471,0,42816
5915830,Katzie 1 (IRI),2016,0.4239,262,14.3,35456
5915835,Langley 5 (IRI),2016,1.30383,0,NA,NA
5915840,Whonnock 1 (IRI),2016,0.38846,0,NA,NA
5917005,North Saanich (DM),2016,37.25473,11249,4.5,103296
5917010,Sidney (T),2016,5.08476,11672,4.3,63840
5917015,Central Saanich (DM),2016,41.33897,16814,4.4,86622
5917021,Saanich (DM),2016,106.95757,114148,5.7,77282
5917027,Saltspring Island (RDA),2016,185.66412,10557,4.4,59077
5917029,Southern Gulf Islands (RDA),2016,190.82613,4732,3.1,54037
5917030,Oak Bay (DM),2016,10.45751,18094,5.3,93529
5917034,Victoria (CY),2016,19.47656,85792,6,53126
5917040,Esquimalt (DM),2016,7.06188,17655,6.5,60424
5917041,Colwood (CY),2016,17.67417,16859,4.7,85668
5917042,Metchosin (DM),2016,71.2587,4708,5.4,87625
5917044,Langford (CY),2016,40.89865,35342,5.3,80331
5917047,View Royal (T),2016,14.76393,10408,3.8,83994
5917049,Highlands (DM),2016,38.35469,2225,4.4,103509
5917052,Sooke (DM),2016,57.12256,13001,6.2,71296
5917054,Juan de Fuca (Part 1) (RDA),2016,224.51498,4670,5.3,76288
5917056,Juan de Fuca (Part 2) (RDA),2016,1284.896,190,0,61760
5917801,Cole Bay 3 (IRI),2016,2.81839,332,27.3,36224
5917802,Union Bay 4 (IRI),2016,0.28944,94,30,NA
5917803,East Saanich 2 (IRI),2016,2.69323,1689,12.1,49195
5917804,South Saanich 1 (IRI),2016,2.08866,822,15.9,41600
5917805,Galiano Island 9 (IRI),2016,0.24113,0,NA,NA
5917809,Becher Bay 1 (IRI),2016,2.65149,129,18.2,36224
5917811,Esquimalt (IRI),2016,0.21669,0,NA,NA
5917812,New Songhees 1A (IRI),2016,0.71011,1842,8.6,48102
5917815,Gordon River 2 (IRI),2016,1.18214,111,0,NA
5917819,T'Sou-ke (IRI),2016,0.74625,225,13,41088
5919008,North Cowichan (DM),2016,200.55781,29676,6.4,64169
5919012,Duncan (CY),2016,2.07074,4944,8.9,40320
5919013,Cowichan Valley D (RDA),2016,15.58441,3243,5.9,71360
5919015,Cowichan Valley G (RDA),2016,295.28052,2325,8.9,71595
5919016,Lake Cowichan (T),2016,9.73669,3226,12.3,53440
5919017,Cowichan Valley H (RDA),2016,83.51419,2446,7.5,72285
5919021,Ladysmith (T),2016,11.96909,8537,6.2,67674
5919033,Cowichan Valley F (RDA),2016,1843.97725,1629,8.5,60544
5919035,Cowichan Valley I (RDA),2016,541.58089,1206,8.8,52992
5919043,Cowichan Valley A (RDA),2016,49.31906,4733,6.5,77568
5919046,Cowichan Valley B (RDA),2016,313.17094,8558,5.6,81169
5919049,Cowichan Valley C (RDA),2016,22.70911,5019,5.7,77349
5919051,Cowichan Valley E (RDA),2016,135.55414,4121,7,70144
5919801,Halalt 2 (IRI),2016,1.23576,168,15.4,NA
5919802,Squaw-hay-one 11 (IRI),2016,0.32907,35,NA,NA
5919803,Tsussie 6 (IRI),2016,0.13207,103,28.6,NA
5919804,Chemainus 13 (IRI),2016,11.73128,735,21.4,33280
5919808,Kil-pah-las 3 (IRI),2016,0.2182,0,NA,NA
5919809,Penelakut Island 7 (IRI),2016,9.12133,452,41.4,28757
5919811,Shingle Point 4 (IRI),2016,0.40112,0,NA,NA
5919812,Cowichan Lake (IRI),2016,0.42524,21,NA,NA
5919814,Malachan 11 (IRI),2016,0.57046,158,21.4,26880
5919815,Malahat 11 (IRI),2016,2.45287,143,25,NA
5919816,Oyster Bay 12 (IRI),2016,1.22865,77,0,NA
5919817,Portier Pass 5 (IRI),2016,0.01901,0,NA,NA
5919818,Theik 2 (IRI),2016,0.33872,36,NA,NA
5919820,Est-Patrolas 4 (IRI),2016,0.32502,23,NA,NA
5919821,Tzart-Lam 5 (IRI),2016,0.08287,39,NA,NA
5919822,Cowichan (IRI),2016,23.91521,2086,26.1,48128
5921007,Nanaimo (CY),2016,92.81128,90504,7.7,61094
5921008,Lantzville (DM),2016,27.67847,3605,6.9,82871
5921010,Nanaimo A (RDA),2016,62.36831,7058,7.8,71680
5921014,Nanaimo B (RDA),2016,58.08285,4033,9.6,47795
5921016,Nanaimo C (RDA),2016,1114.22047,2808,7.1,84173
5921018,Parksville (CY),2016,14.62193,12514,6.4,55771
5921023,Qualicum Beach (T),2016,17.99494,8943,5.9,65692
5921030,Nanaimo E (RDA),2016,75.11771,6125,7.1,79680
5921032,Nanaimo F (RDA),2016,269.04476,7724,8.5,54800
5921034,Nanaimo G (RDA),2016,49.76779,7465,7.6,72158
5921036,Nanaimo H (RDA),2016,286.7591,3884,10.9,54323
5921804,Nanaimo Town 1 (IRI),2016,0.20198,360,19.2,42240
5921805,Nanoose (IRI),2016,0.70555,230,23.8,23328
5921806,Qualicum (IRI),2016,0.77866,74,0,NA
5921807,Nanaimo River (IRI),2016,2.29522,371,19.2,46720
5923008,Port Alberni (CY),2016,20.259,17678,10.3,50823
5923019,Ucluelet (DM),2016,6.44636,1717,6.1,61888
5923025,Tofino (DM),2016,10.50916,1932,6.6,66261
5923033,Alberni-Clayoquot B (RDA),2016,92.64483,443,9.8,71424
5923035,Alberni-Clayoquot D (RDA),2016,1530.40453,1616,11.1,75904
5923037,Alberni-Clayoquot E (RDA),2016,22.32065,2754,9.3,68160
5923039,Alberni-Clayoquot F (RDA),2016,187.29571,1935,7.6,63552
5923047,Alberni-Clayoquot A (RDA),2016,1676.16336,243,0,46336
5923049,Alberni-Clayoquot C (RDA),2016,3315.83317,677,10.8,49984
5923801,Ahahswinis 1 (IRI),2016,0.40799,119,0,25728
5923802,Alberni 2 (IRI),2016,0.54598,10,NA,NA
5923803,Anacla 12 (IRI),2016,0.92797,82,0,NA
5923804,Clakamucus 2 (IRI),2016,0.09704,0,NA,NA
5923805,Elhlateese 2 (IRI),2016,2.43291,5,NA,NA
5923806,Hesquiat 1 (IRI),2016,1.55208,5,NA,NA
5923807,Ittatsoo 1 (IRI),2016,0.69194,274,13.8,52736
5923808,Marktosis 15 (IRI),2016,1.20035,622,23.5,30656
5923809,Numukamis 1 (IRI),2016,7.03951,5,NA,NA
5923810,Macoah 1 (IRI),2016,0.43196,19,NA,NA
5923813,Opitsat 1 (IRI),2016,0.72037,150,0,42624
5923814,Sachsa 4 (IRI),2016,0.06911,0,NA,NA
5923816,Tsahaheh 1 (IRI),2016,4.38864,542,18.8,50048
5923822,Klehkoot 2 (IRI),2016,1.28366,15,NA,NA
5923823,Esowista 3 (IRI),2016,0.09625,94,20,NA
5923824,Refuge Cove 6 (IRI),2016,0.16641,44,50,NA
5923825,Tin Wis 11 (IRI),2016,0.13847,0,NA,NA
5924025,Gold River (VL),2016,11.53919,1212,8,61472
5924029,Zeballos (VL),2016,1.7976,107,0,36096
5924030,Tahsis (VL),2016,5.44248,248,13.3,37248
5924034,Campbell River (CY),2016,149.97362,32588,9.5,64465
5924039,Sayward (VL),2016,4.50337,311,13,45056
5924042,Strathcona D (Oyster Bay - Buttle Lake) (RDA),2016,1693.71053,4396,9.1,74606
5924048,Strathcona A (RDA),2016,7252.5158,764,13,53931
5924052,Strathcona B (RDA),2016,137.56645,1035,6.5,36160
5924054,Strathcona C (RDA),2016,9381.58222,2431,10.2,48512
5924803,Ahaminaquus 12 (IRI),2016,0.18547,0,NA,NA
5924804,Campbell River 11 (IRI),2016,1.17478,381,19.4,55424
5924805,Chenahkint 12 (IRI),2016,0.23745,0,NA,NA
5924806,Houpsitas 6 (IRI),2016,0.13529,181,30.8,50304
5924812,Quinsam 12 (IRI),2016,1.39787,294,16.1,72192
5924813,Village Island 1 (IRI),2016,0.54849,0,NA,NA
5924814,Yuquot 1 (IRI),2016,1.03523,5,NA,NA
5924817,Cape Mudge 10 (IRI),2016,4.94478,147,20,48939
5924818,Squirrel Cove 8 (IRI),2016,0.17075,0,NA,NA
5924820,Tork 7 (IRI),2016,2.62616,64,33.3,NA
5924833,Oclucje 7 (IRI),2016,0.12321,30,NA,NA
5924835,Tsa Xana 18 (IRI),2016,1.87596,187,35.7,37184
5924836,Ehatis 11 (IRI),2016,0.23115,88,28.6,NA
5924840,Homalco 9 (IRI),2016,0.56353,202,31.2,26688
5926005,Comox (T),2016,16.73544,14028,7.1,69254
5926010,Courtenay (CY),2016,32.68207,25599,8.5,57463
5926014,Cumberland (VL),2016,30.43008,3753,7.3,65203
5926021,Comox Valley A (RDA),2016,494.5183,7213,7.8,57454
5926022,Comox Valley B (Lazo North) (RDA),2016,54.35918,7095,6.9,74701
5926024,Comox Valley C (Puntledge - Black Creek) (RDA),2016,1108.63056,8617,7.6,70341
5926801,Comox 1 (IRI),2016,0.58199,222,8.7,39424
5926802,Pentledge 2 (IRI),2016,0.90749,0,NA,NA
5927008,Powell River (CY),2016,31.12407,13157,7.4,56525
5927010,Powell River A (RDA),2016,4038.31211,1105,8.8,47104
5927012,Powell River B (RDA),2016,157.51841,1541,4.3,58112
5927016,Powell River C (RDA),2016,706.4242,2064,7.1,55136
5927018,Powell River D (RDA),2016,301.97902,1076,10.3,41408
5927020,Powell River E (RDA),2016,73.09592,399,NA,NA
5927802,Sliammon 1 (IRI),2016,8.14035,707,15.2,44992
5927806,Sechelt (Part) (IGD),2016,0.2494,21,NA,NA
5929005,Gibsons (T),2016,4.29357,4605,5.9,57370
5929011,Sechelt (DM),2016,39.00333,10216,7.5,58888
5929018,Sunshine Coast A (RDA),2016,1938.76664,2624,8.8,52512
5929022,Sunshine Coast B (RDA),2016,1291.77462,2726,7.6,66011
5929024,Sunshine Coast D (RDA),2016,144.46697,3421,5,62976
5929026,Sunshine Coast E (RDA),2016,21.60285,3664,6.2,70286
5929028,Sunshine Coast F (RDA),2016,381.4973,2043,5.2,68813
5929801,Chekwelp 26 (IRI),2016,0.14325,0,NA,NA
5929803,Sechelt (Part) (IGD),2016,10.88177,671,14.1,36864
5931006,Squamish (DM),2016,111.88332,19512,5.4,89012
5931012,Pemberton (VL),2016,61.73682,2574,5.7,84224
5931017,Squamish-Lillooet C (RDA),2016,5615.25694,1663,6.1,70912
5931020,Whistler (DM),2016,244.95069,11854,4.7,79752
5931021,Squamish-Lillooet D (RDA),2016,3101.55149,1057,6.5,95872
5931026,Lillooet (DM),2016,29.50011,2275,10,53077
5931032,Squamish-Lillooet A (RDA),2016,3806.06162,187,9.1,47232
5931034,Squamish-Lillooet B (RDA),2016,3531.31638,363,0,50816
5931801,Cheakamus 11 (IRI),2016,18.92487,57,0,NA
5931802,Kowtain 17 (IRI),2016,0.28326,35,NA,NA
5931806,Seaichem 16 (IRI),2016,0.0286,51,0,NA
5931807,Stawamus 24 (IRI),2016,0.2578,107,20,NA
5931808,Waiwakum 14 (IRI),2016,0.13404,160,14.3,53376
5931809,Yekwaupsum 18 (IRI),2016,0.02444,28,NA,NA
5931812,Nesuch 3 (IRI),2016,5.2181,138,0,31840
5931813,Bridge River 1 (IRI),2016,39.63828,241,31.6,35840
5931814,Cayoosh Creek 1 (IRI),2016,1.80129,66,0,NA
5931815,Chilhil 6 (IRI),2016,2.68255,70,50,NA
5931816,Fountain  1 (IRI),2016,1.3777,111,23.1,39808
5931817,Fountain  3 (IRI),2016,2.83873,10,NA,NA
5931818,Fountain 10 (IRI),2016,0.97166,5,NA,NA
5931819,Fountain 11 (IRI),2016,0.22377,0,NA,NA
5931820,Fountain 12 (IRI),2016,0.29657,10,NA,NA
5931821,Lillooet 1 (IRI),2016,3.72395,243,23.5,31808
5931822,Fountain Creek 8 (IRI),2016,0.22646,0,NA,NA
5931823,McCartney's Flat 4 (IRI),2016,1.81186,26,NA,NA
5931824,Seton Lake 5 (IRI),2016,0.05578,0,NA,NA
5931826,Necait 6 (IRI),2016,0.38036,20,NA,NA
5931827,Nesikep 6 (IRI),2016,6.28736,10,NA,NA
5931828,Pashilqua 2 (IRI),2016,3.13004,45,50,NA
5931829,Pavilion 1 (IRI),2016,9.58114,52,33.3,NA
5931831,Slosh 1 (IRI),2016,7.91319,177,20,26496
5931832,Towinock 2 (IRI),2016,0.87955,5,NA,NA
5931833,Mission 5 (IRI),2016,0.26843,23,NA,NA
5931842,Fountain 1B (IRI),2016,0.8676,73,0,NA
5931843,Mount Currie (IRI),2016,23.2527,1285,16.7,43605
5931844,Nequatque (IRI),2016,2.11491,132,0,31488
5933006,Merritt (CY),2016,26.27069,7139,9.5,62544
5933008,Thompson-Nicola M (Beautiful Nicola Valley - North) (RDA),2016,3952.68308,1598,10.1,63445
5933012,Thompson-Nicola N (Beautiful Nicola Valley - South) (RDA),2016,2360.48227,762,7.5,68096
5933015,Lytton (VL),2016,7.34634,249,0,50816
5933019,Ashcroft (VL),2016,52.14919,1558,7.8,61248
5933024,Cache Creek (VL),2016,10.40103,963,8.9,50688
5933028,Clinton (VL),2016,8.20822,641,7.1,40832
5933032,Thompson-Nicola E (Bonaparte Plateau) (RDA),2016,6794.13901,1094,6,52352
5933035,Logan Lake (DM),2016,330.14583,1993,10.5,61931
5933037,Thompson-Nicola I (Blue Sky Country) (RDA),2016,5788.37297,1262,8.3,48704
5933039,Thompson-Nicola J (Copper Desert Country) (RDA),2016,3378.75564,1580,9.4,78592
5933042,Kamloops (CY),2016,316.75682,90280,7.5,73822
5933044,Thompson-Nicola P (Rivers and the Peaks) (RDA),2016,1598.67055,3672,8,80213
5933045,Sun Peaks Mountain (VL),2016,40.86749,616,19.2,71168
5933054,Chase (VL),2016,4.43372,2286,10.1,50560
5933060,Thompson-Nicola L (Grasslands) (RDA),2016,1948.29336,2955,5.4,69006
5933067,Clearwater (DM),2016,59.01033,2324,9.1,62432
5933068,Thompson-Nicola A (Wells Gray Country) (RDA),2016,7361.83492,1493,17.6,54528
5933070,Thompson-Nicola B (Thompson Headwaters) (RDA),2016,5177.78961,233,15.8,46677
5933072,Thompson-Nicola O (Lower North Thompson) (RDA),2016,5657.89869,1323,14,54528
5933074,Barriere (DM),2016,11.77842,1713,9.4,47424
5933801,Coldwater 1 (IRI),2016,18.75717,318,30.3,37440
5933802,Douglas Lake 3 (IRI),2016,95.45272,149,13.3,36736
5933803,Hamilton Creek 2 (IRI),2016,0.8087,0,NA,NA
5933805,Joeyaska 2 (IRI),2016,1.30219,42,50,NA
5933806,Nicola Lake 1 (IRI),2016,11.37435,123,0,40576
5933807,Nicola Mameet 1 (IRI),2016,46.26418,532,25,32896
5933808,Nooaitch 10 (IRI),2016,7.90148,142,27.3,30464
5933809,Paul's Basin 2 (IRI),2016,5.69618,25,NA,NA
5933810,Chuchhraischin (IRI),2016,0.17588,0,NA,NA
5933811,Zoht 4 (IRI),2016,2.10678,25,NA,NA
5933812,Bonaparte 3 (IRI),2016,7.06066,121,0,55936
5933813,Halhalaeden (IRI),2016,1.6592,5,NA,NA
5933814,Canoe Creek 1 (IRI),2016,0.70462,60,0,NA
5933817,Skeetchestn (IRI),2016,80.43559,293,16,32576
5933819,High Bar 1 (IRI),2016,15.42296,0,NA,NA
5933821,Canoe Creek 2 (IRI),2016,15.7608,34,NA,NA
5933823,Kitzowit 20 (IRI),2016,0.12214,16,NA,NA
5933824,Skuppah 2A (IRI),2016,0.18663,0,NA,NA
5933825,Inklyuhkinatko 2 (IRI),2016,0.68862,30,NA,NA
5933828,Basque 18 (IRI),2016,4.2997,0,NA,NA
5933829,Klahkamich 17 (IRI),2016,0.11895,32,NA,NA
5933831,Kleetlekut 22 (IRI),2016,1.20642,10,NA,NA
5933832,Klickkumcheen 18 (IRI),2016,0.23853,80,25,NA
5933833,Inkluckcheen (IRI),2016,4.25059,141,27.3,48512
5933834,Kumcheen 1 (IRI),2016,0.15379,41,0,NA
5933836,Lower Hat Creek 2 (IRI),2016,8.37747,25,NA,NA
5933837,Peq-Paq 22 (IRI),2016,1.93197,0,NA,NA
5933839,Lytton 4A (IRI),2016,1.6227,0,NA,NA
5933840,Lytton 4E (IRI),2016,1.25437,5,NA,NA
5933841,Lytton 9A (IRI),2016,1.51568,5,NA,NA
5933842,Lytton 9B (IRI),2016,0.73354,0,NA,NA
5933844,Ashcroft 4 (IRI),2016,1.40015,68,0,NA
5933845,105 Mile Post 2 (IRI),2016,13.61968,10,NA,NA
5933846,Oregon Jack Creek 5 (IRI),2016,4.35379,0,NA,NA
5933848,Nickel Palm 4 (IRI),2016,0.60796,5,NA,NA
5933849,Siska Flat (IRI),2016,0.61722,90,0,NA
5933850,Nickeyeah 25 (IRI),2016,1.051,10,NA,NA
5933851,Nicomen 1 (IRI),2016,0.67587,63,50,NA
5933852,Nohomeen 23 (IRI),2016,0.17345,5,NA,NA
5933853,Nuuautin 2 (IRI),2016,1.92416,139,20,34304
5933854,Paska Island 3 (IRI),2016,0.56966,5,NA,NA
5933855,Papyum 27 (IRI),2016,0.47195,20,NA,NA
5933857,Pemynoos 9 (IRI),2016,18.98209,0,NA,NA
5933858,Seah 5 (IRI),2016,1.59651,10,NA,NA
5933859,Shackan 11 (IRI),2016,25.95505,64,40,NA
5933861,Kloklowuck 7 (IRI),2016,0.84661,5,NA,NA
5933865,Skuppah 4 (IRI),2016,0.12884,5,NA,NA
5933866,Skwayaynope 26 (IRI),2016,0.9803,10,NA,NA
5933868,Spintlum Flat 3 (IRI),2016,1.77499,10,NA,NA
5933870,Nkaih 10 (IRI),2016,1.16028,0,NA,NA
5933872,Marble Canyon 3 (IRI),2016,2.842,84,0,NA
5933873,Stryen 9 (IRI),2016,2.5656,71,0,NA
5933874,Tsaukan 12 (IRI),2016,0.55763,0,NA,NA
5933875,Upper Hat Creek 1 (IRI),2016,9.01286,25,NA,NA
5933876,Upper Nepa 6 (IRI),2016,2.89763,15,NA,NA
5933877,Whispering Pines 4 (IRI),2016,6.18254,59,25,NA
5933878,Yawaucht 11 (IRI),2016,1.15703,5,NA,NA
5933879,Zacht 5 (IRI),2016,0.25114,5,NA,NA
5933880,Kamloops 1 (IRI),2016,140.21797,3021,8.8,76224
5933881,Spences Bridge (IRI),2016,0.20892,5,NA,NA
5933882,Kanaka Bar (IRI),2016,1.27426,71,42.9,NA
5933884,Sahhaltkum 4 (IRI),2016,13.43143,304,20.7,65280
5933886,Nekalliston 2 (IRI),2016,0.08588,0,NA,NA
5933887,North Thompson 1 (IRI),2016,12.99549,218,24,55680
5933888,Louis Creek 4 (IRI),2016,0.01772,10,NA,NA
5933889,Squaam 2 (IRI),2016,0.4564,10,NA,NA
5933895,Shawniken 4B (IRI),2016,0.03559,16,NA,NA
5933896,Nekliptum  1 (IRI),2016,0.13828,0,NA,NA
5933897,Boothroyd 8A (Part) (IRI),2016,0.03101,0,NA,NA
5933898,Neskonlith (IRI),2016,26.3293,237,15,59264
5935010,Kelowna (CY),2016,260.94601,127380,6.9,68627
5935012,Central Okanagan (RDA),2016,1278.03113,3824,7.9,85504
5935016,Lake Country (DM),2016,162.36555,12922,7.5,83243
5935018,Peachland (DM),2016,17.95947,5428,8.6,72294
5935020,Central Okanagan J (RDA),2016,1252.96581,1981,15.1,66912
5935029,West Kelowna (DM),2016,160.25234,32655,6.4,83942
5935801,Duck Lake 7 (IRI),2016,2.01718,1664,9.3,50987
5935802,Tsinstikeptum  9 (IRI),2016,6.89861,7612,7.8,53742
5935803,Tsinstikeptum 10 (IRI),2016,3.46362,1416,9.3,77227
5937005,Lumby (VL),2016,5.94176,1833,11,58453
5937010,Coldstream (DM),2016,69.08811,10648,6.8,95921
5937014,Vernon (CY),2016,116.36875,40116,8,59353
5937017,North Okanagan B (RDA),2016,552.45375,3203,6.4,69632
5937021,North Okanagan C (RDA),2016,301.06539,3870,5.7,82483
5937022,North Okanagan D (RDA),2016,1819.12987,2672,8.6,61056
5937023,North Okanagan E (RDA),2016,2638.85198,1010,17.3,45355
5937024,Spallumcheen (DM),2016,255.75903,5106,7.6,69831
5937028,Armstrong (CY),2016,5.2196,5114,6.6,63561
5937033,Enderby (CY),2016,4.26314,2964,10,49331
5937041,North Okanagan F (RDA),2016,1833.97379,4e3,8.9,58261
5937801,Okanagan (Part) 1 (IRI),2016,90.17252,2869,9.2,53961
5937802,Enderby 2 (IRI),2016,23.75373,316,25.9,33856
5937803,Priest's Valley 6 (IRI),2016,0.35785,628,5.6,46528
5937805,Harris 3 (IRI),2016,0.50873,5,NA,NA
5939007,Golden (T),2016,12.05267,3708,8.6,74325
5939011,Columbia-Shuswap A (RDA),2016,13842.21261,3148,13.4,68448
5939019,Revelstoke (CY),2016,48.58456,7547,8.5,74659
5939023,Columbia-Shuswap B (RDA),2016,10127.41115,598,5.6,70912
5939032,Salmon Arm (CY),2016,175.97715,17706,6.3,63646
5939037,Columbia-Shuswap C (RDA),2016,623.69492,7921,11.8,63360
5939039,Columbia-Shuswap D (RDA),2016,697.86501,4044,9.2,57856
5939043,Columbia-Shuswap E (RDA),2016,1598.94634,1185,11.2,52352
