year,rgn_id,taxonkey,taxonsciname,taxoncomname,sector_type_name,catch_type_name,reporting_status_name,rgn_catch,rgn_taxon_total,rgn_total
1950,4,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,1234.2316061700571,2673.2453948131124,38546.46846320285
1950,4,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,1175.6367723417818,2673.2453948131124,38546.46846320285
1950,4,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,201.53207886320655,2673.2453948131124,38546.46846320285
1950,4,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,16.340438826746478,2673.2453948131124,38546.46846320285
1950,4,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,13.457010552733212,17.628683824080507,38546.46846320285
1950,4,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,4.171673271347296,17.628683824080507,38546.46846320285
1950,4,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,3.1795602993758982,14.562327596428448,38546.46846320285
1950,4,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,11.382767297052549,14.562327596428448,38546.46846320285
1950,4,600308,Gadus macrocephalus,Pacific cod,Industrial,Landings,Reported,571.6821061976767,571.6821061976767,38546.46846320285
1950,4,600318,Theragra chalcogramma,Alaska pollock,Industrial,Landings,Unreported,0.18024382489595142,0.18024382489595142,38546.46846320285
1950,4,600509,Ophiodon elongatus,Lingcod,Artisanal,Landings,Reported,531.8017742065027,1161.3814900771108,38546.46846320285
1950,4,600509,Ophiodon elongatus,Lingcod,Industrial,Landings,Unreported,629.5797158706081,1161.3814900771108,38546.46846320285
1950,4,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Reported,55.70345726580265,145.94305803640296,38546.46846320285
1950,4,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Unreported,90.2396007706003,145.94305803640296,38546.46846320285
1950,4,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Reported,1857.6191585297358,3703.142192306255,38546.46846320285
1950,4,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Unreported,1845.523033776519,3703.142192306255,38546.46846320285
1950,4,600517,Atheresthes stomias,Arrowtooth flounder,Industrial,Landings,Reported,34.52225034863403,34.52225034863403,38546.46846320285
1950,4,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Reported,6038.726736910489,11436.3369613532,38546.46846320285
1950,4,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Unreported,5397.61022444271,11436.3369613532,38546.46846320285
1950,4,690064,Saxidomus gigantea,Butter clam,Artisanal,Landings,Reported,262.28830439209696,262.28830439209696,38546.46846320285
1950,4,690115,Cancer magister,Dungeness crab,Industrial,Landings,Reported,51.64661243523198,51.64661243523198,38546.46846320285
1950,4,690283,Crassostrea gigas,Pacific cupped oyster,Industrial,Landings,Reported,27.53855149061326,27.53855149061326,38546.46846320285
1950,5,100039,Marine fishes not identified,Marine fishes nei,Artisanal,Landings,Reported,0.05163011034791672,1578.9701595964284,58654.075145296025
1950,5,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,132.12707359716157,1578.9701595964284,58654.075145296025
1950,5,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,1446.791455888919,1578.9701595964284,58654.075145296025
1950,5,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,217.34903606733076,909.0342663484715,58654.075145296025
1950,5,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,691.6852302811408,909.0342663484715,58654.075145296025
1950,5,290004,Bivalvia,Clams,Industrial,Landings,Unreported,304.1090979618592,304.1090979618592,58654.075145296025
1950,5,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,61.823614706186774,61.823614706186774,58654.075145296025
1950,5,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,41.33533901276904,41.33533901276904,58654.075145296025
1950,5,400019,Rajidae,Stingrays,Industrial,Landings,Reported,2.2390056419257838,2.2390056419257838,58654.075145296025
1950,5,400416,Scombridae,"Mackerels, tunas, bonitos",Industrial,Landings,Unreported,112.85104003394994,112.85104003394994,58654.075145296025
1950,5,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,1.2977355770257923,1.2977355770257923,58654.075145296025
1950,5,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,128.2765013009216,128.2765013009216,58654.075145296025
1950,5,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,317.78082288115843,317.78082288115843,58654.075145296025
1950,5,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,25.95567603289308,30.762330505398424,58654.075145296025
1950,5,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,4.806654472505342,30.762330505398424,58654.075145296025
1950,5,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,74.70897523479799,4849.610238638388,58654.075145296025
1950,5,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,2187.478794874885,4849.610238638388,58654.075145296025
1950,5,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,2190.10855080315,4849.610238638388,58654.075145296025
1950,5,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,396.2940433492885,4849.610238638388,58654.075145296025
1950,5,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,1.0198743762665512,4849.610238638388,58654.075145296025
1950,5,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,102.2341011836768,11907.542289605184,58654.075145296025
1950,5,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Reported,5584.867439472481,11907.542289605184,58654.075145296025
1950,5,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Unreported,5584.712304265829,11907.542289605184,58654.075145296025
1950,5,600241,Oncorhynchus keta,Chum salmon,Recreational,Landings,Unreported,548.2130771854798,11907.542289605184,58654.075145296025
1950,5,600241,Oncorhynchus keta,Chum salmon,Subsistence,Landings,Unreported,87.51536749771691,11907.542289605184,58654.075145296025
1950,5,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Discards,Unreported,20.793513727614,2057.3754010786015,58654.075145296025
1950,5,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Reported,894.9958983083047,2057.3754010786015,58654.075145296025
1950,5,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Unreported,897.0146860488499,2057.3754010786015,58654.075145296025
1950,5,600243,Oncorhynchus nerka,Sockeye salmon,Recreational,Landings,Unreported,177.4030937709709,2057.3754010786015,58654.075145296025
1950,5,600243,Oncorhynchus nerka,Sockeye salmon,Subsistence,Landings,Unreported,67.16820922286203,2057.3754010786015,58654.075145296025
1950,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Discards,Unreported,18.956203720666124,2029.1241500145395,58654.075145296025
1950,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Reported,848.7852412238562,2029.1241500145395,58654.075145296025
1950,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Unreported,865.3365534277215,2029.1241500145395,58654.075145296025
1950,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Recreational,Landings,Unreported,268.6344709346757,2029.1241500145395,58654.075145296025
1950,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Subsistence,Landings,Unreported,27.411680707619965,2029.1241500145395,58654.075145296025
1950,5,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Discards,Unreported,59.51996757637921,3552.4483856337347,58654.075145296025
1950,5,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,1614.3772027565867,3552.4483856337347,58654.075145296025
1950,5,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,1537.7350527267286,3552.4483856337347,58654.075145296025
1950,5,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,315.2549503809871,3552.4483856337347,58654.075145296025
1950,5,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,25.56121219305301,3552.4483856337347,58654.075145296025
1950,5,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,19.12489371081501,25.05361076116766,58654.075145296025
1950,5,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,5.9287170503526525,25.05361076116766,58654.075145296025
1950,5,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,10.080506859073909,33.03322298788044,58654.075145296025
1950,5,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,22.952716128806536,33.03322298788044,58654.075145296025
1950,5,600308,Gadus macrocephalus,Pacific cod,Industrial,Landings,Reported,109.01695373525375,109.01695373525375,58654.075145296025
1950,5,600318,Theragra chalcogramma,Alaska pollock,Industrial,Landings,Unreported,0.0026752055523024286,0.0026752055523024286,58654.075145296025
1950,5,600509,Ophiodon elongatus,Lingcod,Artisanal,Landings,Reported,470.42226377746437,847.6381186364271,58654.075145296025
1950,5,600509,Ophiodon elongatus,Lingcod,Industrial,Landings,Unreported,377.2158548589627,847.6381186364271,58654.075145296025
1950,5,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Reported,8.134733166464402,21.313000896136735,58654.075145296025
1950,5,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Unreported,13.178267729672333,21.313000896136735,58654.075145296025
1950,5,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Reported,367.1375077038406,731.884352566819,58654.075145296025
1950,5,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Unreported,364.7468448629784,731.884352566819,58654.075145296025
1950,5,600517,Atheresthes stomias,Arrowtooth flounder,Industrial,Landings,Reported,39.24996597138254,39.24996597138254,58654.075145296025
1950,5,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Reported,15206.591953082494,28798.738076071226,58654.075145296025
1950,5,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Unreported,13592.146122988732,28798.738076071226,58654.075145296025
1950,5,690064,Saxidomus gigantea,Butter clam,Artisanal,Landings,Reported,62.480759296051694,62.480759296051694,58654.075145296025
1950,5,690115,Cancer magister,Dungeness crab,Industrial,Landings,Reported,33.220457284323444,33.220457284323444,58654.075145296025
1950,5,690283,Crassostrea gigas,Pacific cupped oyster,Industrial,Landings,Reported,67.86357334726533,67.86357334726533,58654.075145296025
1950,6,100039,Marine fishes not identified,Marine fishes nei,Artisanal,Landings,Reported,0.0192869758256677,346.99763371052444,14418.862818034986
1950,6,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,29.035844915037558,346.99763371052444,14418.862818034986
1950,6,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,317.94250181966123,346.99763371052444,14418.862818034986
1950,6,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,47.76396488523678,199.7666130154584,14418.862818034986
1950,6,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,152.00264813022162,199.7666130154584,14418.862818034986
1950,6,290004,Bivalvia,Clams,Industrial,Landings,Unreported,1.5437606981845013,1.5437606981845013,14418.862818034986
1950,6,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,2.208118905323298,2.208118905323298,14418.862818034986
1950,6,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,0.03617332519357905,0.03617332519357905,14418.862818034986
1950,6,400019,Rajidae,Stingrays,Industrial,Landings,Reported,0.0796462442760043,0.0796462442760043,14418.862818034986
1950,6,400416,Scombridae,"Mackerels, tunas, bonitos",Industrial,Landings,Unreported,12.84557155077421,12.84557155077421,14418.862818034986
1950,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,0.04621718997333299,0.04621718997333299,14418.862818034986
1950,6,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,0.14762011188906074,0.14762011188906074,14418.862818034986
1950,6,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,24.417192250511253,24.417192250511253,14418.862818034986
1950,6,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,10.394718430680637,12.509697901022957,14418.862818034986
1950,6,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,2.114979470342319,12.509697901022957,14418.862818034986
1950,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,30.308354573650053,1983.7727820614928,14418.862818034986
1950,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,887.4286219164736,1983.7727820614928,14418.862818034986
1950,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,888.4954759974661,1983.7727820614928,14418.862818034986
1950,6,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,177.08459715475476,1983.7727820614928,14418.862818034986
1950,6,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,0.4557324191482659,1983.7727820614928,14418.862818034986
1950,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,41.120543352365665,4815.248301086737,14418.862818034986
1950,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Reported,2246.342277215727,4815.248301086737,14418.862818034986
1950,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Unreported,2246.2798788191376,4815.248301086737,14418.862818034986
1950,6,600241,Oncorhynchus keta,Chum salmon,Recreational,Landings,Unreported,242.75310227709215,4815.248301086737,14418.862818034986
1950,6,600241,Oncorhynchus keta,Chum salmon,Subsistence,Landings,Unreported,38.75249942241485,4815.248301086737,14418.862818034986
1950,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Discards,Unreported,2.208748264519702,258.5782764501007,14418.862818034986
1950,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Reported,95.06910005861499,258.5782764501007,14418.862818034986
1950,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Unreported,95.28354163769458,258.5782764501007,14418.862818034986
1950,6,600243,Oncorhynchus nerka,Sockeye salmon,Recreational,Landings,Unreported,47.88623914973,258.5782764501007,14418.862818034986
1950,6,600243,Oncorhynchus nerka,Sockeye salmon,Subsistence,Landings,Unreported,18.130647339541426,258.5782764501007,14418.862818034986
1950,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Discards,Unreported,7.873720806384155,854.8337001813953,14418.862818034986
1950,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Reported,352.55466297242486,854.8337001813953,14418.862818034986
1950,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Unreported,359.42947890038715,854.8337001813953,14418.862818034986
1950,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Recreational,Landings,Unreported,122.4780747705141,854.8337001813953,14418.862818034986
1950,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Subsistence,Landings,Unreported,12.497762731685112,854.8337001813953,14418.862818034986
1950,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Discards,Unreported,23.616100288759466,1423.215847283365,14418.862818034986
1950,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,640.5462818047089,1423.215847283365,14418.862818034986
1950,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,610.1365088301419,1423.215847283365,14418.862818034986
1950,6,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,137.74818463277316,1423.215847283365,14418.862818034986
1950,6,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,11.168771726981607,1423.215847283365,14418.862818034986
1950,6,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,7.487005539821209,9.807977257165785,14418.862818034986
1950,6,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,2.320971717344575,9.807977257165785,14418.862818034986
1950,6,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,1.1373655255591868,7.705572610356402,14418.862818034986
1950,6,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,6.568207084797215,7.705572610356402,14418.862818034986
