stockid,year,score,basis,bPrime,fPrime,b_bmsy,f_fmsy,rgn_id,rgn_ass_catch_prop
PHALNPAC,2006,0.819292671,"F_Fmsy, B_Bmsy",0.819292671,1,1.861414658,1.0271875,4,0.039708145161027775
PHALNPAC,2006,0.819292671,"F_Fmsy, B_Bmsy",0.819292671,1,1.861414658,1.0271875,5,0.007309848752549808
PHALNPAC,2006,0.819292671,"F_Fmsy, B_Bmsy",0.819292671,1,1.861414658,1.0271875,6,0.8072401079011365
PHALNPAC,2006,0.819292671,"F_Fmsy, B_Bmsy",0.819292671,1,1.861414658,1.0271875,7,0.004187183802644145
PHALNPAC,2006,0.819292671,"F_Fmsy, B_Bmsy",0.819292671,1,1.861414658,1.0271875,8,0.9724851803687545
PHALNPAC,2007,0.9039024285,"F_Fmsy, B_Bmsy",0.9039024285,1,1.692195143,1.169375,1,0.1722372183426431
PHALNPAC,2007,0.9039024285,"F_Fmsy, B_Bmsy",0.9039024285,1,1.692195143,1.169375,2,0.2826189434993995
PHALNPAC,2007,0.9039024285,"F_Fmsy, B_Bmsy",0.9039024285,1,1.692195143,1.169375,3,0.0249762582829941
PHALNPAC,2007,0.9039024285,"F_Fmsy, B_Bmsy",0.9039024285,1,1.692195143,1.169375,4,0.01763525395039906
PHALNPAC,2007,0.9039024285,"F_Fmsy, B_Bmsy",0.9039024285,1,1.692195143,1.169375,5,0.00875396824453856
PHALNPAC,2007,0.9039024285,"F_Fmsy, B_Bmsy",0.9039024285,1,1.692195143,1.169375,6,0.528179266168828
PHALNPAC,2007,0.9039024285,"F_Fmsy, B_Bmsy",0.9039024285,1,1.692195143,1.169375,7,0.0029623204685778567
PHALNPAC,2007,0.9039024285,"F_Fmsy, B_Bmsy",0.9039024285,1,1.692195143,1.169375,8,0.8957852352020667
PHALNPAC,2008,0.8289179999242186,"F_Fmsy, B_Bmsy",0.965436797,0.8585937499999998,1.569126406,1.313125,1,0.10433608851535667
PHALNPAC,2008,0.8289179999242186,"F_Fmsy, B_Bmsy",0.965436797,0.8585937499999998,1.569126406,1.313125,2,0.3185699907311977
PHALNPAC,2008,0.8289179999242186,"F_Fmsy, B_Bmsy",0.965436797,0.8585937499999998,1.569126406,1.313125,3,0.03304879388747845
PHALNPAC,2008,0.8289179999242186,"F_Fmsy, B_Bmsy",0.965436797,0.8585937499999998,1.569126406,1.313125,4,0.07028220632991182
PHALNPAC,2008,0.8289179999242186,"F_Fmsy, B_Bmsy",0.965436797,0.8585937499999998,1.569126406,1.313125,5,0.006032094123991343
PHALNPAC,2008,0.8289179999242186,"F_Fmsy, B_Bmsy",0.965436797,0.8585937499999998,1.569126406,1.313125,6,0.8957261700641392
PHALNPAC,2008,0.8289179999242186,"F_Fmsy, B_Bmsy",0.965436797,0.8585937499999998,1.569126406,1.313125,7,0.00529205385089456
PHALNPAC,2008,0.8289179999242186,"F_Fmsy, B_Bmsy",0.965436797,0.8585937499999998,1.569126406,1.313125,8,0.917799733240394
PHALNPAC,2009,0.6867187499999999,"F_Fmsy, B_Bmsy",1,0.6867187499999999,1.427597357,1.450625,1,0.4648134570846051
PHALNPAC,2009,0.6867187499999999,"F_Fmsy, B_Bmsy",1,0.6867187499999999,1.427597357,1.450625,2,0.30711573498925626
PHALNPAC,2009,0.6867187499999999,"F_Fmsy, B_Bmsy",1,0.6867187499999999,1.427597357,1.450625,3,0.06120052786830904
PHALNPAC,2009,0.6867187499999999,"F_Fmsy, B_Bmsy",1,0.6867187499999999,1.427597357,1.450625,4,0.031152810741080547
PHALNPAC,2009,0.6867187499999999,"F_Fmsy, B_Bmsy",1,0.6867187499999999,1.427597357,1.450625,5,0.007143483889119521
PHALNPAC,2009,0.6867187499999999,"F_Fmsy, B_Bmsy",1,0.6867187499999999,1.427597357,1.450625,6,0.8613534381496754
PHALNPAC,2009,0.6867187499999999,"F_Fmsy, B_Bmsy",1,0.6867187499999999,1.427597357,1.450625,7,0.0043070699318391165
PHALNPAC,2009,0.6867187499999999,"F_Fmsy, B_Bmsy",1,0.6867187499999999,1.427597357,1.450625,8,0.9748248198411908
PHALNPAC,2010,0.5304687499999999,"F_Fmsy, B_Bmsy",1,0.5304687499999999,1.379908221,1.575625,1,0.2591744140769298
PHALNPAC,2010,0.5304687499999999,"F_Fmsy, B_Bmsy",1,0.5304687499999999,1.379908221,1.575625,2,0.25598378814845385
PHALNPAC,2010,0.5304687499999999,"F_Fmsy, B_Bmsy",1,0.5304687499999999,1.379908221,1.575625,3,0.08628018248445897
PHALNPAC,2010,0.5304687499999999,"F_Fmsy, B_Bmsy",1,0.5304687499999999,1.379908221,1.575625,4,0.06231545513849276
PHALNPAC,2010,0.5304687499999999,"F_Fmsy, B_Bmsy",1,0.5304687499999999,1.379908221,1.575625,5,0.005340290648377205
PHALNPAC,2010,0.5304687499999999,"F_Fmsy, B_Bmsy",1,0.5304687499999999,1.379908221,1.575625,6,0.48289084030880364
PHALNPAC,2010,0.5304687499999999,"F_Fmsy, B_Bmsy",1,0.5304687499999999,1.379908221,1.575625,7,6.631671889782463e-4
PHALNPAC,2010,0.5304687499999999,"F_Fmsy, B_Bmsy",1,0.5304687499999999,1.379908221,1.575625,8,0.4957306759471843
PHALNPAC,2011,0.419921875,"F_Fmsy, B_Bmsy",1,0.419921875,1.36298627,1.6640625,1,0.26593414174853547
PHALNPAC,2011,0.419921875,"F_Fmsy, B_Bmsy",1,0.419921875,1.36298627,1.6640625,2,0.3119766030875961
PHALNPAC,2011,0.419921875,"F_Fmsy, B_Bmsy",1,0.419921875,1.36298627,1.6640625,3,0.06554354483246162
PHALNPAC,2011,0.419921875,"F_Fmsy, B_Bmsy",1,0.419921875,1.36298627,1.6640625,4,0.017393058662782613
PHALNPAC,2011,0.419921875,"F_Fmsy, B_Bmsy",1,0.419921875,1.36298627,1.6640625,5,0.004837674150751777
PHALNPAC,2011,0.419921875,"F_Fmsy, B_Bmsy",1,0.419921875,1.36298627,1.6640625,6,NaN
PHALNPAC,2011,0.419921875,"F_Fmsy, B_Bmsy",1,0.419921875,1.36298627,1.6640625,7,0.0053180196429066465
PHALNPAC,2011,0.419921875,"F_Fmsy, B_Bmsy",1,0.419921875,1.36298627,1.6640625,8,0.9221161371209223
PHALNPAC,2012,0.3761718750000001,"F_Fmsy, B_Bmsy",1,0.3761718750000001,1.375293144,1.6990625,1,0.29301131598626784
PHALNPAC,2012,0.3761718750000001,"F_Fmsy, B_Bmsy",1,0.3761718750000001,1.375293144,1.6990625,2,0.33905851912925
PHALNPAC,2012,0.3761718750000001,"F_Fmsy, B_Bmsy",1,0.3761718750000001,1.375293144,1.6990625,3,0.09746620361635287
PHALNPAC,2012,0.3761718750000001,"F_Fmsy, B_Bmsy",1,0.3761718750000001,1.375293144,1.6990625,4,0.014177990068462404
PHALNPAC,2012,0.3761718750000001,"F_Fmsy, B_Bmsy",1,0.3761718750000001,1.375293144,1.6990625,5,0.005904527655820599
PHALNPAC,2012,0.3761718750000001,"F_Fmsy, B_Bmsy",1,0.3761718750000001,1.375293144,1.6990625,6,0
PHALNPAC,2012,0.3761718750000001,"F_Fmsy, B_Bmsy",1,0.3761718750000001,1.375293144,1.6990625,7,0.001178611859709801
PHALNPAC,2012,0.3761718750000001,"F_Fmsy, B_Bmsy",1,0.3761718750000001,1.375293144,1.6990625,8,0.9827498435266458
PHALNPAC,2013,0.4082031250000001,"F_Fmsy, B_Bmsy",1,0.4082031250000001,1.42298228,1.6734375,1,0.36181062020121246
PHALNPAC,2013,0.4082031250000001,"F_Fmsy, B_Bmsy",1,0.4082031250000001,1.42298228,1.6734375,2,0.33909849709991563
PHALNPAC,2013,0.4082031250000001,"F_Fmsy, B_Bmsy",1,0.4082031250000001,1.42298228,1.6734375,3,0.12254624108982137
PHALNPAC,2013,0.4082031250000001,"F_Fmsy, B_Bmsy",1,0.4082031250000001,1.42298228,1.6734375,4,0.008899617560703519
PHALNPAC,2013,0.4082031250000001,"F_Fmsy, B_Bmsy",1,0.4082031250000001,1.42298228,1.6734375,5,0.007253896475049221
PHALNPAC,2013,0.4082031250000001,"F_Fmsy, B_Bmsy",1,0.4082031250000001,1.42298228,1.6734375,6,NaN
PHALNPAC,2013,0.4082031250000001,"F_Fmsy, B_Bmsy",1,0.4082031250000001,1.42298228,1.6734375,7,8.983329828924716e-4
PHALNPAC,2013,0.4082031250000001,"F_Fmsy, B_Bmsy",1,0.4082031250000001,1.42298228,1.6734375,8,0.8167028417130097
PHALNPAC,2014,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,1,0.38953518268411474
PHALNPAC,2014,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,2,0.22014938057483646
PHALNPAC,2014,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,3,0.2638200201898064
PHALNPAC,2014,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,4,0.025854407724344854
PHALNPAC,2014,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,5,0.005560179482013689
PHALNPAC,2014,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,6,NaN
PHALNPAC,2014,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,7,0.0010587021395192762
PHALNPAC,2014,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,8,0.9765599577083609
PHALNPAC,2015,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,1,0.5411710353442749
PHALNPAC,2015,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,2,0.191140088192701
PHALNPAC,2015,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,3,0.06663002569384355
PHALNPAC,2015,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,4,0.010160210562154843
PHALNPAC,2015,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,5,0.009988576712561889
PHALNPAC,2015,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,6,NaN
PHALNPAC,2015,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,7,0.0034277659865380936
PHALNPAC,2015,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,8,0.7161920502600274
PHALNPAC,2016,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,1,0.43083894607653406
PHALNPAC,2016,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,2,0.24989228238482708
PHALNPAC,2016,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,3,0.15099876232449044
PHALNPAC,2016,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,4,0.014971411949067738
PHALNPAC,2016,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,5,0.007600884223208266
PHALNPAC,2016,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,6,NaN
PHALNPAC,2016,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,7,0.0017949337029832804
PHALNPAC,2016,1,B_Bmsy only,1,0.4082031250000001,1.455287823,1.6734375,8,0.9727545188684453
RSOLE5AB,1996,0.7926160881733636,"F_Fmsy, B_Bmsy",0.8865248225,0.8940709476562497,0.709219858,1.057792886875,2,0.010341444200179847
RSOLE5AB,1996,0.7926160881733636,"F_Fmsy, B_Bmsy",0.8865248225,0.8940709476562497,0.709219858,1.057792886875,3,0.00673386843865002
RSOLE5AB,1996,0.7926160881733636,"F_Fmsy, B_Bmsy",0.8865248225,0.8940709476562497,0.709219858,1.057792886875,4,0.004401913276471517
RSOLE5AB,1996,0.7926160881733636,"F_Fmsy, B_Bmsy",0.8865248225,0.8940709476562497,0.709219858,1.057792886875,8,1.0840215676627876e-5
RSOLE5AB,1997,0.4877494540284306,"F_Fmsy, B_Bmsy",0.79787234,0.6113126493749999,0.638297872,1.1066945605,2,0.010341444200179847
RSOLE5AB,1997,0.4877494540284306,"F_Fmsy, B_Bmsy",0.79787234,0.6113126493749999,0.638297872,1.1066945605,3,0.00673386843865002
RSOLE5AB,1997,0.4877494540284306,"F_Fmsy, B_Bmsy",0.79787234,0.6113126493749999,0.638297872,1.1066945605,4,0.004401913276471517
RSOLE5AB,1997,0.4877494540284306,"F_Fmsy, B_Bmsy",0.79787234,0.6113126493749999,0.638297872,1.1066945605,8,1.0840215676627876e-5
RSOLE5AB,1998,0.47010373266278643,"F_Fmsy, B_Bmsy",0.7842334974999999,0.5994435766406248,0.627386798,1.0889121336875,2,0.010341444200179847
RSOLE5AB,1998,0.47010373266278643,"F_Fmsy, B_Bmsy",0.7842334974999999,0.5994435766406248,0.627386798,1.0889121336875,3,0.00673386843865002
RSOLE5AB,1998,0.47010373266278643,"F_Fmsy, B_Bmsy",0.7842334974999999,0.5994435766406248,0.627386798,1.0889121336875,4,0.004401913276471517
RSOLE5AB,1998,0.47010373266278643,"F_Fmsy, B_Bmsy",0.7842334974999999,0.5994435766406248,0.627386798,1.0889121336875,8,1.0840215676627876e-5
RSOLE5AB,1999,0.5839886321062586,"F_Fmsy, B_Bmsy",0.79787234,0.7319324192968748,0.638297872,1.0101987445625,2,0.010341444200179847
RSOLE5AB,1999,0.5839886321062586,"F_Fmsy, B_Bmsy",0.79787234,0.7319324192968748,0.638297872,1.0101987445625,3,0.00673386843865002
RSOLE5AB,1999,0.5839886321062586,"F_Fmsy, B_Bmsy",0.79787234,0.7319324192968748,0.638297872,1.0101987445625,4,0.004401913276471517
RSOLE5AB,1999,0.5839886321062586,"F_Fmsy, B_Bmsy",0.79787234,0.7319324192968748,0.638297872,1.0101987445625,8,1.0840215676627876e-5
RSOLE5AB,2000,0.7731458866953649,"F_Fmsy, B_Bmsy",0.8319694487499999,0.9292960070312497,0.665575559,0.920502091875,2,0.010341444200179847
RSOLE5AB,2000,0.7731458866953649,"F_Fmsy, B_Bmsy",0.8319694487499999,0.9292960070312497,0.665575559,0.920502091875,3,0.00673386843865002
RSOLE5AB,2000,0.7731458866953649,"F_Fmsy, B_Bmsy",0.8319694487499999,0.9292960070312497,0.665575559,0.920502091875,4,0.004401913276471517
RSOLE5AB,2000,0.7731458866953649,"F_Fmsy, B_Bmsy",0.8319694487499999,0.9292960070312497,0.665575559,0.920502091875,8,1.0840215676627876e-5
RSOLE5AB,2001,0.87288597875,"F_Fmsy, B_Bmsy",0.87288597875,1,0.698308783,0.8765690374999999,2,0.010341444200179847
RSOLE5AB,2001,0.87288597875,"F_Fmsy, B_Bmsy",0.87288597875,1,0.698308783,0.8765690374999999,3,0.00673386843865002
RSOLE5AB,2001,0.87288597875,"F_Fmsy, B_Bmsy",0.87288597875,1,0.698308783,0.8765690374999999,4,0.004401913276471517
RSOLE5AB,2001,0.87288597875,"F_Fmsy, B_Bmsy",0.87288597875,1,0.698308783,0.8765690374999999,8,1.0840215676627876e-5
RSOLE5AB,2002,0.9138025099999999,"F_Fmsy, B_Bmsy",0.9138025099999999,1,0.731042008,0.917625522875,2,0.010341444200179847
RSOLE5AB,2002,0.9138025099999999,"F_Fmsy, B_Bmsy",0.9138025099999999,1,0.731042008,0.917625522875,3,0.00673386843865002
RSOLE5AB,2002,0.9138025099999999,"F_Fmsy, B_Bmsy",0.9138025099999999,1,0.731042008,0.917625522875,4,0.004401913276471517
RSOLE5AB,2002,0.9138025099999999,"F_Fmsy, B_Bmsy",0.9138025099999999,1,0.731042008,0.917625522875,8,1.0840215676627876e-5
RSOLE5AB,2003,0.8311724808777646,"F_Fmsy, B_Bmsy",0.8933442449999999,0.9304055917187498,0.714675396,1.042364016625,2,0.010341444200179847
RSOLE5AB,2003,0.8311724808777646,"F_Fmsy, B_Bmsy",0.8933442449999999,0.9304055917187498,0.714675396,1.042364016625,3,0.00673386843865002
RSOLE5AB,2003,0.8311724808777646,"F_Fmsy, B_Bmsy",0.8933442449999999,0.9304055917187498,0.714675396,1.042364016625,4,0.004401913276471517
RSOLE5AB,2003,0.8311724808777646,"F_Fmsy, B_Bmsy",0.8933442449999999,0.9304055917187498,0.714675396,1.042364016625,8,1.0840215676627876e-5
RSOLE5AB,2004,0.7375678313597593,"F_Fmsy, B_Bmsy",0.9206219312499999,0.8011625688281249,0.736497545,1.2003138074375,2,0.010341444200179847
RSOLE5AB,2004,0.7375678313597593,"F_Fmsy, B_Bmsy",0.9206219312499999,0.8011625688281249,0.736497545,1.2003138074375,3,0.00673386843865002
RSOLE5AB,2004,0.7375678313597593,"F_Fmsy, B_Bmsy",0.9206219312499999,0.8011625688281249,0.736497545,1.2003138074375,4,0.004401913276471517
RSOLE5AB,2004,0.7375678313597593,"F_Fmsy, B_Bmsy",0.9206219312499999,0.8011625688281249,0.736497545,1.2003138074375,8,1.0840215676627876e-5
RSOLE5AB,2005,0.7248759853651022,"F_Fmsy, B_Bmsy",0.9683578837499999,0.7485620735156248,0.774686307,1.3378661086874999,2,0.010341444200179847
RSOLE5AB,2005,0.7248759853651022,"F_Fmsy, B_Bmsy",0.9683578837499999,0.7485620735156248,0.774686307,1.3378661086874999,3,0.00673386843865002
RSOLE5AB,2005,0.7248759853651022,"F_Fmsy, B_Bmsy",0.9683578837499999,0.7485620735156248,0.774686307,1.3378661086874999,4,0.004401913276471517
RSOLE5AB,2005,0.7248759853651022,"F_Fmsy, B_Bmsy",0.9683578837499999,0.7485620735156248,0.774686307,1.3378661086874999,8,1.0840215676627876e-5
RSOLE5AB,2006,0.786480125625,"F_Fmsy, B_Bmsy",1,0.786480125625,0.812875068,1.3708158995,2,0.010341444200179847
RSOLE5AB,2006,0.786480125625,"F_Fmsy, B_Bmsy",1,0.786480125625,0.812875068,1.3708158995,3,0.00673386843865002
RSOLE5AB,2006,0.786480125625,"F_Fmsy, B_Bmsy",1,0.786480125625,0.812875068,1.3708158995,4,0.004401913276471517
RSOLE5AB,2006,0.786480125625,"F_Fmsy, B_Bmsy",1,0.786480125625,0.812875068,1.3708158995,8,1.0840215676627876e-5
RSOLE5AB,2007,0.902196652734375,"F_Fmsy, B_Bmsy",1,0.902196652734375,0.834697218,1.2782426778125,2,0.008638429071659471
RSOLE5AB,2007,0.902196652734375,"F_Fmsy, B_Bmsy",1,0.902196652734375,0.834697218,1.2782426778125,3,0.00567716906839922
RSOLE5AB,2007,0.902196652734375,"F_Fmsy, B_Bmsy",1,0.902196652734375,0.834697218,1.2782426778125,4,0.002562490131055181
RSOLE5AB,2007,0.902196652734375,"F_Fmsy, B_Bmsy",1,0.902196652734375,0.834697218,1.2782426778125,8,1.0332607822029103e-5
RSOLE5AB,2008,1,"F_Fmsy, B_Bmsy",1,1,0.872885979,1.0791056485625,2,0.007172590531642646
RSOLE5AB,2008,1,"F_Fmsy, B_Bmsy",1,1,0.872885979,1.0791056485625,3,0.0023176594468987412
RSOLE5AB,2008,1,"F_Fmsy, B_Bmsy",1,1,0.872885979,1.0791056485625,4,0.006202140315988642
RSOLE5AB,2008,1,"F_Fmsy, B_Bmsy",1,1,0.872885979,1.0791056485625,8,4.7441239077842615e-6
RSOLE5AB,2009,1,"F_Fmsy, B_Bmsy",1,1,0.987452264,0.8430962344374999,2,0.015213312997237423
RSOLE5AB,2009,1,"F_Fmsy, B_Bmsy",1,1,0.987452264,0.8430962344374999,3,0.0122067768006521
RSOLE5AB,2009,1,"F_Fmsy, B_Bmsy",1,1,0.987452264,0.8430962344374999,4,0.0044732647099282865
RSOLE5AB,2009,1,"F_Fmsy, B_Bmsy",1,1,0.987452264,0.8430962344374999,8,2.383146040547582e-5
RSOLE5AB,2010,1,"F_Fmsy, B_Bmsy",1,1,1.085651937,0.6638336821874999,2,0.007104344698538873
RSOLE5AB,2010,1,"F_Fmsy, B_Bmsy",1,1,1.085651937,0.6638336821874999,3,0.04498079223933234
RSOLE5AB,2010,1,"F_Fmsy, B_Bmsy",1,1,1.085651937,0.6638336821874999,4,0.020255640222278302
RSOLE5AB,2010,1,"F_Fmsy, B_Bmsy",1,1,1.085651937,0.6638336821874999,8,2.5466883813448006e-6
RSOLE5AB,2011,0.8909875429687499,"F_Fmsy, B_Bmsy",1,0.8909875429687499,1.123840698,0.5640690378125,2,0.005935825209198934
RSOLE5AB,2011,0.8909875429687499,"F_Fmsy, B_Bmsy",1,0.8909875429687499,1.123840698,0.5640690378125,3,0.033596708274683376
RSOLE5AB,2011,0.8909875429687499,"F_Fmsy, B_Bmsy",1,0.8909875429687499,1.123840698,0.5640690378125,4,0.0032396859150996852
RSOLE5AB,2011,0.8909875429687499,"F_Fmsy, B_Bmsy",1,0.8909875429687499,1.123840698,0.5640690378125,8,6.4849349864490384e-6
RSOLE5AB,2012,0.886975798934659,"F_Fmsy, B_Bmsy",1,0.886975798934659,1.232951446,0.5605387030625,2,0.008631334436325376
RSOLE5AB,2012,0.886975798934659,"F_Fmsy, B_Bmsy",1,0.886975798934659,1.232951446,0.5605387030625,3,0.0388025493804382
RSOLE5AB,2012,0.886975798934659,"F_Fmsy, B_Bmsy",1,0.886975798934659,1.232951446,0.5605387030625,4,0.0028752207244138826
RSOLE5AB,2012,0.886975798934659,"F_Fmsy, B_Bmsy",1,0.886975798934659,1.232951446,0.5605387030625,8,2.7257335870741535e-5
RSOLE5AB,2013,0.9263503233664772,"F_Fmsy, B_Bmsy",1,0.9263503233664772,1.396617567,0.5951882845625,2,0.007652305044317864
RSOLE5AB,2013,0.9263503233664772,"F_Fmsy, B_Bmsy",1,0.9263503233664772,1.396617567,0.5951882845625,3,0.035131589542165914
RSOLE5AB,2013,0.9263503233664772,"F_Fmsy, B_Bmsy",1,0.9263503233664772,1.396617567,0.5951882845625,4,9.10089211098523e-4
RSOLE5AB,2013,0.9263503233664772,"F_Fmsy, B_Bmsy",1,0.9263503233664772,1.396617567,0.5951882845625,8,1.2081656933567564e-5
RSOLE5AB,2014,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,2,0.003540376910717383
RSOLE5AB,2014,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,3,0.08550030328770776
RSOLE5AB,2014,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,4,0.0022896551852330557
RSOLE5AB,2014,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,8,2.0297905047609907e-5
RSOLE5AB,2015,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,2,0.0038233572033695754
RSOLE5AB,2015,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,3,0.012196058533326205
RSOLE5AB,2015,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,4,2.5636973116206145e-4
RSOLE5AB,2015,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,8,2.0543365118039484e-5
RSOLE5AB,2016,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,2,0.005000599474612289
RSOLE5AB,2016,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,3,0.04427598378773329
RSOLE5AB,2016,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,4,0.00115203804249788
RSOLE5AB,2016,0.9916803055,B_Bmsy only,0.9916803055,0.9263503233664772,1.516639389,0.5951882845625,8,1.4066366013396848e-5
RSOLEHSTR,1996,0.5821906204237656,"F_Fmsy, B_Bmsy",0.7464970120000001,0.7798967860085226,2.007005976,0.46630917168749997,1,0.11680633439079238
RSOLEHSTR,1996,0.5821906204237656,"F_Fmsy, B_Bmsy",0.7464970120000001,0.7798967860085226,2.007005976,0.46630917168749997,2,0.04340053951875409
RSOLEHSTR,1996,0.5821906204237656,"F_Fmsy, B_Bmsy",0.7464970120000001,0.7798967860085226,2.007005976,0.46630917168749997,3,8.643114407581362e-4
RSOLEHSTR,1996,0.5821906204237656,"F_Fmsy, B_Bmsy",0.7464970120000001,0.7798967860085226,2.007005976,0.46630917168749997,8,3.9910376590156964e-4
RSOLEHSTR,1997,0.5218003892276097,"F_Fmsy, B_Bmsy",0.7454667214999999,0.6999646988636363,2.009066557,0.39596893499999997,1,0.11680633439079238
RSOLEHSTR,1997,0.5218003892276097,"F_Fmsy, B_Bmsy",0.7454667214999999,0.6999646988636363,2.009066557,0.39596893499999997,2,0.04340053951875409
RSOLEHSTR,1997,0.5218003892276097,"F_Fmsy, B_Bmsy",0.7454667214999999,0.6999646988636363,2.009066557,0.39596893499999997,3,8.643114407581362e-4
RSOLEHSTR,1997,0.5218003892276097,"F_Fmsy, B_Bmsy",0.7454667214999999,0.6999646988636363,2.009066557,0.39596893499999997,8,3.9910376590156964e-4
RSOLEHSTR,1998,0.47984004495877824,"F_Fmsy, B_Bmsy",0.7887389245,0.6083635916193182,1.922522151,0.315359960625,1,0.11680633439079238
RSOLEHSTR,1998,0.47984004495877824,"F_Fmsy, B_Bmsy",0.7887389245,0.6083635916193182,1.922522151,0.315359960625,2,0.04340053951875409
RSOLEHSTR,1998,0.47984004495877824,"F_Fmsy, B_Bmsy",0.7887389245,0.6083635916193182,1.922522151,0.315359960625,3,8.643114407581362e-4
RSOLEHSTR,1998,0.47984004495877824,"F_Fmsy, B_Bmsy",0.7887389245,0.6083635916193182,1.922522151,0.315359960625,8,3.9910376590156964e-4
RSOLEHSTR,1999,0.4405583394958406,"F_Fmsy, B_Bmsy",0.832011127,0.5295101534090909,1.835977746,0.245968935,1,0.11680633439079238
RSOLEHSTR,1999,0.4405583394958406,"F_Fmsy, B_Bmsy",0.832011127,0.5295101534090909,1.835977746,0.245968935,2,0.04340053951875409
RSOLEHSTR,1999,0.4405583394958406,"F_Fmsy, B_Bmsy",0.832011127,0.5295101534090909,1.835977746,0.245968935,3,8.643114407581362e-4
RSOLEHSTR,1999,0.4405583394958406,"F_Fmsy, B_Bmsy",0.832011127,0.5295101534090909,1.835977746,0.245968935,8,3.9910376590156964e-4
RSOLEHSTR,2000,0.42580246962770923,"F_Fmsy, B_Bmsy",0.8763136205,0.48590191874999994,1.747372759,0.20759368849999998,1,0.11680633439079238
RSOLEHSTR,2000,0.42580246962770923,"F_Fmsy, B_Bmsy",0.8763136205,0.48590191874999994,1.747372759,0.20759368849999998,2,0.04340053951875409
RSOLEHSTR,2000,0.42580246962770923,"F_Fmsy, B_Bmsy",0.8763136205,0.48590191874999994,1.747372759,0.20759368849999998,3,8.643114407581362e-4
RSOLEHSTR,2000,0.42580246962770923,"F_Fmsy, B_Bmsy",0.8763136205,0.48590191874999994,1.747372759,0.20759368849999998,8,3.9910376590156964e-4
RSOLEHSTR,2001,0.42448795995378485,"F_Fmsy, B_Bmsy",0.904131465,0.4694980502130682,1.69173707,0.19315828418749997,1,0.11680633439079238
RSOLEHSTR,2001,0.42448795995378485,"F_Fmsy, B_Bmsy",0.904131465,0.4694980502130682,1.69173707,0.19315828418749997,2,0.04340053951875409
RSOLEHSTR,2001,0.42448795995378485,"F_Fmsy, B_Bmsy",0.904131465,0.4694980502130682,1.69173707,0.19315828418749997,3,8.643114407581362e-4
RSOLEHSTR,2001,0.42448795995378485,"F_Fmsy, B_Bmsy",0.904131465,0.4694980502130682,1.69173707,0.19315828418749997,8,3.9910376590156964e-4
RSOLEHSTR,2002,0.4039426188769341,"F_Fmsy, B_Bmsy",0.8608592625,0.46923189012784083,1.778281475,0.19292406331249998,1,0.11680633439079238
RSOLEHSTR,2002,0.4039426188769341,"F_Fmsy, B_Bmsy",0.8608592625,0.46923189012784083,1.778281475,0.19292406331249998,2,0.04340053951875409
RSOLEHSTR,2002,0.4039426188769341,"F_Fmsy, B_Bmsy",0.8608592625,0.46923189012784083,1.778281475,0.19292406331249998,3,8.643114407581362e-4
