rgn_id,year,sciname,comname,iucn_sid,am_sid,pr_score,cat_ts_score,category
2,1999.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,1999.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,1999.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,1999.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,1999.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2e3,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2e3,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2e3,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2e3,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2e3,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2e3,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2e3,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2e3,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2001.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2001.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2001.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2001.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2001.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2001.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2001.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2001.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2002.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2002.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2002.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2002.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2002.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2002.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2002.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2002.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2003.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2003.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2003.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2003.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2003.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2003.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2003.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2003.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2004.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2004.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2004.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2004.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2004.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2004.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2004.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2004.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2005.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2005.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2005.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2005.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2005.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2005.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2005.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2005.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2006.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2006.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2006.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2006.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2006.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2006.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2006.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2006.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2007.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2007.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2007.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2007.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2007.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2007.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2007.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2007.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2008.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2008.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2008.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2008.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2008.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2008.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2008.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2008.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2009.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2009.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2009.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2009.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2009.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2009.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2009.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2009.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2010.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2010.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2010.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2010.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2010.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2010.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2010.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2010.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2011.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2011.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2011.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2011.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2011.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2011.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2011.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2011.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2012.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2012.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2012.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2012.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2012.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2012.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2012.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2012.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2013.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2013.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2013.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2013.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2013.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2013.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2013.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2013.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2014.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2014.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2014.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2014.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2014.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2014.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2014.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2014.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2015.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2015.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2015.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2015.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2015.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2015.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2015.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2015.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,2016.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
6,2016.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
1,2016.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
2,2016.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
3,2016.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
4,2016.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
8,2016.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
7,2016.0,Cetorhinus maximus,Basking Shark,4292.0,Fis-22747,NA,0.4,EN
5,1965.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1965.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1965.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1965.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1966.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1966.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1966.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1966.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1967.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1967.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1967.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1967.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1968.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1968.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1968.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1968.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1969.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1969.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1969.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1969.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1970.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1970.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1970.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1970.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1971.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1971.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1971.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1971.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1972.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1972.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1972.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1972.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1973.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1973.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1973.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1973.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1974.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1974.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1974.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1974.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1975.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1975.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1975.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1975.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1976.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1976.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1976.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1976.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1977.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1977.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1977.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1977.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1978.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1978.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1978.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1978.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1979.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1979.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1979.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1979.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1980.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1980.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1980.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1980.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1981.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1981.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1981.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1981.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1982.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1982.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1982.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1982.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1983.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1983.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1983.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1983.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1984.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1984.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1984.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1984.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1985.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1985.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1985.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1985.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1986.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1986.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1986.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1986.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1987.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1987.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1987.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1987.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1988.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1988.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1988.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1988.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1989.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1989.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1989.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1989.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1990.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1990.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1990.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1990.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1991.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1991.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1991.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1991.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1992.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1992.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1992.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1992.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1993.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1993.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1993.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1993.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1994.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1994.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1994.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1994.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1995.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1995.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1995.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1995.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1996.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1996.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1996.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1996.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1997.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1997.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1997.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1997.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1998.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1998.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1998.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1998.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,1999.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,1999.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,1999.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,1999.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,2e3,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,2e3,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,2e3,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,2e3,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,2001.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
6,2001.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
4,2001.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
7,2001.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
5,2002.0,Delphinus delphis,Common Dophin,6336.0,ITS-Mam-180438,NA,0.0,EX
